1	▁La	BO	_
2	▁société	IO	_
3	▁Fa	EO	_
4	gor	EO	_
5	brand	EO	_
6	t	EO	_
7	▁est	BN	_
8	▁autorisée	IN	_
9	▁à	IN	_
10	▁exploiter	EN	_
11	▁ses	IA	_
12	▁activités	EA	_
13	▁par	O	_
14	▁arrêté	BO	_
15	▁préfectoral	EO	_
16	▁du	BT	_
17	▁24	IT	_
18	▁mars	IT	_
19	▁2000	ET	_
20	▁modifié	ET	_
21	▁des	BA	_
22	▁activités	IA	_
23	▁de	IA	_
24	▁conception	IA	_
25	▁et	IA	_
26	▁fabrication	IA	_
27	▁industrielle	IA	_
28	▁de	IA	_
29	▁machines	IA	_
30	▁à	IA	_
31	▁laver	EA	_
32	.	O	_


1	▁La	BA	_
2	▁production	IA	_
3	▁de	IA	_
4	▁lave	IA	_
5	-	EA	_
6	ling	EA	_
7	es	EA	_
8	▁était	BT	_
9	▁dans	BT	_
10	▁les	IT	_
11	▁années	IT	_
12	▁2000	ET	_
13	▁de	O	_
14	▁800	BO	_
15	▁000	BO	_
16	▁machines	EO	_
17	.	O	_


1	▁Le	BO	_
2	▁site	EO	_
3	▁relève	BR	_
4	▁du	O	_
5	▁régime	O	_
6	▁de	O	_
7	▁l	O	_
8	'	O	_
9	autorisation	O	_
10	▁pour	O	_
11	▁les	O	_
12	▁rubrique	O	_
13	s	O	_
14	▁de	O	_
15	▁travail	BA	_
16	▁mécanique	IA	_
17	▁des	IA	_
18	▁métaux	EA	_
19	,	O	_
20	▁de	O	_
21	▁traitement	BA	_
22	▁de	IA	_
23	▁surface	IA	_
24	▁et	IA	_
25	▁de	IA	_
26	▁peinture	EA	_
27	,	O	_
28	▁d	O	_
29	'	O	_
30	entrepôt	BO	_
31	s	IA	_
32	▁couverts	IA	_
33	▁de	IA	_
34	▁matières	IA	_
35	▁combustible	EA	_
36	s	O	_
37	▁et	O	_
38	▁d	BA	_
39	'	BA	_
40	injection	IA	_
41	▁de	IA	_
42	▁matières	IA	_
43	▁plastiques	EA	_
44	▁;	O	_
45	▁d	BO	_
46	'	IO	_
47	autres	IO	_
48	▁activités	EO	_
49	▁relèvent	BR	_
50	▁du	O	_
51	▁régime	O	_
52	▁de	O	_
53	▁la	O	_
54	▁déclaration	EN	_
55	.	O	_


1	▁Devant	O	_
2	▁les	O	_
3	▁difficultés	O	_
4	▁économiques	O	_
5	,	O	_
6	▁la	BO	_
7	▁société	IO	_
8	▁S	EO	_
9	IT	EO	_
10	L	EO	_
11	▁a	BN	_
12	▁repris	EN	_
13	,	O	_
14	▁en	BT	_
15	▁mi	IT	_
16	▁2011,	ET	_
17	▁les	BA	_
18	▁activités	EA	_
19	▁de	O	_
20	▁la	BO	_
21	▁société	IO	_
22	▁Fa	IO	_
23	gor	IO	_
24	▁Brand	EO	_
25	t	EO	_
26	▁de	O	_
27	▁fabrication	BA	_
28	▁de	IA	_
29	▁la	EA	_
30	ves	EA	_
31	-	EA	_
32	ling	EA	_
33	es	O	_
34	▁(17	O	_
35	1	O	_
36	▁000	O	_
37	▁machines	O	_
38	▁pour	O	_
39	▁2012)	ET	_
40	▁pour	BR	_
41	▁la	BO	_
42	▁reconverti	EO	_
43	r	BN	_
44	▁en	IN	_
45	▁site	EN	_
46	▁de	IA	_
47	▁production	IA	_
48	▁de	IA	_
49	▁filtres	IA	_
50	▁industriels	IA	_
51	▁à	IA	_
52	▁tambour	IA	_
53	▁pour	IA	_
54	▁le	IA	_
55	▁traitement	IA	_
56	▁de	IA	_
57	▁l	IA	_
58	’	IA	_
59	eau	IA	_
60	▁et	IA	_
61	▁des	IA	_
62	▁véhicules	IA	_
63	▁utilitaire	O	_
64	s	O	_
65	▁électriques	O	_
66	.	O	_


1	▁La	BA	_
2	▁fabrication	IA	_
3	▁de	IA	_
4	▁la	IA	_
5	ves	IA	_
6	-	EA	_
7	ling	EA	_
8	es	EA	_
9	▁va	BN	_
10	▁dé	EN	_
11	cro	EN	_
12	ître	EN	_
13	▁jusqu	BT	_
14	’	BT	_
15	en	IT	_
16	▁2014,	ET	_
17	▁date	O	_
18	▁de	O	_
19	▁fin	O	_
20	▁de	O	_
21	▁production	O	_
22	▁de	O	_
23	▁ces	BO	_
24	▁produits	EO	_
25	,	O	_
26	▁pour	O	_
27	▁permettre	O	_
28	▁la	BN	_
29	▁mise	IN	_
30	▁en	IN	_
31	▁fabrication	IN	_
32	▁progressive	EN	_
33	▁des	O	_
34	▁nouveaux	O	_
35	▁produits	O	_
36	.	O	_


1	▁Compte	O	_
2	▁tenu	O	_
3	▁de	O	_
4	▁la	O	_
5	▁réduction	O	_
6	▁de	O	_
7	▁production	O	_
8	,	O	_
9	▁le	BO	_
10	▁nouvel	IO	_
11	▁	EO	_
12	exploitant	EO	_
13	▁a	BN	_
14	▁décidé	EN	_
15	▁de	BN	_
16	▁concentrer	EN	_
17	▁son	BA	_
18	▁activité	BA	_
19	▁dans	BL	_
20	▁la	IL	_
21	▁partie	IL	_
22	▁Sud	IL	_
23	▁du	IL	_
24	▁site	EL	_
25	▁et	O	_
26	▁de	O	_
27	▁céder	BN	_
28	▁partie	BO	_
29	▁Nord	EO	_
30	▁qui	O	_
31	▁servait	O	_
32	▁de	O	_
33	▁plate	O	_
34	-	O	_
35	forme	O	_
36	▁d	O	_
37	’	O	_
38	entreposage	O	_
39	▁et	O	_
40	▁d	O	_
41	’	O	_
42	expédition	O	_
43	▁(	O	_
44	environ	O	_
45	▁16	O	_
46	▁250	O	_
47	▁m	O	_
48	2)	O	_
49	.	O	_


1	▁Cette	BN	_
2	▁réorganisation	BN	_
3	▁a	BN	_
4	▁été	IN	_
5	▁déclarée	EN	_
6	▁le	BT	_
7	▁11	IT	_
8	▁décembre	IT	_
9	▁2012	ET	_
10	▁avec	BR	_
11	▁la	BN	_
12	▁déclaration	EN	_
13	▁de	IN	_
14	▁cessation	IN	_
15	▁partielle	IN	_
16	▁d	EN	_
17	’	EN	_
18	activité	EN	_
19	▁(	O	_
20	partie	O	_
21	▁Nord	O	_
22	).	O	_


1	▁Cette	BN	_
2	▁déclaration	EN	_
3	▁comprend	BR	_
4	▁un	BN	_
5	▁diagnostic	IN	_
6	▁approfondi	EN	_
7	▁des	O	_
8	▁sols	EN	_
9	▁de	O	_
10	▁la	BO	_
11	▁partie	IO	_
12	▁Nord	IO	_
13	▁du	IO	_
14	▁site	EO	_
15	▁établie	BR	_
16	▁par	BO	_
17	▁le	BO	_
18	▁bureau	IO	_
19	▁d	IO	_
20	’	IO	_
21	étude	IO	_
22	▁	EO	_
23	ANTE	EO	_
24	A	EO	_
25	▁(	O	_
26	r	O	_
27	apport	O	_
28	▁d	O	_
29	’	BT	_
30	octobre	BT	_
31	▁2008)	ET	_
32	▁qui	O	_
33	▁n	BR	_
34	’	IR	_
35	a	IR	_
36	▁pas	IR	_
37	▁encore	IN	_
38	▁été	IN	_
39	▁instruit	EN	_
40	▁par	O	_
41	▁nos	O	_
42	▁services	O	_
43	.	O	_


1	▁Afin	O	_
2	▁de	O	_
3	▁connaître	O	_
4	▁la	O	_
5	▁qualité	O	_
6	▁des	O	_
7	▁sols	O	_
8	▁et	O	_
9	▁des	O	_
10	▁eaux	O	_
11	▁souterrain	O	_
12	es	O	_
13	▁au	BL	_
14	▁droit	IL	_
15	▁du	IL	_
16	▁site	EL	_
17	,	O	_
18	▁une	BN	_
19	▁Evaluation	IN	_
20	▁Si	IN	_
21	mpl	IN	_
22	ifiée	IN	_
23	▁des	IN	_
24	▁Risques	EN	_
25	▁a	BN	_
26	▁été	IN	_
27	▁prescrit	EN	_
28	e	EN	_
29	▁à	O	_
30	▁l	BO	_
31	’	BO	_
32	exploitant	EO	_
33	▁par	O	_
34	▁arrêté	BO	_
35	▁préfectoral	EO	_
36	▁du	O	_
37	▁25	BT	_
38	▁mars	IT	_
39	▁2003	ET	_
40	.	ET	_


1	▁Le	BN	_
2	▁rapport	IN	_
3	▁relatif	EN	_
4	▁à	O	_
5	▁cette	BN	_
6	▁étude	IN	_
7	▁a	BN	_
8	▁été	IN	_
9	▁transmis	EN	_
10	▁à	O	_
11	▁l	BO	_
12	’	BO	_
13	administration	EO	_
14	▁le	BT	_
15	▁14	IT	_
16	▁avril	IT	_
17	▁2004.	ET	_


1	▁Il	O	_
2	▁présente	O	_
3	▁notamment	O	_
4	▁les	O	_
5	▁résultats	O	_
6	▁des	O	_
7	▁analyses	O	_
8	▁de	O	_
9	▁sols	O	_
10	▁qui	O	_
11	▁ont	BN	_
12	▁été	IN	_
13	▁réalisées	EN	_
14	▁sur	O	_
15	▁le	O	_
16	▁site	O	_
17	▁sur	O	_
18	▁quinze	O	_
19	▁points	O	_
20	▁de	O	_
21	▁sondage	O	_
22	▁afin	O	_
23	▁de	O	_
24	▁déterminer	O	_
25	▁la	O	_
26	▁teneur	O	_
27	▁en	O	_
28	▁	O	_
29	hydrocarbures	O	_
30	▁to	O	_
31	taux	O	_
32	,	O	_
33	▁en	O	_
34	▁métaux	O	_
35	,	O	_
36	▁en	O	_
37	▁Composé	O	_
38	s	O	_
39	▁Organ	O	_
40	o	O	_
41	-	O	_
42	H	O	_
43	alo	O	_
44	géné	O	_
45	s	O	_
46	▁Vol	O	_
47	at	O	_
48	ils	O	_
49	▁(	O	_
50	CO	O	_
51	H	O	_
52	V	O	_
53	),	O	_
54	▁en	O	_
55	▁Hydro	O	_
56	car	O	_
57	bur	O	_
58	es	O	_
59	▁A	O	_
60	roma	O	_
61	tiques	O	_
62	▁Poly	O	_
63	cycl	O	_
64	iques	O	_
65	▁(	O	_
66	H	O	_
67	AP	O	_
68	)	O	_
69	▁et	O	_
70	▁en	O	_
71	▁Ben	O	_
72	z	O	_
73	ène	O	_
74	,	O	_
75	▁To	O	_
76	lu	O	_
77	ène	O	_
78	,	O	_
79	▁Et	O	_
80	h	O	_
81	yl	O	_
82	ben	O	_
83	z	O	_
84	ène	O	_
85	▁et	O	_
86	▁X	O	_
87	y	O	_
88	lène	O	_
89	s	O	_
90	▁(	O	_
91	B	O	_
92	TEX	O	_
93	).	O	_


1	▁Ces	BN	_
2	▁analyses	EN	_
3	▁font	O	_
4	▁apparaître	O	_
5	▁la	O	_
6	▁présence	O	_
7	▁de	O	_
8	▁métaux	O	_
9	▁(	O	_
10	plomb	O	_
11	▁et	O	_
12	▁mercure	O	_
13	)	O	_
14	▁sur	O	_
15	▁un	O	_
16	▁échantillon	O	_
17	▁de	O	_
18	▁sols	O	_
19	,	O	_
20	▁et	O	_
21	▁de	O	_
22	▁H	O	_
23	AP	O	_
24	▁(	O	_
25	ben	O	_
26	zo	O	_
27	(	O	_
28	a	O	_
29	)	O	_
30	ant	O	_
31	h	O	_
32	ra	O	_
33	cène	O	_
34	,	O	_
35	▁ben	O	_
36	zo	O	_
37	(	O	_
38	a	O	_
39	)	O	_
40	py	O	_
41	rène	O	_
42	,	O	_
43	▁indé	O	_
44	no	O	_
45	(	O	_
46	1,	O	_
47	2,	O	_
48	3)	O	_
49	py	O	_
50	rène	O	_
