1	▁La	BO	_
2	▁société	IO	_
3	▁H	EO	_
4	AG	EO	_
5	▁C	EO	_
6	OFF	EO	_
7	EX	EO	_
8	▁était	O	_
9	▁une	BO	_
10	▁usine	EO	_
11	▁de	IA	_
12	▁dé	EA	_
13	café	EA	_
14	in	EA	_
15	ation	O	_
16	▁dont	O	_
17	▁l	O	_
18	'	O	_
19	activité	O	_
20	▁consistait	O	_
21	▁à	O	_
22	▁extraire	O	_
23	▁la	O	_
24	▁caféine	O	_
25	▁du	O	_
26	▁café	O	_
27	▁vert	O	_
28	▁par	O	_
29	▁l	O	_
30	'	O	_
31	utilisation	O	_
32	▁de	O	_
33	▁chlor	O	_
34	ure	O	_
35	▁de	O	_
36	▁m	O	_
37	éthyl	O	_
38	ène	O	_
39	.	O	_


1	▁Cette	BO	_
2	▁société	EO	_
3	▁était	BN	_
4	▁implantée	EN	_
5	▁sur	IL	_
6	▁un	IL	_
7	▁site	EL	_
8	▁de	ER	_
9	▁50	BO	_
10	72	BO	_
11	m	IO	_
12	2	EO	_
13	▁depuis	BT	_
14	▁1971	ET	_
15	.	O	_


1	▁Le	BO	_
2	▁site	EO	_
3	▁se	BL	_
4	▁situe	IL	_
5	▁à	IL	_
6	▁proximité	IL	_
7	▁du	IL	_
8	▁port	IL	_
9	▁du	IL	_
10	▁Havre	EL	_
11	▁et	O	_
12	▁au	BL	_
13	▁milieu	IL	_
14	▁de	IL	_
15	▁logement	EL	_
16	.	O	_


1	▁Depuis	BT	_
2	▁2003	ET	_
3	▁la	BO	_
4	▁société	IO	_
5	▁H	EO	_
6	AG	EO	_
7	▁C	EO	_
8	OFF	EO	_
9	EX	EO	_
10	▁a	BN	_
11	▁connu	EN	_
12	▁un	BN	_
13	▁incident	EN	_
14	▁et	O	_
15	▁un	BN	_
16	▁accident	EN	_
17	.	O	_


1	▁En	BT	_
2	▁septembre	IT	_
3	▁2003	ET	_
4	▁la	BO	_
5	▁société	EO	_
6	▁a	BN	_
7	▁rejeté	EN	_
8	▁du	O	_
9	▁Di	O	_
10	Ch	O	_
11	lor	O	_
12	o	O	_
13	Mé	O	_
14	than	O	_
15	e	O	_
16	▁(	O	_
17	DC	O	_
18	M	O	_
19	)	O	_
20	▁à	O	_
21	▁l	O	_
22	'	O	_
23	atmosphère	O	_
24	.	O	_


1	▁Ce	BO	_
2	▁rejet	EO	_
3	▁a	BN	_
4	▁in	EN	_
5	com	EN	_
6	mod	EN	_
7	é	O	_
8	▁les	BO	_
9	▁habitants	EO	_
10	▁situés	BL	_
11	▁à	IL	_
12	▁proximité	IL	_
13	▁du	IL	_
14	▁site	EL	_
15	.	O	_


1	▁En	O	_
2	▁effet	O	_
3	,	O	_
4	▁les	BO	_
5	▁mesures	EO	_
6	▁effectuées	BR	_
7	▁dans	ER	_
8	▁l	BO	_
9	'	BO	_
10	atelier	EO	_
11	▁et	O	_
12	▁près	BL	_
13	▁de	IL	_
14	▁la	IL	_
15	▁cuve	BO	_
16	▁de	IO	_
17	▁stockage	EO	_
18	▁étaient	BR	_
19	▁relativement	ER	_
20	▁élevée	EN	_
21	.	O	_


1	▁En	BT	_
2	▁juillet	IT	_
3	▁2004,	ET	_
4	▁un	BO	_
5	▁employé	EO	_
6	▁est	BN	_
7	▁retrouvé	IN	_
8	▁mort	EN	_
9	▁au	BL	_
10	▁fond	IL	_
11	▁d	IL	_
12	'	IL	_
13	un	IL	_
14	▁cuve	IL	_
15	▁de	O	_
16	▁stockage	O	_
17	▁de	O	_
18	▁D	BO	_
19	CM	EO	_
20	.	O	_


1	▁Risques	O	_
2	▁et	O	_
3	▁nuisances	O	_
4	▁:	O	_


1	▁Pollution	O	_
2	▁des	O	_
3	▁sols	O	_
4	:	O	_
5	▁la	BO	_
6	▁présence	IO	_
7	▁de	IO	_
8	▁métaux	EO	_
9	▁dans	O	_
10	▁le	O	_
11	▁sol	O	_
12	▁a	BN	_
13	▁été	IN	_
14	▁confirmée	EN	_
15	▁par	O	_
16	▁des	O	_
17	▁diagnostic	O	_
18	▁de	O	_
19	▁sol	O	_
20	.	O	_


1	▁Cette	O	_
2	▁pollution	O	_
3	▁serait	O	_
4	▁du	O	_
5	e	O	_
6	▁à	O	_
7	▁la	O	_
8	▁présence	O	_
9	▁de	O	_
10	▁matériaux	O	_
11	▁de	O	_
12	▁re	O	_
13	mbl	BO	_
14	ais	EO	_
15	▁fortement	O	_
16	▁chargés	O	_
17	▁en	O	_
18	▁métaux	O	_
19	.	O	_


1	▁Actions	O	_
2	▁menées	O	_
3	:	O	_


1	▁Le	BO	_
2	▁site	EO	_
3	▁a	BN	_
4	▁été	IN	_
5	▁vidé	EN	_
6	▁des	BO	_
7	▁tous	BO	_
8	▁ces	BO	_
9	▁déchets	EO	_
10	▁et	O	_
11	▁les	BO	_
12	▁bâtiments	EO	_
13	▁ont	BN	_
14	▁été	IN	_
15	▁détruit	EN	_
16	.	O	_


1	▁Les	BN	_
2	▁opérations	BN	_
3	▁suivantes	IN	_
4	▁ont	IN	_
5	▁été	IN	_
6	▁effectuées	EN	_
7	▁par	O	_
8	▁l	BO	_
9	’	BO	_
10	exploitant	EO	_
11	▁:	BN	_
12	▁dis	EN	_
13	till	EN	_
14	ation	BN	_
15	▁des	O	_
16	▁eaux	O	_
17	▁de	O	_
18	▁la	O	_
19	▁colonne	O	_
20	▁de	O	_
21	▁s	O	_
22	trip	O	_
23	age	O	_
24	,	O	_
25	▁de	O	_
26	▁la	BO	_
27	▁cuve	IO	_
28	▁de	IO	_
29	▁sécurité	O	_
30	▁et	O	_
31	▁des	O	_
32	▁sé	O	_
33	par	O	_
34	ateurs	O	_
35	▁eau	O	_
36	/	O	_
37	sol	O	_
38	vant	O	_
39	▁;	O	_
40	▁vidange	BN	_
41	▁complète	EN	_
42	▁de	O	_
43	▁l	BO	_
44	’	BO	_
45	ensemble	BO	_
46	▁des	IO	_
47	▁équipements	IO	_
48	▁de	IO	_
49	▁process	EO	_
50	▁et	O	_
51	▁des	O	_
52	▁circuits	O	_
53	▁par	O	_
54	▁pompage	O	_
55	▁et	O	_
56	▁dé	BN	_
57	gaz	BN	_
58	age	BN	_
59	,	O	_
60	▁puis	O	_
61	▁renvoi	O	_
62	▁du	O	_
63	▁solvant	O	_
64	▁dans	O	_
65	▁les	O	_
66	▁cuve	O	_
67	s	O	_
68	▁de	O	_
69	▁stockage	O	_
70	.	O	_


1	▁Les	BO	_
2	▁cuve	EO	_
3	s	O	_
4	▁en	O	_
5	▁inox	BO	_
6	▁de	IO	_
7	▁stockage	IO	_
8	▁de	IO	_
9	▁solvant	EO	_
10	▁ont	BN	_
11	▁ensuite	IN	_
12	▁été	IN	_
13	▁	EN	_
14	vid	EN	_
15	ang	EN	_
16	ées	EN	_
17	,	O	_
18	▁nettoyé	EN	_
19	es	BO	_
20	,	O	_
21	▁démon	BN	_
22	tées	BN	_
23	▁puis	IN	_
24	▁vendues	EN	_
25	.	O	_


1	▁Dans	BR	_
2	▁le	IR	_
3	▁cadre	IR	_
4	▁de	ER	_
5	▁la	BN	_
6	▁cessation	BN	_
7	▁d	IN	_
8	'	IN	_
9	activité	EN	_
10	▁des	BN	_
11	▁étude	IN	_
12	▁ont	BN	_
13	▁été	IN	_
14	▁réalisé	EN	_
15	:	O	_
16	▁diagnostic	BN	_
17	▁des	IN	_
18	▁sols	EN	_
19	▁en	BT	_
20	▁2003,	ET	_
21	▁diagnostic	BN	_
22	▁environnemental	EN	_
23	▁en	BT	_
24	▁mars	IT	_
25	▁2006,	ET	_
26	▁un	BO	_
27	▁dossier	BO	_
28	▁de	IO	_
29	▁réhabilitation	EO	_
30	▁en	BT	_
31	▁mars	IT	_
32	▁2007	ET	_
33	▁et	O	_
34	▁un	BN	_
35	▁diagnostic	IN	_
36	▁complémentaire	EN	_
37	▁de	O	_
38	▁la	BO	_
39	▁qualité	IO	_
40	▁des	IO	_
41	▁sols	EO	_
42	▁en	BT	_
43	▁juillet	IT	_
44	▁2007.	ET	_


1	▁Suite	O	_
2	▁à	O	_
3	▁ces	BO	_
4	▁études	EO	_
5	▁des	BN	_
6	▁travaux	IN	_
7	▁de	IN	_
8	▁terrasse	EN	_
9	ment	EN	_
10	▁ont	BN	_
11	▁été	IN	_
12	▁effectués	EN	_
13	.	O	_


1	▁Une	O	_
2	▁quantité	O	_
3	▁de	O	_
4	▁19	BO	_
5	6,7	IO	_
6	▁tonnes	IO	_
7	▁de	IO	_
8	▁terres	EO	_
9	▁a	BN	_
10	▁été	IN	_
11	▁évacué	EN	_
12	e	EN	_
13	▁du	IL	_
14	▁site	EL	_
15	▁vers	ER	_
16	▁un	BO	_
17	▁centre	EO	_
18	▁de	BA	_
19	▁traitement	BA	_
20	▁thermique	EA	_
21	.	O	_


1	▁Actions	O	_
2	▁projet	O	_
3	ées	O	_
4	:	O	_


1	▁Une	O	_
2	▁fois	O	_
3	▁le	BO	_
4	▁futur	IO	_
5	▁usage	IO	_
6	▁du	IO	_
7	▁site	IO	_
8	▁ac	EO	_
9	té	EO	_
10	,	O	_
11	▁les	BN	_
12	▁travaux	IN	_
13	▁de	IN	_
14	▁réhabilitation	EN	_
15	▁du	O	_
16	▁site	BO	_
17	▁seront	BN	_
18	▁engagés	EN	_
19	▁par	O	_
20	▁l	BO	_
21	’	BO	_
22	exploitant	EO	_
23	▁sur	BR	_
24	▁la	IR	_
25	▁base	IR	_
26	▁d	ER	_
27	’	O	_
28	un	O	_
29	▁dossier	O	_
30	▁de	O	_
31	▁réhabilitation	EO	_
32	▁adressé	O	_
33	▁en	BL	_
34	▁préfecture	EO	_
35	▁(2	O	_
36	ème	O	_
37	▁étape	O	_
38	▁de	O	_
39	▁la	O	_
40	▁procédure	O	_
41	▁de	O	_
42	▁cessation	O	_
43	▁d	O	_
44	’	O	_
45	activité	O	_
46	).	O	_


1	▁Présence	O	_
2	▁d	O	_
3	'	O	_
4	une	BO	_
5	▁n	EO	_
6	appe	EO	_
7	▁souterrain	EO	_
8	e	EO	_
9	▁à	IL	_
10	▁environ	IL	_
11	▁3	EO	_
12	m	O	_
13	50	O	_
14	▁de	O	_
15	▁profondeur	O	_
16	,	O	_
17	▁se	BN	_
18	▁déplaçant	IL	_
19	▁vers	IL	_
20	▁le	IL	_
21	▁nord	IL	_
22	▁ou	IL	_
23	est	IL	_
24	▁du	IL	_
25	▁site	EL	_
26	.	O	_


1	▁Une	BO	_
2	▁dizaine	IO	_
3	▁d	EO	_
4	'	EO	_
5	habitation	EO	_
6	s	EO	_
7	▁se	BL	_
8	▁situent	IL	_
9	▁au	IL	_
10	▁nord	IL	_
11	▁ou	IL	_
12	est	IL	_
13	▁du	IL	_
14	▁site	EL	_
15	.	O	_


1	▁Super	O	_
2	fic	O	_
3	ie	O	_
4	▁10	O	_
5	▁000	O	_
6	m	O	_
7	2	O	_
8	▁dont	O	_
9	▁6	O	_
10	▁500	O	_
11	m	O	_
12	2	O	_
13	▁destinés	O	_
14	▁à	O	_
