
#69.0238
#Fondé en 1905, l'industriel lyonnais a successivement évolué dans le giron de Schneider Electric et de Siemens, avant de gagner son indépendance en 2006, avec l'aide de l'investisseur américain AIAC.
1	Fondé	VERB	BN	_
2	en	ADP	IN	_
3	1905	NUM	IN	_
4	,	PUNCT	O	_
5	l'	DET	O	_
6	industriel	NOUN	O	_
7	lyonnais	PROPN	O	_
8	a	AUX	BR	_
9	successivement	ADV	IR	_
10	évolué	VERB	IR	_
11	dans	ADP	ER	_
12	le	DET	BO	_
13	giron	NOUN	IL	_
14	de	ADP	IL	_
15	Schneider	PROPN	BO	_
16	Electric	PROPN	EO	_
17	et	CCONJ	O	_
18	de	ADP	O	_
19	Siemens	NOUN	BO	_
20	,	PUNCT	O	_
21	avant	ADP	BR	_
22	de	ADP	ER	_
23	gagner	VERB	IN	_
24	son	DET	IN	_
25	indépendance	NOUN	EN	_
26	en	ADP	BT	_
27	2006	NUM	ET	_
28	,	PUNCT	ET	_
29	avec	ADP	O	_
30	l'	DET	O	_
31	aide	NOUN	O	_
32	de	ADP	O	_
33	l'	DET	BO	_
34	investisseur	NOUN	BN	_
35	américain	ADJ	BO	_
36	AIAC	PROPN	EO	_
37	.	PUNCT	O	_


#C'est en novembre 2008 que ce dernier a mis sa participation en vente.
1	C'	PRON	BN	_
2	est	AUX	IN	_
3	en	ADP	BT	_
4	novembre	NOUN	IT	_
5	2008	NUM	ET	_
6	que	SCONJ	O	_
7	ce	DET	O	_
8	dernier	ADJ	O	_
9	a	AUX	BN	_
10	mis	VERB	EN	_
11	sa	DET	BO	_
12	participation	NOUN	EO	_
13	en	ADP	O	_
14	vente	NOUN	O	_
15	.	PUNCT	O	_


#Le fabricant de transformateurs électriques accueille désormais le fonds de capital-investissement Siparex à son tour de table.
1	Le	DET	BO	_
2	fabricant	NOUN	IO	_
3	de	ADP	IO	_
4	transformateurs	NOUN	IO	_
5	électriques	ADJ	EO	_
6	accueille	ADJ	BN	_
7	désormais	ADV	EN	_
8	le	DET	BO	_
9	fonds	NOUN	IO	_
10	de	ADP	IO	_
11	capital	VERB	IO	_
12	-	PUNCT	IO	_
13	investissement	NOUN	EO	_
14	Siparex	PROPN	EO	_
15	à	ADP	O	_
16	son	DET	O	_
17	tour	NOUN	O	_
18	de	ADP	O	_
19	table	NOUN	O	_
20	.	PUNCT	O	_


#L’activité industrielle du site JST Transformateur concerne la production de transformateurs de puissance haute tension et de transformateurs de locomotive embarqués (TGV notamment).
1	L’	NOUN	BA	_
2	activité	NOUN	IA	_
3	industrielle	ADJ	IA	_
4	du	DET	IA	_
5	site	NOUN	IA	_
6	JST	PROPN	IO	_
7	Transformateur	NOUN	EO	_
8	concerne	VERB	O	_
9	la	DET	BA	_
10	production	NOUN	IA	_
11	de	ADP	IA	_
12	transformateurs	NOUN	IA	_
13	de	ADP	IA	_
14	puissance	NOUN	IA	_
15	haute	ADJ	IA	_
16	tension	NOUN	EA	_
17	et	CCONJ	O	_
18	de	ADP	O	_
19	transformateurs	NOUN	O	_
20	de	ADP	O	_
21	locomotive	NOUN	O	_
22	embarqués	NOUN	O	_
23	(	PUNCT	O	_
24	TGV	PROPN	O	_
25	notamment	ADV	O	_
26	)	PUNCT	O	_
27	.	PUNCT	O	_


#Cette activité se décompose en plusieurs étapes :
1	Cette	DET	O	_
2	activité	NOUN	O	_
3	se	PRON	O	_
4	décompose	VERB	O	_
5	en	ADP	O	_
6	 	SPACE	O	_
7	plusieurs	DET	O	_
8	étapes	PROPN	O	_
9	:	PUNCT	O	_


#le bobinage
1	le	DET	O	_
2	bobinage	NOUN	EO	_


#la préparation des isolants
1	la	DET	O	_
2	préparation	NOUN	O	_
3	des	DET	O	_
4	isolants	NOUN	O	_


#la menuiserie
1	la	DET	O	_
2	menuiserie	NOUN	O	_


#l’assemblage des isolants et des bobines
1	l’	NOUN	O	_
2	assemblage	VERB	O	_
3	des	DET	O	_
4	isolants	NOUN	O	_
5	et	CCONJ	O	_
6	des	DET	O	_
7	bobines	NOUN	BO	_


#le séchage et montage des transformateurs : imprégnation d'huiles
1	le	DET	BO	_
2	séchage	NOUN	IO	_
3	et	CCONJ	IO	_
4	montage	VERB	IO	_
5	des	DET	IO	_
6	transformateurs	NOUN	EO	_
7	 	SPACE	O	_
8	:	PUNCT	BA	_
9	imprégnation	NOUN	EN	_
10	d'	ADP	BO	_
11	huiles	NOUN	EO	_


#la peinture
1	la	DET	O	_
2	peinture	NOUN	O	_


#les tests
1	les	DET	O	_
2	tests	NOUN	O	_


#le conditionnement
1	le	DET	O	_
2	conditionnement	NOUN	O	_


#L'établissement est certifié ISO 9001 (2000) et ISO 14001(2004)
1	L'	DET	BO	_
2	établissement	NOUN	EO	_
3	est	AUX	BN	_
4	certifié	VERB	IN	_
5	ISO	NOUN	IN	_
6	9001	NUM	O	_
7	(	PUNCT	O	_
8	2000	NUM	O	_
9	)	PUNCT	O	_
10	et	CCONJ	O	_
11	ISO	NOUN	O	_
12	14001(2004	ADJ	O	_
13	)	PUNCT	O	_


#Très imbriqué dans l’agglomération lyonnaise, le site est bordé par :
1	Très	ADV	O	_
2	imbriqué	VERB	BL	_
3	dans	ADP	IL	_
4	l’	PROPN	IL	_
5	agglomération	NOUN	IL	_
6	lyonnaise	ADJ	EL	_
7	,	PUNCT	O	_
8	le	DET	BO	_
9	site	NOUN	EO	_
10	est	AUX	O	_
11	bordé	VERB	BL	_
12	par	ADP	IL	_
13	:	PUNCT	EL	_


#o Au nord ouest, par la rue du Professeur Beauvisage puis par des immeubles résidentiels et
1	o	NOUN	O	_
2	Au	NOUN	BL	_
3	nord	ADJ	IL	_
4	ouest	NOUN	EL	_
5	,	PUNCT	O	_
6	par	ADP	BL	_
7	la	DET	BL	_
8	rue	NOUN	IL	_
9	du	DET	IL	_
10	Professeur	NOUN	IL	_
11	Beauvisage	NOUN	EL	_
12	puis	CCONJ	O	_
13	par	ADP	O	_
14	des	DET	BO	_
15	immeubles	NOUN	EO	_
16	résidentiels	ADJ	EN	_
17	et	CCONJ	O	_


#maisons individuelles ;
1	maisons	NOUN	O	_
2	individuelles	ADJ	O	_
3	;	PUNCT	O	_


#o Au nord est, par l’avenue Paul Santy puis par des immeubles résidentiels ;
1	o	NOUN	O	_
2	Au	NOUN	BL	_
3	nord	ADJ	IL	_
4	est	AUX	EL	_
5	,	PUNCT	O	_
6	par	ADP	BL	_
7	l’	PROPN	BL	_
8	avenue	VERB	IL	_
9	Paul	PROPN	IL	_
10	Santy	NOUN	EL	_
11	puis	CCONJ	O	_
12	par	ADP	O	_
13	des	DET	BO	_
14	immeubles	NOUN	IL	_
15	résidentiels	ADJ	EL	_
16	;	PUNCT	O	_


#o Au sud est, par des immeubles résidentiels et des établissements scolaires puis la rue Stéphane
1	o	NOUN	O	_
2	Au	NOUN	BL	_
3	sud	PROPN	IL	_
4	est	AUX	EL	_
5	,	PUNCT	O	_
6	par	ADP	O	_
7	des	DET	O	_
8	immeubles	NOUN	O	_
9	résidentiels	ADJ	O	_
10	et	CCONJ	O	_
11	des	DET	BO	_
12	établissements	NOUN	EO	_
13	scolaires	ADJ	EO	_
14	puis	CCONJ	O	_
15	la	DET	BL	_
16	rue	NOUN	IL	_
17	Stéphane	ADJ	IL	_


#Coignet ;
1	Coignet	PROPN	EO	_
2	;	PUNCT	O	_


#o Au sud ouest, par des immeubles résidentiels munis d’espaces verts, par la rue Philippe Fabia
1	o	NOUN	O	_
2	Au	NOUN	BL	_
3	sud	PROPN	IL	_
4	ouest	PROPN	EL	_
5	,	PUNCT	O	_
6	par	ADP	O	_
7	des	DET	BO	_
8	immeubles	NOUN	IN	_
9	résidentiels	ADJ	EN	_
10	munis	PROPN	O	_
11	d’	NUM	O	_
12	espaces	NOUN	O	_
13	verts	PRON	O	_
14	,	PUNCT	O	_
15	par	ADP	O	_
16	la	DET	BL	_
17	rue	NOUN	BL	_
18	Philippe	PROPN	IL	_
19	Fabia	PROPN	EL	_


#puis par le boulevard des Etats-Unis.
1	puis	CCONJ	O	_
2	par	ADP	BL	_
3	le	DET	BL	_
4	boulevard	NOUN	BL	_
5	des	DET	IL	_
6	Etats	NOUN	EL	_
7	-	PUNCT	EL	_
8	Unis	PROPN	EL	_
9	.	PUNCT	O	_


#Le site repose sur des terrains constitués d’alluvions fluvio glaciaires perméable (5.10-4 m/s).
1	Le	DET	BO	_
2	site	NOUN	EO	_
3	repose	VERB	BR	_
4	sur	ADP	ER	_
5	des	DET	O	_
6	terrains	NOUN	O	_
7	constitués	VERB	O	_
8	d’	NUM	O	_
9	alluvions	NOUN	O	_
10	fluvio	ADJ	O	_
11	glaciaires	ADJ	O	_
12	perméable	ADJ	O	_
13	(	PUNCT	O	_
14	5.10	NUM	O	_
15	-	PUNCT	O	_
16	4	NUM	O	_
17	m	NOUN	O	_
18	/	ADP	O	_
19	s	NOUN	O	_
20	)	PUNCT	O	_
21	.	PUNCT	O	_


#Une nappe est présente à partir
1	Une	DET	O	_
2	nappe	ADJ	O	_
3	est	AUX	O	_
4	présente	ADJ	O	_
5	à	ADP	O	_
6	partir	VERB	O	_


#de 8 m de profondeur environ, et est mal protégée géologiquement des infiltrations.
1	de	ADP	O	_
2	8	NUM	O	_
3	m	NOUN	O	_
4	de	ADP	O	_
5	profondeur	NOUN	O	_
6	environ	ADV	O	_
7	,	PUNCT	O	_
8	et	CCONJ	O	_
9	est	AUX	O	_
10	mal	ADV	O	_
11	protégée	VERB	O	_
12	géologiquement	ADV	O	_
13	des	DET	O	_
14	infiltrations	NOUN	O	_
15	.	PUNCT	O	_


#Les voies de
1	Les	DET	O	_
2	voies	NOUN	O	_
3	de	ADP	O	_


#transfert dans le sol et la nappe sont donc relativement rapides au niveau des zones non
1	transfert	NOUN	O	_
2	dans	ADP	O	_
3	le	DET	O	_
4	sol	NOUN	O	_
5	et	CCONJ	O	_
6	la	DET	O	_
7	nappe	PROPN	O	_
8	sont	AUX	O	_
9	donc	ADV	O	_
10	relativement	ADV	O	_
11	rapides	PROPN	O	_
12	au	PROPN	O	_
13	niveau	NOUN	O	_
14	des	DET	O	_
15	zones	NOUN	O	_
16	non	ADV	O	_


#imperméabilisées.
1	imperméabilisées	ADJ	EN	_
2	.	PUNCT	O	_


