
#59.0016
#- Activité principale: imprégnation de papiers destinés aux revêtements de sols.
1	-	PUNCT	O	_
2	Activité	NOUN	O	_
3	principale	ADJ	O	_
4	:	PUNCT	O	_
5	imprégnation	NOUN	BA	_
6	de	ADP	IA	_
7	papiers	NOUN	EA	_
8	destinés	VERB	BR	_
9	aux	ADJ	ER	_
10	revêtements	NOUN	BA	_
11	de	ADP	O	_
12	sols	NOUN	O	_
13	.	PUNCT	O	_


#- Cessation d'activité: 22/11/2009.
1	-	PUNCT	O	_
2	Cessation	NOUN	BN	_
3	d'	ADP	IN	_
4	activité	NOUN	EN	_
5	:	PUNCT	BT	_
6	22/11/2009	NOUN	IT	_
7	.	PUNCT	ET	_


#- Surface: 6 hectares.
1	-	PUNCT	O	_
2	Surface	PROPN	O	_
3	:	PUNCT	O	_
4	6	NUM	O	_
5	hectares	NOUN	O	_
6	.	PUNCT	O	_


#- Dossier de cessation d'activité: novembre 2009.
1	-	PUNCT	O	_
2	Dossier	NOUN	O	_
3	de	ADP	O	_
4	cessation	NOUN	BN	_
5	d'	ADP	IN	_
6	activité	NOUN	EN	_
7	:	PUNCT	BT	_
8	novembre	NOUN	IT	_
9	2009	NUM	ET	_
10	.	PUNCT	ET	_


#- Diagnostic initial réalisé le 31/03/2012 (12 sondages sols et 4 piézomètres)
1	-	PUNCT	BN	_
2	Diagnostic	PROPN	IN	_
3	initial	PROPN	IN	_
4	réalisé	VERB	EN	_
5	le	DET	BT	_
6	31/03/2012	PROPN	IT	_
7	(	PUNCT	O	_
8	12	NUM	O	_
9	sondages	NOUN	O	_
10	sols	ADJ	O	_
11	et	CCONJ	O	_
12	4	NUM	O	_
13	piézomètres	NOUN	O	_
14	)	PUNCT	O	_


#- Arrêtés préfectoraux du 26/04/2010 et du 16/11/2010 encadrant et imposant la mise en sécurité et la remise en état du site.
1	-	PUNCT	O	_
2	Arrêtés	PROPN	BO	_
3	préfectoraux	ADJ	EO	_
4	du	DET	BT	_
5	26/04/2010	NOUN	IT	_
6	et	CCONJ	IT	_
7	du	DET	IT	_
8	16/11/2010	NOUN	IT	_
9	encadrant	NOUN	ET	_
10	et	CCONJ	O	_
11	imposant	VERB	BN	_
12	la	DET	BN	_
13	mise	NOUN	IN	_
14	en	ADP	IN	_
15	sécurité	NOUN	EN	_
16	et	CCONJ	O	_
17	la	DET	BN	_
18	remise	NOUN	IN	_
19	en	ADP	IN	_
20	état	NOUN	IN	_
21	du	DET	O	_
22	site	NOUN	O	_
23	.	PUNCT	O	_


#- Travaux de dépollution du site: excavation et évacuation pour traitement hors site, élimination des déchets en 2010.
1	-	PUNCT	O	_
2	Travaux	NOUN	BN	_
3	de	ADP	IN	_
4	dépollution	NOUN	EN	_
5	du	DET	BO	_
6	site	NOUN	EO	_
7	:	PUNCT	BN	_
8	excavation	NOUN	EN	_
9	et	CCONJ	O	_
10	évacuation	NOUN	EN	_
11	pour	ADP	O	_
12	traitement	NOUN	IN	_
13	hors	ADP	IN	_
14	site	NOUN	EN	_
15	,	PUNCT	O	_
16	élimination	VERB	BN	_
17	des	DET	IN	_
18	déchets	NOUN	IN	_
19	en	ADP	BT	_
20	2010	NUM	ET	_
21	.	PUNCT	ET	_


#- Rapport de suivi de dépollution et plan de gestion: 16/12/2010.
1	-	PUNCT	O	_
2	Rapport	NOUN	O	_
3	de	ADP	O	_
4	suivi	NOUN	O	_
5	de	ADP	O	_
6	dépollution	NOUN	EN	_
7	et	CCONJ	O	_
8	plan	NOUN	BN	_
9	de	ADP	IN	_
10	gestion	NOUN	EN	_
11	:	PUNCT	BT	_
12	16/12/2010	NOUN	ET	_
13	.	PUNCT	ET	_


#- Réalisation d'une EQRS (évaluation quantitative des risques sanitaires) le 22/12/2010.
1	-	PUNCT	O	_
2	Réalisation	NOUN	BN	_
3	d'	ADP	BN	_
4	une	DET	BN	_
5	EQRS	NOUN	IN	_
6	(	PUNCT	O	_
7	évaluation	NOUN	O	_
8	quantitative	ADJ	O	_
9	des	DET	O	_
10	risques	NOUN	O	_
11	sanitaires	ADJ	O	_
12	)	PUNCT	O	_
13	le	DET	BT	_
14	22/12/2010	NOUN	IT	_
15	.	PUNCT	ET	_


#- Pollution hétérogène sur une grande surface dont l'origine est liée à la présence de remblais de mauvaise qualité.
1	-	PUNCT	O	_
2	Pollution	NOUN	O	_
3	hétérogène	VERB	O	_
4	sur	ADP	O	_
5	une	DET	O	_
6	grande	ADJ	O	_
7	surface	NOUN	O	_
8	dont	PRON	O	_
9	l'	DET	BO	_
10	origine	NOUN	EN	_
11	est	AUX	O	_
12	liée	VERB	O	_
13	à	ADP	O	_
14	la	DET	O	_
15	présence	NOUN	O	_
16	de	ADP	O	_
17	remblais	NOUN	O	_
18	de	ADP	O	_
19	mauvaise	ADJ	O	_
20	qualité	NOUN	O	_
21	.	PUNCT	O	_


#- Comblement des trois forages du site en 2011.
1	-	PUNCT	O	_
2	Comblement	ADV	BN	_
3	des	DET	IN	_
4	trois	NUM	IN	_
5	forages	NOUN	EN	_
6	du	DET	O	_
7	site	NOUN	O	_
8	en	ADP	BT	_
9	2011	NUM	ET	_
10	.	PUNCT	ET	_


#- Rapport constituant PV de récolement des travaux, le 26/09/2011.
1	-	PUNCT	O	_
2	Rapport	NOUN	O	_
3	constituant	VERB	O	_
4	PV	ADP	O	_
5	de	ADP	O	_
6	récolement	NOUN	EN	_
7	des	DET	IN	_
8	travaux	NOUN	EN	_
9	,	PUNCT	O	_
10	le	DET	BT	_
11	26/09/2011	NOUN	IT	_
12	.	PUNCT	ET	_


#- La remise en état est compatible avec un usage industriel.
1	-	PUNCT	O	_
2	La	DET	BO	_
3	remise	NOUN	EO	_
4	en	ADP	EO	_
5	état	NOUN	EO	_
6	est	AUX	O	_
7	compatible	ADJ	O	_
8	avec	ADP	O	_
9	un	DET	O	_
10	usage	NOUN	IA	_
11	industriel	ADJ	EA	_
12	.	PUNCT	O	_


#- Site mis en sécurité vis à vis des tiers.
1	-	PUNCT	O	_
2	Site	NOUN	O	_
3	mis	VERB	O	_
4	en	ADP	O	_
5	sécurité	NOUN	O	_
6	vis	NOUN	O	_
7	à	ADP	O	_
8	vis	NOUN	O	_
9	des	DET	O	_
10	tiers	NOUN	O	_
11	.	PUNCT	O	_


#- Action de l'administration terminée.
1	-	PUNCT	O	_
2	Action	NOUN	O	_
3	de	ADP	O	_
4	l'	DET	BO	_
5	administration	NOUN	EO	_
6	terminée	VERB	O	_
7	.	PUNCT	O	_


#- En cas de changement d'usage, il appartient au maître d'ouvrage de vérifier que son projet est compatible avec l'état des sols compte tenu des travaux qui ont été réalisés pour un usage donné et de respecter les dispositions de servitudes éventuellement instaurées sur ce site(si servitudes mises en œuvre).
1	-	PUNCT	O	_
2	En	ADP	O	_
3	cas	NOUN	O	_
4	de	ADP	O	_
5	changement	NOUN	O	_
6	d'	ADP	O	_
7	usage	NOUN	O	_
8	,	PUNCT	O	_
9	il	PRON	O	_
10	appartient	VERB	O	_
11	au	PROPN	O	_
12	maître	NOUN	BO	_
13	d'	ADP	EO	_
14	ouvrage	NOUN	EO	_
15	de	ADP	O	_
16	vérifier	NOUN	O	_
17	que	SCONJ	O	_
18	son	DET	BO	_
19	projet	NOUN	EO	_
20	est	AUX	O	_
21	compatible	ADJ	O	_
22	avec	ADP	O	_
23	l'	DET	O	_
24	état	NOUN	O	_
25	des	DET	O	_
26	sols	NOUN	O	_
27	compte	NOUN	O	_
28	tenu	VERB	O	_
29	des	DET	O	_
30	travaux	NOUN	O	_
31	qui	PRON	O	_
32	ont	AUX	BN	_
33	été	AUX	IN	_
34	réalisés	VERB	EN	_
35	pour	ADP	O	_
36	un	DET	BO	_
37	usage	NOUN	EO	_
38	donné	VERB	O	_
39	et	CCONJ	O	_
40	de	ADP	O	_
41	respecter	VERB	O	_
42	les	DET	O	_
43	dispositions	NOUN	O	_
44	de	ADP	O	_
45	servitudes	NOUN	O	_
46	éventuellement	AUX	O	_
47	instaurées	VERB	O	_
48	sur	ADP	O	_
49	ce	DET	O	_
50	site(si	ADJ	O	_
51	servitudes	AUX	O	_
52	mises	NOUN	O	_
53	en	ADP	O	_
54	œuvre	NOUN	O	_
55	)	PUNCT	O	_
56	.	PUNCT	O	_


#-Découverte d’un acte de vandalisme sur un transformateur PCB qui a entraîné une pollution du sol en PCB avec transfert possible vers la Lys (juin 2013).
1	-Découverte	CCONJ	EN	_
2	d’	VERB	ER	_
3	un	DET	BN	_
4	acte	NOUN	IN	_
5	de	ADP	IN	_
6	vandalisme	NOUN	EN	_
7	sur	ADP	O	_
8	un	DET	BO	_
9	transformateur	NOUN	IO	_
10	PCB	ADJ	EO	_
11	qui	PRON	O	_
12	a	AUX	BN	_
13	entraîné	VERB	IN	_
14	une	DET	IN	_
15	pollution	NOUN	IN	_
16	du	DET	IN	_
17	sol	NOUN	EN	_
18	en	ADP	O	_
19	PCB	NOUN	O	_
20	avec	ADP	O	_
21	transfert	NOUN	O	_
22	possible	ADJ	O	_
23	vers	ADP	BL	_
24	la	DET	IL	_
25	Lys	PROPN	EL	_
26	(	PUNCT	BT	_
27	juin	NOUN	IT	_
28	2013	NUM	ET	_
29	)	PUNCT	ET	_
30	.	PUNCT	O	_


#-Infiltration de la pollution dans les fondations du bâtiment nécessitant la destruction préalable du bâtiment avant d’effectuer des travaux de dépollution.
1	-Infiltration	NOUN	BN	_
2	de	ADP	O	_
3	la	DET	BO	_
4	pollution	NOUN	EO	_
5	dans	ADP	O	_
6	les	DET	BO	_
7	fondations	NOUN	IO	_
8	du	DET	IO	_
