1	▁	BO	_
2	Usine	IO	_
3	▁de	IO	_
4	▁fabrication	IO	_
5	▁de	IO	_
6	▁pâte	IO	_
7	▁à	IO	_
8	▁papier	EO	_
9	▁et	IA	_
10	▁de	IA	_
11	▁papier	IA	_
12	▁K	IA	_
13	raft	EA	_
14	▁exploité	BN	_
15	e	BR	_
16	▁par	ER	_
17	▁la	BO	_
18	▁société	IO	_
19	▁SM	EO	_
20	UR	EO	_
21	F	EO	_
22	IT	EO	_
23	▁Cell	O	_
24	ul	O	_
25	ose	BO	_
26	▁du	IO	_
27	▁Pin	EO	_
28	▁depuis	BT	_
29	▁1928	ET	_
30	,	O	_
31	▁à	BL	_
32	▁Fact	IL	_
33	ure	IL	_
34	▁de	IL	_
35	▁Big	IL	_
36	ano	IL	_
37	s	IL	_
38	▁(33)	IL	_
39	▁près	IL	_
40	▁du	IL	_
41	▁Bassin	IL	_
42	▁d	IL	_
43	'	IL	_
44	Arcachon	EL	_
45	.	O	_


1	▁Cette	BO	_
2	▁installation	EO	_
3	▁est	BN	_
4	▁autorisée	EN	_
5	▁par	ER	_
6	▁l	BO	_
7	'	BO	_
8	arrêté	EO	_
9	▁du	O	_
10	▁16	BT	_
11	▁août	IT	_
12	▁1994	ET	_
13	▁(15	O	_
14	00	BO	_
15	▁tonnes	IO	_
16	▁de	IO	_
17	▁papier	EO	_
18	▁par	O	_
19	▁jour	O	_
20	).	O	_


1	▁Dans	BR	_
2	▁le	IR	_
3	▁cadre	IR	_
4	▁de	ER	_
5	▁son	BA	_
6	▁activité	EA	_
7	,	O	_
8	▁l	O	_
9	'	O	_
10	usine	O	_
11	▁produit	O	_
12	▁des	O	_
13	▁déchets	O	_
14	▁de	O	_
15	▁pape	EA	_
16	terie	EA	_
17	s	EA	_
18	▁(	O	_
19	cop	O	_
20	eaux	O	_
21	▁et	O	_
22	▁s	O	_
23	ci	O	_
24	ures	O	_
25	▁de	O	_
26	▁bois	O	_
27	,	O	_
28	▁plastiques	O	_
29	▁divers	O	_
30	,	O	_
31	▁fils	O	_
32	▁de	O	_
33	▁fer	BO	_
34	▁et	IO	_
35	▁fil	EO	_
36	asse	EO	_
37	s	EO	_
38	,	O	_
39	▁vieux	O	_
40	▁papiers	IA	_
41	▁et	IA	_
42	▁cartons	EA	_
43	,	O	_
44	▁toiles	O	_
45	▁et	O	_
46	▁feutre	O	_
47	s	O	_
48	▁de	O	_
49	▁machines	O	_
50	▁à	O	_
51	▁papier	O	_
52	,	O	_
53	...)	O	_
54	▁qu	O	_
55	'	O	_
56	elle	O	_
57	▁a	O	_
58	▁stocké	O	_
59	▁dans	O	_
60	▁une	O	_
61	▁décharge	O	_
62	▁interne	O	_
63	▁à	O	_
64	▁partir	BT	_
65	▁de	IT	_
66	▁1950	ET	_
67	.	ET	_


1	▁Cette	O	_
2	▁décharge	O	_
3	▁occupe	O	_
4	▁une	O	_
5	▁superficie	O	_
6	▁de	O	_
7	▁6	O	_
8	▁ha	O	_
9	▁environ	O	_
10	,	O	_
11	▁limité	BL	_
12	▁à	IL	_
13	▁l	IL	_
14	'	IL	_
15	aval	IL	_
16	▁par	IL	_
17	▁le	IL	_
18	▁ruisseau	IL	_
19	▁de	IL	_
20	▁Le	IL	_
21	y	EL	_
22	gat	EL	_
23	,	O	_
24	▁affluent	BL	_
25	▁de	IL	_
26	▁l	IL	_
27	'	IL	_
28	E	EL	_
29	yre	EL	_
30	,	O	_
31	▁au	O	_
32	▁nord	IL	_
33	▁par	IL	_
34	▁la	IL	_
35	▁voie	IL	_
36	▁ferrée	IL	_
37	▁Bordeaux	IL	_
38	-	IL	_
39	Arcachon	EL	_
40	▁et	O	_
41	▁au	O	_
42	▁sud	EL	_
43	▁par	O	_
44	▁les	O	_
45	▁bassins	O	_
46	▁de	O	_
47	▁la	O	_
48	gu	O	_
49	nage	O	_
50	▁des	O	_
51	▁eff	O	_
52	lu	O	_
53	ent	O	_
54	s	O	_
55	.	O	_


1	▁Les	O	_
2	▁boue	O	_
3	s	O	_
4	▁car	O	_
5	bon	O	_
6	a	O	_
7	tées	O	_
8	,	O	_
9	▁pour	O	_
10	▁leur	O	_
11	▁part	O	_
12	,	O	_
13	▁ont	BN	_
