1	▁Le	BO	_
2	▁site	EO	_
3	▁est	BL	_
4	▁situé	IL	_
5	▁au	IL	_
6	▁5	IL	_
7	▁chemin	IL	_
8	▁de	IL	_
9	▁Chap	IL	_
10	e	EL	_
11	nay	EL	_
12	,	O	_
13	▁dans	BL	_
14	▁la	IL	_
15	▁commune	IL	_
16	▁de	IL	_
17	▁J	IL	_
18	anne	IL	_
19	yria	IL	_
20	s	IL	_
21	▁(	IL	_
22	38	EL	_
23	).	O	_


1	▁Le	O	_
2	▁site	O	_
3	▁a	O	_
4	▁une	O	_
5	▁superficie	O	_
6	▁totale	O	_
7	▁d	O	_
8	'	O	_
9	environ	O	_
10	▁3	O	_
11	22	O	_
12	61	O	_
13	▁m	O	_
14	2.	O	_


1	▁Le	O	_
2	▁Rhône	O	_
3	▁s	O	_
4	'	O	_
5	écoule	O	_
6	▁est	O	_
7	▁en	IL	_
8	▁ou	IL	_
9	est	IL	_
10	▁à	IL	_
11	▁environ	IL	_
12	▁5	IL	_
13	,	IL	_
14	5	IL	_
15	▁km	IL	_
16	▁au	IL	_
17	▁nord	IL	_
18	▁du	IL	_
19	▁site	EL	_
20	.	O	_


1	▁Des	BO	_
2	▁plans	IO	_
3	▁d	IO	_
4	'	IO	_
5	eaux	EO	_
6	▁se	BL	_
7	▁trouvent	IL	_
8	▁également	IL	_
9	▁à	IL	_
10	▁proximité	IL	_
11	▁du	IL	_
12	▁site	EL	_
13	,	O	_
14	▁en	IL	_
15	▁amont	IL	_
16	▁et	O	_
17	▁	O	_
18	latéral	O	_
19	▁hydraulique	O	_
20	.	O	_


1	▁Un	BO	_
2	▁cap	EO	_
3	tage	EO	_
4	▁A	EO	_
5	EP	EO	_
6	▁se	BL	_
7	▁trouve	IL	_
8	▁à	IL	_
9	▁500	IL	_
10	▁m	IL	_
11	▁à	IL	_
12	▁l	IL	_
13	'	IL	_
14	est	IL	_
15	▁du	IL	_
16	▁site	EL	_
17	,	O	_
18	▁en	BL	_
19	▁	IL	_
20	latéral	IL	_
21	▁hydraulique	EL	_
22	.	O	_


1	▁Un	BO	_
2	▁cap	EO	_
3	tage	EO	_
4	▁A	EO	_
5	EI	EO	_
6	▁se	BL	_
7	▁trouve	IL	_
8	▁à	IL	_
9	▁1,8	IL	_
10	▁km	IL	_
11	▁au	IL	_
12	▁nord	IL	_
13	-	IL	_
14	ouest	IL	_
15	▁du	IL	_
16	▁site	IL	_
17	▁en	IL	_
18	▁	IL	_
19	latéral	IL	_
20	▁hydraulique	EL	_
21	.	O	_


1	▁5	BO	_
2	▁cap	EO	_
3	tage	EO	_
4	s	EO	_
5	▁A	EO	_
6	EA	EO	_
7	▁se	BL	_
8	▁trouvent	IL	_
9	▁dans	IL	_
10	▁un	IL	_
11	▁rayon	IL	_
12	▁de	IL	_
13	▁2,5	IL	_
14	▁km	IL	_
15	▁autour	IL	_
16	▁du	IL	_
17	▁site	IL	_
18	▁en	IL	_
19	▁aval	IL	_
20	▁hydraulique	EL	_
21	.	O	_


1	▁Une	O	_
2	▁n	O	_
3	appe	O	_
4	▁d	O	_
5	'	O	_
6	eaux	O	_
7	▁souterrain	O	_
8	es	O	_
9	▁se	BL	_
10	▁trouve	IL	_
11	▁au	IL	_
12	▁droit	IL	_
13	▁du	IL	_
14	▁site	IL	_
15	▁à	IL	_
16	▁environ	IL	_
17	▁10	IL	_
18	-12	O	_
19	▁m	O	_
20	▁de	O	_
21	▁profondeur	O	_
22	.	O	_


1	▁Le	O	_
2	▁sens	O	_
3	▁d	O	_
4	'	O	_
5	écoulement	O	_
6	▁est	O	_
7	▁dirigé	IL	_
8	▁du	IL	_
9	▁sud	IL	_
10	▁vers	IL	_
11	▁le	IL	_
12	▁nord	EL	_
13	.	O	_


1	▁La	BO	_
2	▁société	IO	_
3	▁GAL	EO	_
4	LI	EO	_
5	AC	EO	_
6	OL	EO	_
7	OR	EO	_
8	▁possédait	BR	_
9	▁une	BO	_
10	▁douzaine	IO	_
11	▁de	IO	_
