
#31.0035
#L'usine d'Airbus Saint Eloi est implantée sur un site de 56 ha depuis 1916.
1	L'	DET	BO	_
2	usine	NOUN	EO	_
3	d'	ADP	O	_
4	Airbus	PROPN	BO	_
5	Saint	PROPN	IO	_
6	Eloi	PROPN	EO	_
7	est	AUX	BN	_
8	implantée	VERB	IL	_
9	sur	ADP	IL	_
10	un	DET	IL	_
11	site	NOUN	IL	_
12	de	ADP	IL	_
13	56	NUM	IL	_
14	ha	NOUN	EL	_
15	depuis	ADP	BT	_
16	1916	NUM	ET	_
17	.	PUNCT	O	_


#Elle est spécialisée dans la fabrication de pièces de métaux durs (acier et titane) et l'assemblage des mâts réacteurs pour l'ensemble des avions de la gamme Airbus (A320, A330, A380, …).
1	Elle	PRON	BO	_
2	est	AUX	BA	_
3	spécialisée	VERB	IA	_
4	dans	ADP	IA	_
5	la	DET	IA	_
6	fabrication	NOUN	IA	_
7	de	ADP	IA	_
8	pièces	NOUN	IA	_
9	de	ADP	IA	_
10	métaux	NOUN	IA	_
11	durs	ADJ	IA	_
12	(	PUNCT	O	_
13	acier	NOUN	O	_
14	et	CCONJ	O	_
15	titane	ADJ	O	_
16	)	PUNCT	O	_
17	et	CCONJ	O	_
18	l'	DET	BO	_
19	assemblage	NOUN	IO	_
20	des	DET	IO	_
21	mâts	ADJ	IO	_
22	réacteurs	NOUN	EO	_
23	pour	ADP	O	_
24	l'	DET	O	_
25	ensemble	NOUN	O	_
26	des	DET	O	_
27	avions	NOUN	O	_
28	de	ADP	O	_
29	la	DET	BO	_
30	gamme	NOUN	IO	_
31	Airbus	PROPN	EO	_
32	(	PUNCT	O	_
33	A320	PROPN	O	_
34	,	PUNCT	O	_
35	A330	PROPN	O	_
36	,	PUNCT	O	_
37	A380	ADV	O	_
38	,	PUNCT	O	_
39	…	PROPN	O	_
40	)	PUNCT	O	_
41	.	PUNCT	O	_


#La société dispose pour ce site d'un arrêté préfectoral d'autorisation d'exploiter en date du 28 mars 2008 qui prescrit notamment une surveillance semestrielle des eaux souterraines.
1	La	DET	BO	_
2	société	NOUN	EO	_
3	dispose	VERB	O	_
4	pour	ADP	O	_
5	ce	DET	BO	_
6	site	NOUN	EO	_
7	d'	ADP	O	_
8	un	DET	BO	_
9	arrêté	NOUN	IO	_
10	préfectoral	ADJ	IO	_
11	d'	ADP	EO	_
12	autorisation	NOUN	IR	_
13	d'	ADP	ER	_
14	exploiter	VERB	EO	_
15	en	ADP	BT	_
16	date	NOUN	IT	_
17	du	DET	IT	_
18	28	NUM	IT	_
19	mars	NOUN	IT	_
20	2008	NUM	ET	_
21	qui	PRON	O	_
22	prescrit	VERB	BN	_
23	notamment	ADV	O	_
24	une	DET	BA	_
25	surveillance	NOUN	IA	_
26	semestrielle	VERB	EA	_
27	des	DET	IA	_
28	eaux	NOUN	IA	_
29	souterraines	ADJ	EA	_
30	.	PUNCT	O	_


#Les principales activités classées autorisées étaient le travail mécanique des métaux, le revêtement métallique ou traitement de surfaces par voie électrolytique ou chimique, l'étamage de métaux ou revêtement métallique de matériau par immersion ou par pulvérisation de métal fondu, tour aéroréfrigérante.
1	Les	DET	O	_
2	principales	NOUN	O	_
3	activités	NOUN	O	_
4	classées	NOUN	O	_
5	autorisées	VERB	O	_
6	étaient	AUX	O	_
7	le	DET	BA	_
8	travail	NOUN	BA	_
9	mécanique	VERB	BA	_
10	des	DET	IA	_
11	métaux	NOUN	EA	_
12	,	PUNCT	O	_
13	le	DET	O	_
14	revêtement	NOUN	BA	_
15	métallique	ADJ	EO	_
16	ou	CCONJ	O	_
17	traitement	NOUN	BA	_
18	de	ADP	IA	_
19	surfaces	NOUN	EA	_
20	par	ADP	O	_
21	voie	NOUN	O	_
22	électrolytique	ADJ	O	_
23	ou	CCONJ	O	_
24	chimique	ADJ	O	_
25	,	PUNCT	O	_
26	l'	DET	O	_
27	étamage	NOUN	BA	_
28	de	ADP	IA	_
29	métaux	NOUN	EA	_
30	ou	CCONJ	O	_
31	revêtement	NOUN	BO	_
32	métallique	ADJ	EO	_
33	de	ADP	O	_
34	matériau	ADV	O	_
35	par	ADP	O	_
36	immersion	NOUN	O	_
37	ou	CCONJ	O	_
38	par	ADP	O	_
39	pulvérisation	NOUN	BA	_
40	de	ADP	IA	_
41	métal	NOUN	IA	_
42	fondu	VERB	EA	_
43	,	PUNCT	O	_
44	tour	NOUN	O	_
45	aéroréfrigérante	ADJ	O	_
46	.	PUNCT	O	_


#L’activité de traitement de surfaces des pièces a été arrêtée en 2009.
1	L’	NOUN	BA	_
2	activité	NOUN	IA	_
3	de	ADP	IA	_
4	traitement	NOUN	IA	_
5	de	ADP	IA	_
6	surfaces	NOUN	EA	_
7	des	DET	IO	_
8	pièces	NOUN	EO	_
9	a	AUX	BN	_
10	été	AUX	IN	_
11	arrêtée	VERB	EN	_
12	en	ADP	BT	_
13	2009	NUM	ET	_
14	.	PUNCT	ET	_


#A ce jour, l’établissement est classé sous le régime de l’enregistrement, sa principale activité est le travail mécanique des métaux.
1	A	NOUN	BT	_
2	ce	DET	IT	_
3	jour	NOUN	ET	_
4	,	PUNCT	O	_
5	l’	PROPN	BO	_
6	établissement	ADJ	EO	_
7	est	AUX	BN	_
8	classé	VERB	IA	_
9	sous	ADP	IA	_
10	le	DET	IA	_
11	régime	NOUN	IA	_
12	de	ADP	IA	_
13	l’	PROPN	IA	_
14	enregistrement	NOUN	EN	_
15	,	PUNCT	O	_
16	sa	DET	O	_
17	principale	ADJ	O	_
18	activité	NOUN	O	_
19	est	AUX	O	_
20	le	DET	BA	_
21	travail	NOUN	BA	_
22	mécanique	VERB	IA	_
23	des	DET	IA	_
24	métaux	NOUN	EA	_
25	.	PUNCT	O	_


#Les activités exercées sur ce site étant susceptibles d’avoir été à l’origine d’une pollution éventuelle du sol, l’inspection des installations classées, dans le cadre de l’application de la circulaire 3 avril 1996 a demandé à l’exploitant de lui remettre une étude des sols (diagnostic initial et évaluation simplifiée des risques).
1	Les	DET	BN	_
2	activités	NOUN	IN	_
3	exercées	VERB	EN	_
4	sur	ADP	ER	_
5	ce	DET	BO	_
6	site	NOUN	BO	_
7	étant	AUX	BR	_
8	susceptibles	ADJ	IR	_
9	d’	VERB	ER	_
10	avoir	AUX	BN	_
11	été	VERB	IN	_
12	à	ADP	IN	_
13	l’	PROPN	IN	_
14	origine	NOUN	EN	_
15	d’	VERB	ER	_
16	une	DET	BO	_
17	pollution	NOUN	EO	_
18	éventuelle	VERB	O	_
19	du	DET	O	_
20	sol	NOUN	BO	_
21	,	PUNCT	O	_
22	l’	NUM	BO	_
23	inspection	NOUN	IO	_
24	des	DET	IO	_
25	installations	NOUN	IO	_
26	classées	VERB	EO	_
27	,	PUNCT	O	_
28	dans	ADP	O	_
29	le	DET	O	_
30	cadre	NOUN	O	_
31	de	ADP	O	_
32	l’	PROPN	O	_
33	application	NOUN	O	_
34	de	ADP	O	_
