
#67.0010
#Cette décharge de matériaux inertes contient des terres souillées par des hydrocarbures et des aromatiques.
1	Cette	DET	BO	_
2	décharge	NOUN	IO	_
3	de	ADP	IO	_
4	matériaux	NOUN	IO	_
5	inertes	ADJ	EO	_
6	contient	VERB	O	_
7	des	DET	O	_
8	terres	NOUN	BO	_
9	souillées	VERB	EO	_
10	par	ADP	O	_
11	des	DET	O	_
12	hydrocarbures	NOUN	O	_
13	et	CCONJ	O	_
14	des	DET	O	_
15	aromatiques	NOUN	O	_
16	.	PUNCT	O	_


#Pas d’impact sur les eaux souterraines
1	Pas	ADV	O	_
2	d’	VERB	O	_
3	impact	NOUN	O	_
4	sur	ADP	O	_
5	les	DET	O	_
6	eaux	NOUN	O	_
7	souterraines	ADJ	O	_


#Ce dépôt fait partie des dépôts identifiés dans le cadre d'une étude réalisée en 1991 suite à l'apparition d'une dégradation organoleptique de l'eau du captage de Lingolsheim.
1	Ce	DET	O	_
2	dépôt	NOUN	O	_
3	fait	VERB	O	_
4	partie	NOUN	O	_
5	des	DET	O	_
6	dépôts	NOUN	O	_
7	identifiés	VERB	O	_
8	dans	ADP	BR	_
9	le	DET	IR	_
10	cadre	NOUN	IR	_
11	d'	ADP	ER	_
12	une	DET	BN	_
13	étude	NOUN	IN	_
14	réalisée	VERB	EN	_
15	en	ADP	BT	_
16	1991	NUM	ET	_
17	suite	NOUN	BR	_
18	à	ADP	ER	_
19	l'	DET	BN	_
20	apparition	NOUN	EN	_
21	d'	ADP	O	_
22	une	DET	O	_
23	dégradation	NOUN	O	_
24	organoleptique	ADJ	O	_
25	de	ADP	O	_
26	l'	DET	BO	_
27	eau	NOUN	EO	_
28	du	DET	IL	_
29	captage	NOUN	IL	_
30	de	ADP	IL	_
31	Lingolsheim	NOUN	EL	_
32	.	PUNCT	O	_


#Aucun lien entre les deux n'a cependant pu être établi.
1	Aucun	DET	O	_
2	lien	NOUN	O	_
3	entre	ADP	O	_
4	les	DET	O	_
5	deux	NUM	O	_
6	n'	ADV	O	_
7	a	AUX	O	_
8	cependant	ADV	O	_
9	pu	VERB	O	_
10	être	AUX	O	_
11	établi	VERB	O	_
12	.	PUNCT	O	_


#Un contrôle de la nappe au droit et en aval immédiat du dépôt a été mis en place par le Groupe Rhénan d'Entreprises.
1	Un	DET	BA	_
2	contrôle	NOUN	EA	_
3	de	ADP	O	_
4	la	DET	BO	_
5	nappe	NOUN	EO	_
6	au	PROPN	BL	_
7	droit	ADJ	IL	_
8	et	CCONJ	IL	_
9	en	ADP	IL	_
10	aval	NOUN	IL	_
11	immédiat	VERB	IL	_
12	du	DET	IL	_
13	dépôt	NOUN	EL	_
14	a	AUX	BN	_
15	été	AUX	IN	_
16	mis	VERB	EN	_
17	en	ADP	EN	_
18	place	NOUN	EN	_
19	par	ADP	O	_
20	le	DET	BO	_
21	Groupe	NOUN	IO	_
22	Rhénan	PROPN	EO	_
23	d'	ADP	O	_
24	Entreprises	NOUN	O	_
25	.	PUNCT	O	_


#Une première campagne d’analyses réalisée en 1998, n’a pas mis en évidence de contamination des eaux souterraines liée au dépôt.
1	Une	DET	BN	_
2	première	ADJ	BN	_
3	campagne	NOUN	IN	_
4	d’	VERB	IN	_
5	analyses	DET	EN	_
6	réalisée	VERB	O	_
7	en	ADP	BT	_
8	1998	NUM	ET	_
9	,	PUNCT	ET	_
10	n’	ADV	BR	_
11	a	AUX	O	_
12	pas	ADV	O	_
13	mis	VERB	O	_
14	en	ADP	O	_
15	évidence	NOUN	O	_
16	de	ADP	O	_
17	contamination	NOUN	EO	_
18	des	DET	IA	_
19	eaux	NOUN	IA	_
20	souterraines	NOUN	EA	_
21	liée	VERB	O	_
22	au	X	O	_
23	dépôt	NOUN	O	_
24	.	PUNCT	O	_


