1	▁Unité	O	_
2	▁d	O	_
3	'	O	_
4	inc	EN	_
5	in	EN	_
6	ération	EN	_
7	▁d	O	_
8	'	O	_
9	ord	O	_
10	ures	O	_
11	▁ménagères	O	_
12	▁constituée	O	_
13	▁de	O	_
14	▁deux	O	_
15	▁four	O	_
16	s	O	_
17	▁de	O	_
18	▁capacité	O	_
19	▁unitaire	O	_
20	▁de	O	_
21	▁0,7	O	_
22	▁t	O	_
23	/	O	_
24	h	O	_
25	,	O	_
26	▁autorisée	BO	_
27	▁par	BO	_
28	▁arrêté	BO	_
29	▁préfectoral	EO	_
30	▁du	O	_
31	▁21	BT	_
32	▁juin	IT	_
33	▁1982	ET	_
34	.	ET	_


1	▁Les	O	_
2	▁m	O	_
3	âche	O	_
4	fer	O	_
5	s	O	_
6	▁et	O	_
7	▁cendres	O	_
8	▁sont	O	_
9	▁stocké	O	_
10	s	O	_
11	▁dans	O	_
12	▁une	O	_
13	▁décharge	O	_
14	▁interne	O	_
15	▁à	O	_
16	▁l	O	_
17	'	O	_
18	usine	O	_
19	.	O	_


1	▁Compte	O	_
2	▁tenu	O	_
3	▁du	O	_
4	▁non	O	_
5	▁respect	O	_
6	▁des	O	_
7	▁prescriptions	O	_
8	▁réglementaires	O	_
9	,	O	_
10	▁et	O	_
11	▁sur	O	_
12	▁proposition	O	_


1	▁de	O	_
2	▁la	BO	_
3	▁DR	EO	_
4	IRE	EO	_
5	▁Midi	EO	_
6	-	EO	_
7	Pyrénées	EO	_
8	,	O	_
9	▁un	BO	_
10	▁arrêté	IO	_
11	▁préfectoral	IO	_
12	▁de	IO	_
13	▁mise	IO	_
14	▁en	IO	_
15	▁demeure	EO	_
16	▁a	BN	_
17	▁été	IN	_
18	▁pris	EN	_
19	▁le	ET	_


1	▁6	BT	_
2	▁juillet	IT	_
3	▁1998	ET	_
4	▁;	O	_
5	▁il	BO	_
6	▁a	BN	_
7	▁été	IN	_
8	▁suivi	EN	_
9	,	O	_
10	▁sur	O	_
11	▁proposition	O	_
12	▁de	O	_
13	▁la	BO	_
14	▁DR	EO	_
15	IRE	EO	_
16	,	O	_
17	▁par	O	_
18	▁un	BO	_
19	▁arrêté	IO	_
20	▁préfectoral	IO	_
21	▁de	IO	_
22	▁suspension	IO	_
23	▁d	IO	_
24	'	IO	_
25	activité	EO	_
26	▁en	BT	_
27	▁date	IT	_
28	▁du	IT	_
29	▁13	IT	_
30	▁juillet	IT	_
31	▁1999	ET	_
32	▁et	BR	_
33	▁prenant	BN	_
34	▁effet	EN	_
35	▁à	BT	_
36	▁compter	BT	_


1	▁du	BT	_
2	▁1	IT	_
3	er	IT	_
4	▁janvier	IT	_
5	▁2000.	ET	_


1	▁L	BN	_
2	'	BN	_
3	exploitation	EN	_
4	▁s	BN	_
5	'	BN	_
6	est	BN	_
7	▁effectivement	IN	_
8	▁arrêtée	EN	_
9	▁le	BT	_
10	▁1	IT	_
11	er	IT	_
12	▁avril	IT	_
13	▁2000.	ET	_


1	▁Le	BO	_
2	▁site	EO	_
3	▁continue	O	_
4	▁toutefois	O	_
5	▁à	O	_
6	▁accueillir	BN	_
7	▁les	BO	_
8	▁véhicules	IO	_
9	▁de	IO	_
10	▁collecte	EO	_
11	▁du	O	_
12	▁SI	EO	_
13	EE	EO	_
14	OM	EO	_
15	▁pour	O	_
16	▁des	BA	_
17	▁opérations	IA	_
18	▁de	IA	_
19	▁lavage	EA	_
20	▁et	IA	_
21	▁d	IA	_
22	'	IA	_
23	entretien	EA	_
24	.	O	_


1	▁A	BR	_
2	▁la	IR	_
3	▁demande	IR	_
4	▁de	ER	_
5	▁la	BO	_
6	▁DR	EO	_
7	IRE	EO	_
8	▁Midi	EO	_
9	-	EO	_
10	Pyrénées	EO	_
11	,	O	_
12	▁l	BO	_
13	'	BO	_
14	exploitant	EO	_
15	▁a	BN	_
16	▁fait	BN	_
17	▁installer	BN	_
18	▁un	BO	_
19	▁déc	BO	_
20	ant	IO	_
21	eur	IO	_
22	▁dés	IO	_
23	huile	EO	_
24	ur	EO	_
25	▁en	BL	_
26	▁sortie	IL	_
27	▁de	IL	_
28	▁l	IL	_
29	'	IL	_
30	unité	IL	_
31	▁de	IL	_
32	▁lavage	BA	_
33	▁et	IA	_
34	▁d	IA	_
35	'	IA	_
36	entretien	IA	_
37	▁des	IA	_
38	▁véhicules	EA	_
39	.	O	_


1	▁Un	BO	_
2	▁arrêté	IO	_
3	▁préfectoral	IO	_
4	▁complémentaire	EO	_
5	▁du	O	_
6	▁26	BT	_
7	▁avril	IT	_
8	▁2000	ET	_
9	▁a	BN	_
10	▁prescrit	EN	_
11	▁à	O	_
12	▁l	BO	_
13	'	BO	_
14	exploitant	EO	_
15	▁la	BN	_
16	▁réalisation	IN	_
17	▁d	IN	_
18	'	IN	_
19	une	IN	_
20	▁étude	IN	_
21	▁de	IN	_
22	▁sols	EN	_
23	▁(	O	_
24	ES	BO	_
25	R	EO	_
26	)	O	_
27	▁dans	BT	_
28	▁un	IT	_
29	▁délai	IT	_
30	▁de	IT	_
31	▁six	IT	_
32	▁mois	ET	_
33	▁de	O	_
34	▁manière	O	_
35	▁à	O	_
36	▁évaluer	O	_
37	▁l	O	_
38	'	O	_
39	impact	O	_
40	▁du	O	_
41	▁stockage	O	_
42	▁des	O	_
43	▁m	O	_
44	âche	O	_
45	fer	O	_
46	s	O	_
47	▁et	O	_
48	▁cendres	O	_
49	▁sur	O	_
50	▁l	O	_
51	'	O	_
52	emprise	O	_
53	▁du	O	_
54	▁site	O	_
55	.	O	_


1	▁Le	BO	_
2	▁site	EO	_
3	▁comprend	BR	_
4	▁un	BO	_
5	▁terrain	EO	_
6	▁d	O	_
7	'	O	_
8	une	O	_
9	▁superficie	O	_
10	▁d	O	_
11	'	O	_
12	environ	O	_
13	▁7	O	_
14	▁500	O	_
15	▁m	O	_
16	2,	O	_
17	▁situé	BL	_
18	▁dans	IL	_
19	▁le	IL	_
20	▁sud	IL	_
21	-	IL	_
22	est	IL	_
23	▁de	IL	_
24	▁la	IL	_
25	▁ville	EL	_
26	,	O	_
27	▁à	BL	_
28	▁proximité	IL	_
29	▁de	IL	_
30	▁la	IL	_
31	▁rivière	IL	_
32	▁La	IL	_
33	▁Dur	EL	_
34	en	EL	_
35	que	EL	_
36	,	O	_
37	▁qui	O	_
38	▁a	BN	_
39	▁accueilli	EN	_
40	▁une	BO	_
41	▁usine	EO	_
42	▁fabriqu	BA	_
43	ant	BA	_
44	▁du	IA	_
45	▁gaz	EA	_
46	▁à	BR	_
47	▁partir	IR	_
48	▁de	ER	_
49	▁la	BA	_
50	▁dis	IA	_
51	till	IA	_
52	ation	IA	_
53	▁de	IA	_
54	▁la	IA	_
55	▁h	EA	_
56	ouille	EA	_
57	▁de	BT	_
58	▁1881	IT	_
59	▁à	IT	_
60	▁1964	ET	_
61	.	O	_


1	▁Les	BO	_
2	▁installations	EO	_
3	▁ont	BN	_
4	▁été	IN	_
5	▁démoli	EN	_
6	es	EN	_
7	▁dans	BT	_
8	▁les	IT	_
9	▁années	IT	_
10	▁70	ET	_
11	.	ET	_


1	▁Actuellement	O	_
2	,	O	_
3	▁le	BO	_
4	▁site	EO	_
5	▁abrite	BR	_
6	▁les	BO	_
7	▁bureaux	EO	_
8	▁de	O	_
9	▁l	BO	_
10	'	BO	_
11	agence	IO	_
12	▁commerciale	EO	_
13	▁d	O	_
14	'	O	_
15	EDF	O	_
16	/	O	_
17	G	O	_
18	DF	O	_
19	.	O	_


1	▁Gaz	BO	_
2	▁de	IO	_
3	▁France	EO	_
4	▁a	BN	_
5	▁hi	EN	_
6	ér	EN	_
7	arch	EN	_
8	isé	EN	_
9	▁ses	BO	_
10	▁actions	EO	_
11	▁sur	O	_
12	▁les	O	_
13	▁4	BO	_
14	67	BO	_
15	▁sites	EO	_
16	▁d	O	_
17	'	O	_
18	ancienne	O	_
19	s	O	_
20	▁usines	O	_
21	▁à	O	_
22	▁gaz	O	_
23	▁qu	O	_
24	'	O	_
25	il	O	_
26	▁gère	O	_
27	,	O	_
28	▁répartis	O	_
29	▁sur	O	_
30	▁l	O	_
31	'	O	_
32	ensemble	O	_
33	▁du	O	_
34	▁territoire	O	_
35	.	O	_


1	▁La	O	_
2	▁méthodologie	O	_
3	▁retenue	O	_
4	▁a	O	_
