1	▁Le	BO	_
2	▁site	EO	_
3	▁est	BN	_
4	▁localisé	EN	_
5	▁au	BL	_
6	▁1	BL	_
7	▁rue	IL	_
8	▁Emile	IL	_
9	▁Zola	EL	_
10	▁sur	BL	_
11	▁la	IL	_
12	▁commune	IL	_
13	▁de	IL	_
14	▁Gi	EL	_
15	vor	EL	_
16	s	EL	_
17	▁(69)	EL	_
18	.	O	_


1	▁Une	O	_
2	▁n	O	_
3	appe	O	_
4	▁d	O	_
5	'	O	_
6	eaux	O	_
7	▁souterrain	O	_
8	es	O	_
9	▁se	BL	_
10	▁trouve	IL	_
11	▁au	IL	_
12	▁droit	IL	_
13	▁du	IL	_
14	▁site	IL	_
15	▁à	IL	_
16	▁environ	IL	_
17	▁5	EL	_
18	,	IN	_
19	48	IN	_
20	▁m	EN	_
21	▁de	O	_
22	▁profondeur	O	_
23	.	O	_


1	▁Un	BO	_
2	▁puits	IO	_
3	▁industriel	EO	_
4	▁se	O	_
5	▁trouve	O	_
6	▁sur	O	_
7	▁le	O	_
8	▁site	O	_
9	.	O	_


1	▁La	BO	_
2	▁société	IO	_
3	▁P	EO	_
4	OL	EO	_
5	▁E	EO	_
6	QUI	EO	_
7	P	EO	_
8	EMENT	EO	_
9	▁était	BR	_
10	▁spécialisée	IR	_
11	▁dans	ER	_
12	▁la	IA	_
13	▁fabrication	IA	_
14	▁de	IA	_
15	▁réfrigérateur	IA	_
16	s	EA	_
17	,	O	_
18	▁cuisine	O	_
19	s	O	_
20	▁intégrées	O	_
21	▁et	O	_
22	▁moteurs	O	_
23	▁électriques	O	_
24	.	O	_


1	▁Elle	BO	_
2	▁possédait	BR	_
3	▁des	BO	_
4	▁installations	IO	_
5	▁de	IO	_
6	▁travail	IO	_
7	▁de	IO	_
8	▁métaux	EO	_
9	,	O	_
10	▁de	O	_
11	▁	O	_
12	pul	BA	_
13	vér	BA	_
14	isation	BA	_
15	▁de	IA	_
16	▁peinture	IA	_
17	▁poudre	EA	_
18	▁et	O	_
19	▁du	O	_
20	▁travail	BA	_
21	▁du	IA	_
22	▁bois	EA	_
23	.	O	_


1	▁Ces	BO	_
2	▁activités	EO	_
3	▁étaient	BR	_
4	▁soumises	IR	_
5	▁à	IR	_
6	▁autorisation	IR	_
7	▁par	ER	_
8	▁arrêté	BO	_
9	▁préfectoral	EO	_
10	▁datant	BT	_
11	▁du	IT	_
12	▁23	IT	_
13	/08/	IT	_
14	19	ET	_
15	79	ET	_
16	.	ET	_


1	▁La	BN	_
2	▁liquidation	IN	_
3	▁judiciaire	IN	_
4	▁de	IN	_
5	▁la	BO	_
6	▁société	EO	_
7	▁est	BN	_
8	▁intervenue	EN	_
9	▁le	BT	_
10	▁27	IT	_
11	/03/	IT	_
12	1995	ET	_
13	.	ET	_


1	▁La	BN	_
2	▁déclaration	IN	_
3	▁de	IN	_
4	▁cessation	EN	_
5	▁d	IA	_
6	'	IA	_
7	activité	EA	_
8	▁n	BN	_
9	'	BN	_
10	a	BN	_
11	▁pas	IN	_
12	▁eu	IN	_
13	▁lieu	EN	_
14	▁et	O	_
15	▁l	BO	_
16	'	BO	_
17	Etat	EO	_
18	▁a	BN	_
19	▁été	IN	_
20	▁informé	IN	_
21	▁de	IN	_
22	▁la	IN	_
23	▁cessation	EN	_
24	▁des	IA	_
25	▁activités	EA	_
26	▁par	O	_
27	▁une	BN	_
28	▁lettre	EN	_
29	▁de	O	_
30	▁l	BO	_
31	'	BO	_
32	EP	EO	_
33	ORA	EO	_
34	▁de	BT	_
35	▁janvier	IT	_
36	▁2000.	ET	_


1	▁Le	BT	_
2	▁03	IT	_
3	/05/	IT	_
4	2000	ET	_
5	,	O	_
6	▁l	BO	_
7	'	BO	_
8	EP	EO	_
9	ORA	EO	_
10	▁a	BN	_
11	▁acquis	EN	_
12	▁le	BO	_
13	▁site	EO	_
14	▁de	O	_
15	▁la	BO	_
16	▁société	IO	_
17	▁P	EO	_
18	OL	EO	_
19	▁E	EO	_
