#03.0055

#Cette petite unité de production de bordures de jardin, balustrades et en béton à fonctionné jusqu’en août 1992.
1	Cette	ce	DET	_	_	3	det	_	_
2	petite	petit	ADJ	_	_	3	amod	_	_
3	unité	unité	NOUN	_	_	16	nsubj	_	_
4	de	de	ADP	_	_	5	case	_	_
5	production	production	NOUN	_	_	3	nmod	_	_
6	de	de	ADP	_	_	7	case	_	_
7	bordures	bordure	NOUN	_	_	5	nmod	_	_
8	de	de	ADP	_	_	9	case	_	_
9	jardin	jardin	NOUN	_	_	7	nmod	_	_
10	,	,	PUNCT	_	_	11	punct	_	_
11	balustrades	balustrade	NOUN	_	_	7	conj	_	_
12	et	et	CCONJ	_	_	14	cc	_	_
13	en	en	ADP	_	_	14	case	_	_
14	béton	béton	NOUN	_	_	7	conj	_	_
15	à	à	AUX	_	_	16	aux:tense	_	_
16	fonctionné	fonctionner	VERB	_	_	16	ROOT	_	_
17	jusqu’	jusqu’	ADP	_	_	19	case	_	_
18	en	en	ADP	_	_	19	case	_	_
19	août	août	NOUN	_	_	16	obl:mod	_	_
20	1992	1992	NUM	_	_	19	nmod	_	_
21	.	.	PUNCT	_	_	16	punct	_	_


#Cette société a été dissoute le 31 novembre 1993, il semble que le dernier exploitant Mr Claude RODDE ait quitté le territoire français, laissant le site de production à l’état de friche industrielle.
1	Cette	ce	DET	_	_	2	det	_	_
2	société	société	NOUN	_	_	5	nsubj:pass	_	_
3	a	avoir	AUX	_	_	5	aux:tense	_	_
4	été	être	AUX	_	_	5	aux:pass	_	_
5	dissoute	dissoudre	VERB	_	_	5	ROOT	_	_
6	le	le	DET	_	_	7	det	_	_
7	31	31	NUM	_	_	5	obl:mod	_	_
8	novembre	novembre	NOUN	_	_	7	nmod	_	_
9	1993	1993	NUM	_	_	8	nmod	_	_
10	,	,	PUNCT	_	_	5	punct	_	_
11	il	il	PRON	_	_	12	expl:subj	_	_
12	semble	semble	VERB	_	_	5	advcl	_	_
13	que	que	SCONJ	_	_	21	mark	_	_
14	le	le	DET	_	_	16	det	_	_
15	dernier	dernier	ADJ	_	_	16	amod	_	_
16	exploitant	exploitant	NOUN	_	_	21	nsubj	_	_
17	Mr	mr	NOUN	_	_	16	nmod	_	_
18	Claude	Claude	PROPN	_	_	17	flat:name	_	_
19	RODDE	RODDE	PROPN	_	_	17	flat:name	_	_
20	ait	avoir	AUX	_	_	21	aux:tense	_	_
21	quitté	quitter	VERB	_	_	12	ccomp	_	_
22	le	le	DET	_	_	23	det	_	_
23	territoire	territoire	NOUN	_	_	21	obj	_	_
24	français	français	ADJ	_	_	23	amod	_	_
25	,	,	PUNCT	_	_	21	punct	_	_
26	laissant	laisser	VERB	_	_	21	advcl	_	_
27	le	le	DET	_	_	28	det	_	_
28	site	site	NOUN	_	_	26	obj	_	_
29	de	de	ADP	_	_	30	case	_	_
30	production	production	NOUN	_	_	28	nmod	_	_
31	à	à	ADP	_	_	33	case	_	_
32	l’	l’	DET	_	_	33	det	_	_
33	état	état	NOUN	_	_	26	obl:arg	_	_
34	de	de	ADP	_	_	35	case	_	_
35	friche	friche	NOUN	_	_	33	nmod	_	_
36	industrielle	industriel	ADJ	_	_	35	amod	_	_
37	.	.	PUNCT	_	_	12	punct	_	_


#Ce site est situé en zone inondable à l’intérieur du périmètre de protection rapproché des puits de captage du SIVOM du Val d’Allier.
1	Ce	ce	DET	_	_	2	det	_	_
2	site	site	NOUN	_	_	4	nsubj:pass	_	_
3	est	être	AUX	_	_	4	aux:pass	_	_
4	situé	situer	VERB	_	_	4	ROOT	_	_
5	en	en	ADP	_	_	6	case	_	_
6	zone	zone	NOUN	_	_	4	obl:arg	_	_
7	inondable	inondable	ADJ	_	_	6	amod	_	_
8	à	à	ADP	_	_	10	case	_	_
9	l’	l’	DET	_	_	10	det	_	_
10	intérieur	intérieur	NOUN	_	_	4	obl:mod	_	_
11	du	de	ADP	_	_	12	case	_	_
12	périmètre	périmètre	NOUN	_	_	10	nmod	_	_
13	de	de	ADP	_	_	14	case	_	_
14	protection	protection	NOUN	_	_	12	nmod	_	_
15	rapproché	rapprocher	ADJ	_	_	12	amod	_	_
16	des	de	ADP	_	_	17	case	_	_
17	puits	puits	NOUN	_	_	15	obl:arg	_	_
18	de	de	ADP	_	_	19	case	_	_
19	captage	captage	NOUN	_	_	17	nmod	_	_
20	du	de	ADP	_	_	21	case	_	_
21	SIVOM	SIVOM	PROPN	_	_	19	nmod	_	_
22	du	de	ADP	_	_	23	case	_	_
23	Val	val	NOUN	_	_	21	nmod	_	_
24	d’	d’	ADP	_	_	25	case	_	_
25	Allier	Allier	PROPN	_	_	23	nmod	_	_
26	.	.	PUNCT	_	_	4	punct	_	_


#La rivière Allier est à 30 mètres de l’unique bâtiment constituant l’unité de produits PREFA BETON.
1	La	le	DET	_	_	2	det	_	_
2	rivière	rivière	NOUN	_	_	7	nsubj	_	_
3	Allier	Allier	PROPN	_	_	2	nmod	_	_
4	est	être	AUX	_	_	7	cop	_	_
5	à	à	ADP	_	_	7	case	_	_
6	30	30	NUM	_	_	7	nummod	_	_
7	mètres	mètre	NOUN	_	_	7	ROOT	_	_
8	de	de	ADP	_	_	11	case	_	_
9	l’	l’	DET	_	_	11	det	_	_
10	unique	unique	ADJ	_	_	11	amod	_	_
11	bâtiment	bâtiment	NOUN	_	_	7	nmod	_	_
12	constituant	constituer	VERB	_	_	11	acl	_	_
13	l’	l’	DET	_	_	14	det	_	_
14	unité	unité	NOUN	_	_	12	obj	_	_
15	de	de	ADP	_	_	16	case	_	_
16	produits	produit	NOUN	_	_	14	nmod	_	_
17	PREFA	PREFA	PROPN	_	_	14	nmod	_	_
18	BETON	BETON	PROPN	_	_	17	flat:name	_	_
19	.	.	PUNCT	_	_	7	punct	_	_


#Les puits de captage sont situés à 500 m de l’ancienne usine, cette dernière se trouve dans le périmètre de captage rapproché.
1	Les	le	DET	_	_	2	det	_	_
2	puits	puits	NOUN	_	_	6	nsubj:pass	_	_
3	de	de	ADP	_	_	4	case	_	_
4	captage	captage	NOUN	_	_	2	nmod	_	_
5	sont	être	AUX	_	_	6	aux:pass	_	_
6	situés	situer	VERB	_	_	6	ROOT	_	_
7	à	à	ADP	_	_	9	case	_	_
8	500	500	NUM	_	_	9	nummod	_	_
9	m	m	NOUN	_	_	6	obl:arg	_	_
10	de	de	ADP	_	_	13	case	_	_
11	l’	l’	DET	_	_	13	det	_	_
12	ancienne	ancien	ADJ	_	_	13	amod	_	_
13	usine	usine	NOUN	_	_	9	nmod	_	_
14	,	,	PUNCT	_	_	6	punct	_	_
15	cette	ce	DET	_	_	16	det	_	_
16	dernière	dernier	ADJ	_	_	18	nsubj	_	_
17	se	se	PRON	_	_	18	expl:comp	_	_
18	trouve	trouve	VERB	_	_	6	advcl	_	_
19	dans	dans	ADP	_	_	21	case	_	_
20	le	le	DET	_	_	21	det	_	_
21	périmètre	périmètre	NOUN	_	_	18	obl:arg	_	_
22	de	de	ADP	_	_	23	case	_	_
23	captage	captage	NOUN	_	_	21	nmod	_	_
24	rapproché	rapprocher	ADJ	_	_	23	amod	_	_
25	.	.	PUNCT	_	_	6	punct	_	_


#Un procès verbal d’enquête a été établi le 18 septembre 1997 par les services de la DDAS à la suite d’une pollution des sols et de la nappe.
1	Un	un	DET	_	_	2	det	_	_
2	procès	procès	NOUN	_	_	8	nsubj:pass	_	_
3	verbal	verbal	ADJ	_	_	2	amod	_	_
4	d’	d’	ADP	_	_	5	case	_	_
5	enquête	enquête	NOUN	_	_	2	nmod	_	_
6	a	avoir	AUX	_	_	8	aux:tense	_	_
7	été	être	AUX	_	_	8	aux:pass	_	_
8	établi	établir	VERB	_	_	8	ROOT	_	_
9	le	le	DET	_	_	10	det	_	_
10	18	18	NUM	_	_	8	obl:mod	_	_
11	septembre	septembre	NOUN	_	_	10	nmod	_	_
12	1997	1997	NUM	_	_	11	nmod	_	_
13	par	par	ADP	_	_	15	case	_	_
14	les	le	DET	_	_	15	det	_	_
15	services	service	NOUN	_	_	8	obl:agent	_	_
16	de	de	ADP	_	_	18	case	_	_
17	la	le	DET	_	_	18	det	_	_
18	DDAS	DDAS	PROPN	_	_	15	nmod	_	_
19	à	à	ADP	_	_	21	case	_	_
20	la	le	DET	_	_	21	det	_	_
21	suite	suite	NOUN	_	_	8	obl:mod	_	_
22	d’	d’	ADP	_	_	24	case	_	_
23	une	un	DET	_	_	24	det	_	_
24	pollution	pollution	NOUN	_	_	21	nmod	_	_
25	des	de	ADP	_	_	26	case	_	_
26	sols	sol	NOUN	_	_	24	nmod	_	_
27	et	et	CCONJ	_	_	30	cc	_	_
28	de	de	ADP	_	_	30	case	_	_
29	la	le	DET	_	_	30	det	_	_
30	nappe	nappe	NOUN	_	_	26	conj	_	_
31	.	.	PUNCT	_	_	8	punct	_	_


#Ce procès verbal d'enquête fait état d'un écoulement sur le sol bétonné d'un hangar d'un liquide de type hydrocarbure avec risque de contamination de la nappe phréatique par infiltration dans le périmètre de protection éloigné des puits de captage.
1	Ce	ce	DET	_	_	2	det	_	_
2	procès	procès	NOUN	_	_	6	nsubj	_	_
3	verbal	verbal	ADJ	_	_	2	amod	_	_
4	d'	de	ADP	_	_	5	case	_	_
5	enquête	enquête	NOUN	_	_	2	nmod	_	_
6	fait	faire	VERB	_	_	6	ROOT	_	_
7	état	état	NOUN	_	_	6	obj	_	_
8	d'	de	ADP	_	_	10	case	_	_
9	un	un	DET	_	_	10	det	_	_
10	écoulement	écoulement	NOUN	_	_	6	obl:arg	_	_
11	sur	sur	ADP	_	_	13	case	_	_
12	le	le	DET	_	_	13	det	_	_
13	sol	sol	NOUN	_	_	10	nmod	_	_
14	bétonné	bétonner	VERB	_	_	13	acl	_	_
15	d'	de	ADP	_	_	17	case	_	_
16	un	un	DET	_	_	17	det	_	_
17	hangar	hangar	NOUN	_	_	10	nmod	_	_
18	d'	de	ADP	_	_	20	case	_	_
19	un	un	DET	_	_	20	det	_	_
20	liquide	liquide	NOUN	_	_	17	nmod	_	_
21	de	de	ADP	_	_	22	case	_	_
22	type	type	NOUN	_	_	20	nmod	_	_
23	hydrocarbure	hydrocarbure	NOUN	_	_	22	nmod	_	_
24	avec	avec	ADP	_	_	25	case	_	_
25	risque	risque	NOUN	_	_	10	nmod	_	_
26	de	de	ADP	_	_	27	case	_	_
27	contamination	contamination	NOUN	_	_	25	nmod	_	_
28	de	de	ADP	_	_	30	case	_	_
29	la	le	DET	_	_	30	det	_	_
30	nappe	nappe	NOUN	_	_	27	nmod	_	_
31	phréatique	phréatique	ADJ	_	_	30	amod	_	_
32	par	par	ADP	_	_	33	case	_	_
33	infiltration	infiltration	NOUN	_	_	27	nmod	_	_
34	dans	dans	ADP	_	_	36	case	_	_
35	le	le	DET	_	_	36	det	_	_
36	périmètre	périmètre	NOUN	_	_	33	nmod	_	_
37	de	de	ADP	_	_	38	case	_	_
38	protection	protection	NOUN	_	_	36	nmod	_	_
39	éloigné	éloigné	ADJ	_	_	36	amod	_	_
40	des	de	ADP	_	_	41	case	_	_
41	puits	puits	NOUN	_	_	39	obl:arg	_	_
42	de	de	ADP	_	_	43	case	_	_
43	captage	captage	NOUN	_	_	41	nmod	_	_
44	.	.	PUNCT	_	_	6	punct	_	_


#Il fait également état d'une pollution de la nappe phréatique dans le périmètre de protection éloigné des puits de captage par déversement d'un produit de type hydrocarbure dans un puits.
1	Il	il	PRON	_	_	2	nsubj	_	_
2	fait	faire	VERB	_	_	2	ROOT	_	_
3	également	également	ADV	_	_	2	advmod	_	_
4	état	état	NOUN	_	_	2	obj	_	_
5	d'	de	ADP	_	_	7	case	_	_
6	une	un	DET	_	_	7	det	_	_
7	pollution	pollution	NOUN	_	_	2	obl:arg	_	_
8	de	de	ADP	_	_	10	case	_	_
9	la	le	DET	_	_	10	det	_	_
10	nappe	nappe	NOUN	_	_	7	nmod	_	_
11	phréatique	phréatique	ADJ	_	_	10	amod	_	_
12	dans	dans	ADP	_	_	14	case	_	_
13	le	le	DET	_	_	14	det	_	_
14	périmètre	périmètre	NOUN	_	_	7	nmod	_	_
15	de	de	ADP	_	_	16	case	_	_
16	protection	protection	NOUN	_	_	14	nmod	_	_
17	éloigné	éloigné	ADJ	_	_	14	amod	_	_
18	des	de	ADP	_	_	19	case	_	_
19	puits	puits	NOUN	_	_	17	obl:arg	_	_
20	de	de	ADP	_	_	21	case	_	_
21	captage	captage	NOUN	_	_	19	nmod	_	_
22	par	par	ADP	_	_	23	case	_	_
23	déversement	déversement	NOUN	_	_	7	nmod	_	_
24	d'	de	ADP	_	_	26	case	_	_
25	un	un	DET	_	_	26	det	_	_
26	produit	produit	NOUN	_	_	23	nmod	_	_
27	de	de	ADP	_	_	28	case	_	_
28	type	type	NOUN	_	_	26	nmod	_	_
29	hydrocarbure	hydrocarbure	NOUN	_	_	28	nmod	_	_
30	dans	dans	ADP	_	_	32	case	_	_
31	un	un	DET	_	_	32	det	_	_
32	puits	puits	NOUN	_	_	23	nmod	_	_
33	.	.	PUNCT	_	_	2	punct	_	_


#Des mesures d’urgence ont alors été mises en œuvre afin de limiter la pollution des sols.
1	Des	un	DET	_	_	2	det	_	_
2	mesures	mesure	NOUN	_	_	8	nsubj:pass	_	_
3	d’	d’	ADP	_	_	4	case	_	_
4	urgence	urgence	NOUN	_	_	2	nmod	_	_
5	ont	avoir	AUX	_	_	8	aux:tense	_	_
6	alors	alors	ADV	_	_	8	advmod	_	_
7	été	être	AUX	_	_	8	aux:pass	_	_
8	mises	mettre	VERB	_	_	8	ROOT	_	_
9	en	en	ADP	_	_	10	case	_	_
10	œuvre	œuvre	NOUN	_	_	8	obl:arg	_	_
11	afin	afin	ADV	_	_	8	advmod	_	_
12	de	de	ADP	_	_	13	case	_	_
13	limiter	limiter	VERB	_	_	11	obl:arg	_	_
14	la	le	DET	_	_	15	det	_	_
15	pollution	pollution	NOUN	_	_	13	obj	_	_
16	des	de	ADP	_	_	17	case	_	_
17	sols	sol	NOUN	_	_	15	nmod	_	_
18	.	.	PUNCT	_	_	8	punct	_	_


#Des produits absorbants ont été répandus sur le sol du bâtiment.
1	Des	un	DET	_	_	2	det	_	_
2	produits	produit	NOUN	_	_	6	nsubj:pass	_	_
3	absorbants	absorbant	ADJ	_	_	2	amod	_	_
4	ont	avoir	AUX	_	_	6	aux:tense	_	_
5	été	être	AUX	_	_	6	aux:pass	_	_
6	répandus	répandre	VERB	_	_	6	ROOT	_	_
7	sur	sur	ADP	_	_	9	case	_	_
8	le	le	DET	_	_	9	det	_	_
9	sol	sol	NOUN	_	_	6	obl:mod	_	_
10	du	de	ADP	_	_	11	case	_	_
11	bâtiment	bâtiment	NOUN	_	_	9	nmod	_	_
12	.	.	PUNCT	_	_	6	punct	_	_


#Un arrêté complémentaire du 22 décembre 1997 faisait allégation à la SARL PREFA BETON d’enlever les fûts ainsi que les produits divers contenus dans les puits.
1	Un	un	DET	_	_	2	det	_	_
2	arrêté	arrêté	NOUN	_	_	8	nsubj	_	_
3	complémentaire	complémentaire	ADJ	_	_	2	amod	_	_
4	du	de	ADP	_	_	5	case	_	_
5	22	22	NUM	_	_	2	nmod	_	_
6	décembre	décembre	NOUN	_	_	5	nmod	_	_
7	1997	1997	NUM	_	_	6	nmod	_	_
8	faisait	faire	VERB	_	_	8	ROOT	_	_
9	allégation	allégation	NOUN	_	_	8	obj	_	_
10	à	à	ADP	_	_	12	case	_	_
11	la	le	DET	_	_	12	det	_	_
12	SARL	sarl	NOUN	_	_	8	obl:arg	_	_
13	PREFA	PREFA	PROPN	_	_	12	nmod	_	_
14	BETON	BETON	PROPN	_	_	13	flat:name	_	_
15	d’	d’	ADP	_	_	16	mark	_	_
16	enlever	enlever	VERB	_	_	12	acl	_	_
17	les	le	DET	_	_	18	det	_	_
18	fûts	fût	NOUN	_	_	16	obj	_	_
19	ainsi	ainsi	ADV	_	_	22	cc	_	_
20	que	que	SCONJ	_	_	19	fixed	_	_
21	les	le	DET	_	_	22	det	_	_
22	produits	produit	NOUN	_	_	18	conj	_	_
23	divers	divers	ADJ	_	_	22	amod	_	_
24	contenus	contenir	VERB	_	_	22	acl	_	_
25	dans	dans	ADP	_	_	27	case	_	_
26	les	le	DET	_	_	27	det	_	_
