#92.0030

#Le terrain, d'une superficie d'environ 4200 m², situé en zone industrielle, a été exploité de 1962 à 1997 par la société JP INDUSTRIE.
1	Le	le	DET	_	_	2	det	_	_
2	terrain	terrain	NOUN	_	_	19	nsubj:pass	_	_
3	,	,	PUNCT	_	_	2	punct	_	_
4	d'	de	ADP	_	_	6	case	_	_
5	une	un	DET	_	_	6	det	_	_
6	superficie	superficie	NOUN	_	_	2	nmod	_	_
7	d'	de	ADP	_	_	10	case	_	_
8	environ	environ	ADV	_	_	10	advmod	_	_
9	4200	4200	NUM	_	_	10	nummod	_	_
10	m²	m²	PUNCT	_	_	6	nmod	_	_
11	,	,	PUNCT	_	_	2	punct	_	_
12	situé	situer	VERB	_	_	2	acl	_	_
13	en	en	ADP	_	_	14	case	_	_
14	zone	zone	NOUN	_	_	12	obl:arg	_	_
15	industrielle	industriel	ADJ	_	_	14	amod	_	_
16	,	,	PUNCT	_	_	19	punct	_	_
17	a	avoir	AUX	_	_	19	aux:tense	_	_
18	été	être	AUX	_	_	19	aux:pass	_	_
19	exploité	exploiter	VERB	_	_	19	ROOT	_	_
20	de	de	ADP	_	_	21	case	_	_
21	1962	1962	NUM	_	_	19	obl:mod	_	_
22	à	à	ADP	_	_	23	case	_	_
23	1997	1997	NUM	_	_	21	nmod	_	_
24	par	par	ADP	_	_	26	case	_	_
25	la	le	DET	_	_	26	det	_	_
26	société	société	NOUN	_	_	19	obl:agent	_	_
27	JP	JP	PROPN	_	_	26	appos	_	_
28	INDUSTRIE	INDUSTRIE	PROPN	_	_	27	flat:name	_	_
29	.	.	PUNCT	_	_	19	punct	_	_


#Son activité principale était la formulation et le conditionnement de solvants.
1	Son	son	DET	_	_	2	det	_	_
2	activité	activité	NOUN	_	_	6	nsubj	_	_
3	principale	principal	ADJ	_	_	2	amod	_	_
4	était	être	AUX	_	_	6	cop	_	_
5	la	le	DET	_	_	6	det	_	_
6	formulation	formulation	NOUN	_	_	6	ROOT	_	_
7	et	et	CCONJ	_	_	9	cc	_	_
8	le	le	DET	_	_	9	det	_	_
9	conditionnement	conditionnement	NOUN	_	_	6	conj	_	_
10	de	de	ADP	_	_	11	case	_	_
11	solvants	solvant	NOUN	_	_	6	nmod	_	_
12	.	.	PUNCT	_	_	6	punct	_	_


#Le site appartient désormais à la mairie de Nanterre.
1	Le	le	DET	_	_	2	det	_	_
2	site	site	NOUN	_	_	3	nsubj	_	_
3	appartient	appartenir	VERB	_	_	3	ROOT	_	_
4	désormais	désormais	ADV	_	_	3	advmod	_	_
5	à	à	ADP	_	_	7	case	_	_
6	la	le	DET	_	_	7	det	_	_
7	mairie	mairie	NOUN	_	_	3	obl:arg	_	_
8	de	de	ADP	_	_	9	case	_	_
9	Nanterre	Nanterre	PROPN	_	_	7	nmod	_	_
10	.	.	PUNCT	_	_	3	punct	_	_


#La société SNCDR exploite une fourrière automobile sur ce site depuis fin 2016.
1	La	le	DET	_	_	2	det	_	_
2	société	société	NOUN	_	_	4	nsubj	_	_
3	SNCDR	SNCDR	PROPN	_	_	2	flat:name	_	_
4	exploite	exploite	VERB	_	_	4	ROOT	_	_
5	une	un	DET	_	_	6	det	_	_
6	fourrière	fourrière	NOUN	_	_	4	obj	_	_
7	automobile	automobile	ADJ	_	_	6	amod	_	_
8	sur	sur	ADP	_	_	10	case	_	_
9	ce	ce	DET	_	_	10	det	_	_
10	site	site	NOUN	_	_	4	obl:mod	_	_
11	depuis	depuis	ADP	_	_	12	case	_	_
12	fin	fin	NOUN	_	_	4	obl:mod	_	_
13	2016	2016	NUM	_	_	12	nmod	_	_
14	.	.	NUM	_	_	4	punct	_	_


