#76.0083

#Une partie de ce site a été le lieu d'une exploitation industrielle dés 1891 avec la création d'une fabrique d'artifices (DUCHEMIN puis RUGGERI dés 1939).
1	Une	un	DET	_	_	2	det	_	_
2	partie	partie	NOUN	_	_	9	nsubj	_	_
3	de	de	ADP	_	_	5	case	_	_
4	ce	ce	DET	_	_	5	det	_	_
5	site	site	NOUN	_	_	2	nmod	_	_
6	a	avoir	AUX	_	_	9	aux:tense	_	_
7	été	être	AUX	_	_	9	cop	_	_
8	le	le	DET	_	_	9	det	_	_
9	lieu	lieu	NOUN	_	_	9	ROOT	_	_
10	d'	de	ADP	_	_	12	case	_	_
11	une	un	DET	_	_	12	det	_	_
12	exploitation	exploitation	NOUN	_	_	9	nmod	_	_
13	industrielle	industriel	ADJ	_	_	12	amod	_	_
14	dés	dés	ADP	_	_	15	case	_	_
15	1891	1891	NUM	_	_	12	nmod	_	_
16	avec	avec	ADP	_	_	18	case	_	_
17	la	le	DET	_	_	18	det	_	_
18	création	création	NOUN	_	_	9	obl:mod	_	_
19	d'	de	ADP	_	_	21	case	_	_
20	une	un	DET	_	_	21	det	_	_
21	fabrique	fabrique	NOUN	_	_	18	nmod	_	_
22	d'	de	ADP	_	_	23	case	_	_
23	artifices	artifice	NOUN	_	_	21	nmod	_	_
24	(	(	PUNCT	_	_	21	punct	_	_
25	DUCHEMIN	DUCHEMIN	PROPN	_	_	21	appos	_	_
26	puis	puis	CCONJ	_	_	27	cc	_	_
27	RUGGERI	RUGGERI	PROPN	_	_	25	conj	_	_
28	dés	dés	ADP	_	_	29	case	_	_
29	1939	1939	NUM	_	_	25	nmod	_	_
30	)	)	PUNCT	_	_	21	punct	_	_
31	.	.	PUNCT	_	_	9	punct	_	_


#L'activité sur cette partie du site a progressivement évolué vers la fabrication d'objets en matière plastique par moulage à chaud et l'enduction de matières plastiques sur papier.
1	L'	le	DET	_	_	2	det	_	_
2	activité	activité	NOUN	_	_	10	nsubj	_	_
3	sur	sur	ADP	_	_	5	case	_	_
4	cette	ce	DET	_	_	5	det	_	_
