
#41.0011
#Le terrain situé au centre ville de Vendôme, d’une superficie d'environ 9000 m2, a accueilli de 1865 à 1963 une usine fabriquant du gaz à partir de la distillation de la houille.
1	Le	le	BO	_
2	terrain	terrain	EO	_
3	situé	situer	BL	_
4	au	au	IL	_
5	centre	centre	IL	_
6	ville	ville	IL	_
7	de	de	IL	_
8	Vendôme	Vendôme	EL	_
9	,	,	O	_
10	d’	d’	O	_
11	une	un	O	_
12	superficie	superficie	O	_
13	d'	de	O	_
14	environ	environ	O	_
15	9000	9000	O	_
16	m2	m2	O	_
17	,	,	O	_
18	a	avoir	BN	_
19	accueilli	accueillir	EN	_
20	de	de	BT	_
21	1865	1865	IT	_
22	à	à	IT	_
23	1963	1963	ET	_
24	une	un	BO	_
25	usine	usine	EO	_
26	fabriquant	fabriquer	BA	_
27	du	de	IA	_
28	gaz	gaz	EA	_
29	à	à	BR	_
30	partir	partir	IR	_
31	de	de	ER	_
32	la	le	BA	_
33	distillation	distillation	IA	_
34	de	de	IA	_
35	la	le	IA	_
36	houille	houille	EA	_
37	.	.	O	_


#Les installations de l’usine à gaz ont été partiellement démantelées en 1964.
1	Les	le	BO	_
2	installations	installation	EO	_
3	de	de	O	_
4	l’	l’	BO	_
5	usine	usine	IO	_
6	à	à	IO	_
7	gaz	gaz	EO	_
8	ont	avoir	BN	_
9	été	être	IN	_
10	partiellement	partiellement	IN	_
11	démantelées	démanteler	EN	_
12	en	en	BT	_
13	1964	1964	ET	_
14	.	.	ET	_


#Actuellement, le site est occupé par le centre EDF-GDF Services (bâtiments administratifs et techniques, locaux d’activité).
1	Actuellement	actuellement	O	_
2	,	,	O	_
3	le	le	BO	_
4	site	site	EO	_
5	est	être	BN	_
6	occupé	occuper	EN	_
7	par	par	O	_
8	le	le	BO	_
9	centre	centre	BO	_
10	EDF	EDF	BO	_
11	-	-	EO	_
12	GDF	GDF	EO	_
13	Services	Services	EO	_
14	(	(	O	_
15	bâtiments	bâtiment	O	_
16	administratifs	administratif	O	_
17	et	et	O	_
18	techniques	technique	O	_
19	,	,	O	_
20	locaux	local	O	_
21	d’	d’	O	_
22	activité	activité	O	_
23	)	)	O	_
24	.	.	O	_


#Une nappe, utilisée dans le cadre de captages pour l'alimentation en eau potable (AEP), est présente au droit du site.
1	Une	un	BO	_
2	nappe	nappe	EO	_
3	,	,	O	_
4	utilisée	utiliser	BR	_
5	dans	dans	ER	_
6	le	le	BR	_
7	cadre	cadre	IR	_
8	de	de	ER	_
9	captages	captage	EO	_
10	pour	pour	O	_
11	l'	le	O	_
12	alimentation	alimentation	O	_
13	en	en	O	_
14	eau	eau	O	_
15	potable	potable	O	_
16	(	(	O	_
17	AEP	aep	O	_
18	)	)	O	_
19	,	,	O	_
20	est	être	O	_
21	présente	présent	O	_
22	au	au	BL	_
23	droit	droit	IL	_
24	du	de	IL	_
25	site	site	EL	_
26	.	.	O	_


#Les captages sont situés en amont hydraulique.
1	Les	le	BO	_
2	captages	captage	EO	_
