
#64.0043
#Les terrains et bâtiments du centre de Micoulau, 2 avenue du Président Angot à Pau, pour la plupart des laboratoires dont certains utilisaient du mercure, ont fait l'objet d'une cession par Elf Aquitaine Production en 1986, au profit du Conseil Général des Pyrénées-Atlantiques pour le développement d'un parc technologique, aujourd'hui appelé Hélioparc.
1	Les	le	BO	_
2	terrains	terrain	IO	_
3	et	et	IO	_
4	bâtiments	bâtiment	EO	_
5	du	de	O	_
6	centre	centre	BO	_
7	de	de	IO	_
8	Micoulau	Micoulau	EO	_
9	,	,	O	_
10	2	2	BL	_
11	avenue	avenue	IL	_
12	du	de	IL	_
13	Président	président	IL	_
14	Angot	Angot	EL	_
15	à	à	IL	_
16	Pau	Pau	EL	_
17	,	,	O	_
18	pour	pour	O	_
19	la	le	O	_
20	plupart	plupart	O	_
21	des	de	O	_
22	laboratoires	laboratoire	O	_
23	dont	dont	O	_
24	certains	certains	O	_
25	utilisaient	utiliser	O	_
26	du	de	O	_
27	mercure	mercure	O	_
28	,	,	O	_
29	ont	avoir	BR	_
30	fait	faire	IR	_
31	l'	le	IR	_
32	objet	objet	IR	_
33	d'	de	ER	_
34	une	un	BN	_
35	cession	cession	EN	_
36	par	par	O	_
37	Elf	Elf	BO	_
38	Aquitaine	Aquitaine	EO	_
39	Production	production	EO	_
40	en	en	BT	_
41	1986	1986	ET	_
42	,	,	O	_
43	au	au	BR	_
44	profit	profit	BR	_
45	du	de	BO	_
46	Conseil	conseil	BO	_
47	Général	général	IO	_
48	des	de	IO	_
49	Pyrénées	Pyrénées	IO	_
50	-	-	IO	_
51	Atlantiques	Atlantiques	EO	_
52	pour	pour	O	_
53	le	le	BN	_
54	développement	développement	IN	_
55	d'	de	IN	_
56	un	un	IN	_
57	parc	parc	IN	_
58	technologique	technologique	EN	_
59	,	,	O	_
60	aujourd'hui	aujourd'hui	IN	_
61	appelé	appeler	IN	_
62	Hélioparc	Hélioparc	EN	_
63	.	.	O	_


#Cet ensemble est constitué de bâtiments indépendants baptisés de noms de grands physiciens.
1	Cet	ce	O	_
2	ensemble	ensemble	O	_
3	est	être	O	_
4	constitué	constituer	O	_
5	de	de	O	_
6	bâtiments	bâtiment	O	_
7	indépendants	indépendant	O	_
8	baptisés	baptiser	O	_
9	de	de	O	_
10	noms	nom	BO	_
11	de	de	IO	_
12	grands	grand	IO	_
13	physiciens	physicien	EO	_
14	.	.	O	_


#Il est situé dans la périphérie proche du centre de Pau, entouré d'habitations et près de l'université de Pau.
1	Il	il	O	_
2	est	être	O	_
3	situé	situer	IL	_
4	dans	dans	IL	_
5	la	le	IL	_
6	périphérie	périphérie	IL	_
7	proche	proche	IL	_
8	du	de	IL	_
9	centre	centre	IL	_
10	de	de	IL	_
11	Pau	Pau	EL	_
12	,	,	O	_
13	entouré	entourer	BL	_
14	d'	de	IL	_
15	habitations	habitation	IL	_
16	et	et	BR	_
17	près	près	BL	_
18	de	de	IL	_
19	l'	le	IL	_
20	université	université	IL	_
21	de	de	IL	_
22	Pau	Pau	EL	_
23	.	.	O	_


#Une contamination au Mercure a été mise en évidence en décembre 1996 à l’occasion de travaux dans les sous-sols et caniveaux du bâtiment Curie.
1	Une	un	O	_
2	contamination	contamination	O	_
3	au	au	O	_
4	Mercure	Mercure	O	_
5	a	avoir	BN	_
6	été	être	IN	_
7	mise	mettre	IN	_
8	en	en	IN	_
9	évidence	évidence	EN	_
10	en	en	BT	_
11	décembre	décembre	IT	_
12	1996	1996	ET	_
13	à	à	BR	_
14	l’	l’	IR	_
15	occasion	occasion	IR	_
16	de	de	ER	_
17	travaux	travail	EN	_
18	dans	dans	BL	_
19	les	le	IL	_
20	sous-sols	sous-sol	EN	_
21	et	et	O	_
22	caniveaux	caniveau	EO	_
23	du	de	IL	_
24	bâtiment	bâtiment	IL	_
25	Curie	Curie	EL	_
26	.	.	O	_


#Suite à la découverte en 1996 de la présence de mercure dans certains locaux affectés à usage de bureaux, le Préfet a imposé par arrêté du 6 mai 1997 à Elf Exploration Production la réalisation d’un état environnemental du site, la mise en place de mesures d’urgence ainsi que la réalisation d’une Evaluation Simplifiée des Risques (E.
1	Suite	suite	BR	_
2	à	à	ER	_
3	la	le	BN	_
4	découverte	découverte	EN	_
5	en	en	BT	_
6	1996	1996	ET	_
7	de	de	O	_
8	la	le	O	_
9	présence	présence	O	_
10	de	de	O	_
11	mercure	mercure	O	_
12	dans	dans	O	_
13	certains	certain	O	_
14	locaux	local	IA	_
15	affectés	affecter	IA	_
16	à	à	IA	_
17	usage	usage	IA	_
18	de	de	IA	_
19	bureaux	bureau	EA	_
20	,	,	O	_
21	le	le	BO	_
22	Préfet	préfet	EO	_
23	a	avoir	BN	_
24	imposé	imposer	EN	_
25	par	par	O	_
26	arrêté	arrêté	O	_
27	du	de	O	_
28	6	6	BT	_
29	mai	mai	IT	_
30	1997	1997	ET	_
31	à	à	O	_
32	Elf	Elf	BO	_
33	Exploration	Exploration	EN	_
34	Production	production	O	_
35	la	le	BN	_
36	réalisation	réalisation	IN	_
37	d’	d’	IN	_
38	un	un	IN	_
39	état	état	IN	_
40	environnemental	environnemental	EN	_
41	du	de	O	_
42	site	site	O	_
43	,	,	O	_
44	la	le	BN	_
45	mise	mise	IN	_
46	en	en	EN	_
47	place	place	IO	_
48	de	de	IO	_
49	mesures	mesure	IO	_
