
#59.0063
#- Superficie du site : 5 ha.
1	-	-	O	_
2	Superficie	superficie	O	_
3	du	de	O	_
4	site	site	O	_
5	:	:	O	_
6	5	5	O	_
7	ha	ha	O	_
8	.	.	O	_


#- Ancienne cokerie sidérurgique avec des sols pollués et une mare de goudrons (environ 10 000 m3).
1	-	-	O	_
2	Ancienne	ancien	O	_
3	cokerie	cokerie	IO	_
4	sidérurgique	sidérurgique	EO	_
5	avec	avec	O	_
6	des	un	O	_
7	sols	sol	BO	_
8	pollués	polluer	EO	_
9	et	et	O	_
10	une	un	O	_
11	mare	mare	O	_
12	de	de	O	_
13	goudrons	goudron	O	_
14	(	(	O	_
15	environ	environ	O	_
16	10	10	O	_
17	000	000	O	_
18	m3	m3	O	_
19	)	)	O	_
20	.	.	O	_


#- Site très vulnérable (nappe fortement contaminée par ammonium, phénols, cyanures et hydrocarbures polycycliques aromatiques).
1	-	-	O	_
2	Site	site	O	_
3	très	très	O	_
4	vulnérable	vulnérable	O	_
5	(	(	O	_
6	nappe	nappe	O	_
7	fortement	fortement	O	_
8	contaminée	contaminer	O	_
9	par	par	O	_
10	ammonium	ammonium	EO	_
11	,	,	O	_
12	phénols	phénol	O	_
13	,	,	O	_
14	cyanures	cyanure	O	_
15	et	et	O	_
16	hydrocarbures	hydrocarbure	O	_
17	polycycliques	polycyclique	O	_
18	aromatiques	aromatique	O	_
19	)	)	O	_
20	.	.	O	_


#- Opérations réalisées : démolition des superstructures, mise en place d'une couverture imperméable sur une zone de 25 000 m²  (coût : 2,5 MF), requalification d'une partie du site par modelage et verdissement sous la maîtrise d'ouvrage de l’Établissement Public Foncier (coût : 1,3 MF).
1	-	-	O	_
2	 	 	BN	_
3	Opérations	opération	BN	_
4	réalisées	réaliser	EN	_
5	:	:	BN	_
6	démolition	démolition	BN	_
7	des	de	BO	_
8	superstructures	superstructure	EO	_
9	,	,	BN	_
10	mise	mise	BN	_
11	en	en	BN	_
12	place	place	IN	_
13	d'	de	IN	_
14	une	un	IN	_
15	couverture	couverture	IN	_
16	imperméable	imperméable	O	_
17	sur	sur	BL	_
18	une	un	BL	_
19	zone	zone	IL	_
20	de	de	IL	_
21	25	25	IL	_
22	000	000	IL	_
23	m²	m²	EL	_
24	 	 	O	_
25	(	(	O	_
26	coût	coût	O	_
27	:	:	O	_
28	2,5	2,5	O	_
29	MF	mf	O	_
30	)	)	BN	_
31	,	,	BN	_
32	requalification	requalification	BN	_
33	d'	de	BO	_
34	une	un	IO	_
35	partie	partie	IO	_
36	du	de	EO	_
37	site	site	EO	_
38	par	par	BN	_
39	modelage	modelage	EN	_
40	et	et	BN	_
41	verdissement	verdissement	BN	_
42	sous	sous	BO	_
43	la	le	BO	_
44	maîtrise	maîtrise	BO	_
45	d'	de	O	_
46	ouvrage	ouvrage	O	_
47	de	de	O	_
48	l’	l’	O	_
49	Établissement	établissement	O	_
50	Public	public	O	_
51	Foncier	foncier	O	_
52	(	(	O	_
53	coût	coût	O	_
54	:	:	O	_
