
#67.0248
#Le site est délimité au nord par la route départementale 203, à l'est par la rivière Ill, au sud par des champs et à l'ouest par le village.
1	Le	le	BO	_
2	site	site	EO	_
3	est	être	BL	_
4	délimité	délimiter	IL	_
5	au	au	IL	_
6	nord	nord	IL	_
7	par	par	IL	_
8	la	le	IL	_
9	route	route	IL	_
10	départementale	départemental	IL	_
11	203	203	IL	_
12	,	,	IL	_
13	à	à	IL	_
14	l'	le	IL	_
15	est	est	IL	_
16	par	par	IL	_
17	la	le	IL	_
18	rivière	rivière	IL	_
19	Ill	Ill	EL	_
20	,	,	O	_
21	au	au	O	_
22	sud	sud	O	_
23	par	par	O	_
24	des	un	O	_
25	champs	champ	O	_
26	et	et	O	_
27	à	à	BL	_
28	l'	le	IL	_
29	ouest	ouest	IL	_
30	par	par	IL	_
31	le	le	IL	_
32	village	village	EL	_
33	.	.	O	_


#Les bâtiments encore présents sont pour certains en très mauvais état.
1	Les	le	O	_
2	bâtiments	bâtiment	O	_
3	encore	encore	O	_
4	présents	présent	O	_
5	sont	être	O	_
6	pour	pour	O	_
7	certains	certains	O	_
8	en	en	O	_
9	très	très	O	_
10	mauvais	mauvais	O	_
11	état	état	O	_
12	.	.	O	_


#Un tas de déchets (5700 m3) de refus de pulpeur composé de papiers, plastiques, ferrailles, terres, déchets verts demeure sur le site.
1	Un	un	BO	_
2	tas	tas	IO	_
3	de	de	IO	_
4	déchets	déchet	EO	_
5	(	(	O	_
6	5700	5700	O	_
7	m3	m3	O	_
8	)	)	O	_
9	de	de	O	_
10	refus	refus	O	_
11	de	de	O	_
12	pulpeur	pulpeur	O	_
13	composé	composer	O	_
14	de	de	O	_
15	papiers	papier	O	_
16	,	,	O	_
17	plastiques	plastique	O	_
18	,	,	O	_
19	ferrailles	ferraille	O	_
20	,	,	O	_
21	terres	terre	O	_
22	,	,	O	_
23	déchets	déchet	O	_
24	verts	vert	O	_
25	demeure	demeure	O	_
26	sur	sur	O	_
27	le	le	O	_
28	site	site	O	_
29	.	.	O	_


#Ce dernier est partiellement recouvert de végétation (arbres, arbustes, broussailles).
1	Ce	ce	O	_
2	dernier	dernier	O	_
3	est	être	O	_
4	partiellement	partiellement	O	_
5	recouvert	recouvrir	O	_
6	de	de	O	_
7	végétation	végétation	O	_
8	(	(	O	_
9	arbres	arbre	O	_
10	,	,	O	_
11	arbustes	arbuste	O	_
12	,	,	O	_
13	broussailles	broussaille	O	_
14	)	)	O	_
15	.	.	O	_


#Les diagnostic du site réalisés en 2009 et 2010 ont mis en évidence :
1	Les	le	BN	_
2	diagnostic	diagnostic	EN	_
3	du	de	O	_
4	site	site	BO	_
5	réalisés	réaliser	BN	_
6	en	en	BT	_
7	2009	2009	IT	_
8	et	et	IT	_
9	2010	2010	ET	_
10	ont	avoir	O	_
11	mis	mettre	O	_
12	en	en	O	_
13	évidence	évidence	O	_
14	:	:	O	_


#- une anomalie en hydrocarbures dans les terrains situés au droit de l'ancienne cuve de fuel et sous le tas de déchets du pulpeur,
1	-	-	O	_
2	une	un	O	_
3	anomalie	anomalie	O	_
4	en	en	O	_
5	hydrocarbures	hydrocarbure	EO	_
6	dans	dans	O	_
7	les	le	BO	_
8	terrains	terrain	EO	_
9	situés	situer	IL	_
10	au	au	IL	_
11	droit	droit	IL	_
12	de	de	IL	_
13	l'	le	IL	_
14	ancienne	ancien	IL	_
15	cuve	cuve	IL	_
16	de	de	O	_
17	fuel	fuel	O	_
18	et	et	O	_
19	sous	sous	O	_
20	le	le	O	_
21	tas	tas	O	_
22	de	de	O	_
23	déchets	déchet	O	_
24	du	de	O	_
25	pulpeur	pulpeur	BO	_
26	,	,	O	_


#- une anomalie en métaux lourds dans le tas de déchets du pulpeur.
1	-	-	O	_
2	une	un	O	_
3	anomalie	anomalie	O	_
4	en	en	O	_
5	métaux	métal	BO	_
6	lourds	lourd	EO	_
7	dans	dans	O	_
8	le	le	O	_
9	tas	tas	O	_
10	de	de	O	_
11	déchets	déchet	O	_
12	du	de	O	_
13	pulpeur	pulpeur	O	_
14	.	.	O	_


#Il conviendra d'excaver et d'évacuer vers une filière de traitement adaptée les terres polluées.
1	Il	il	BO	_
2	conviendra	convenir	EO	_
3	d'	de	BN	_
4	excaver	excaver	BN	_
5	et	et	O	_
6	d'	de	BN	_
7	évacuer	évacuer	BO	_
8	vers	vers	O	_
9	une	un	BO	_
10	filière	filière	IO	_
11	de	de	IO	_
12	traitement	traitement	IO	_
13	adaptée	adapter	EO	_
14	les	le	BN	_
15	terres	terre	IN	_
16	polluées	polluer	EN	_
17	.	.	O	_


#Les déchets du pulpeur devront également être dirigés vers une filière de traitement adaptée.
1	Les	le	O	_
2	déchets	déchet	O	_
3	du	de	O	_
4	pulpeur	pulpeur	O	_
5	devront	devoir	O	_
6	également	également	O	_
7	être	être	O	_
8	dirigés	diriger	IN	_
9	vers	vers	IN	_
10	une	un	IN	_
11	filière	filière	IN	_
12	de	de	IN	_
13	traitement	traitement	EN	_
14	adaptée	adapter	O	_
15	.	.	O	_


#Un arrêté préfectoral de mise en demeure du 10/11/2011 impose de mettre le site en sécurité et d'engager la concertation sur l'usage futur.
1	Un	un	BO	_
2	arrêté	arrêté	IO	_
3	préfectoral	préfectoral	IO	_
4	de	de	IO	_
5	mise	mise	IO	_
6	en	en	IO	_
7	demeure	demeure	EO	_
8	du	de	O	_
9	10/11/2011	10/11/2011	ET	_
10	impose	impose	BN	_
11	de	de	IN	_
12	mettre	mettre	IN	_
13	le	le	BO	_
14	site	site	EO	_
15	en	en	O	_
16	sécurité	sécurité	O	_
17	et	et	O	_
18	d'	de	BN	_
19	engager	engager	BN	_
20	la	le	IN	_
21	concertation	concertation	EN	_
22	sur	sur	O	_
23	l'	le	BO	_
24	usage	usage	EO	_
25	futur	futur	EO	_
26	.	.	O	_


#La concertation sur l'usage futur a finalement été menée pour un usage industriel.
1	La	le	BN	_
2	concertation	concertation	EN	_
3	sur	sur	O	_
4	l'	le	BO	_
5	usage	usage	IO	_
6	futur	futur	EO	_
7	a	avoir	BN	_
8	finalement	finalement	IN	_
9	été	être	IN	_
10	menée	mener	EN	_
11	pour	pour	O	_
12	un	un	BA	_
13	usage	usage	IA	_
14	industriel	industriel	EA	_
15	.	.	O	_


#La visite d'inspection du 11 février 2016 a permis de constater que le site n'est pas totalement mis en sécurité (tas de déchets du pulpeur), un projet d'arrêté de consignation a été proposé au préfet.
1	La	le	BN	_
2	visite	visite	EN	_
3	d'	de	EN	_
4	inspection	inspection	EN	_
5	du	de	O	_
6	11	11	BT	_
7	février	février	IT	_
8	2016	2016	ET	_
9	a	avoir	O	_
10	permis	permettre	O	_
11	de	de	O	_
12	constater	constater	O	_
13	que	que	O	_
14	le	le	O	_
15	site	site	O	_
16	n'	n'	O	_
17	est	être	O	_
18	pas	pas	O	_
19	totalement	totalement	O	_
20	mis	mettre	O	_
21	en	en	O	_
22	sécurité	sécurité	O	_
23	(	(	O	_
24	tas	tas	O	_
25	de	de	O	_
26	déchets	déchet	O	_
27	du	de	O	_
28	pulpeur	pulpeur	BO	_
29	)	)	O	_
30	,	,	O	_
31	un	un	BO	_
32	projet	projet	EO	_
33	d'	de	O	_
34	arrêté	arrêté	O	_
35	de	de	O	_
36	consignation	consignation	O	_
37	a	avoir	O	_
38	été	être	O	_
39	proposé	proposer	O	_
40	au	au	O	_
41	préfet	préfet	O	_
42	.	.	O	_


#La visite d'inspection du 4 août 2017 (en présence de la mairie) conduit au même constat.
1	La	le	BN	_
2	visite	visite	IN	_
3	d'	de	IN	_
4	inspection	inspection	EN	_
5	du	de	O	_
6	4	4	BT	_
7	août	août	IT	_
8	2017	2017	ET	_
9	(	(	O	_
10	en	en	O	_
11	présence	présence	O	_
12	de	de	O	_
13	la	le	BO	_
14	mairie	mairie	EO	_
15	)	)	O	_
16	conduit	conduire	O	_
17	au	au	O	_
18	même	même	O	_
19	constat	constat	O	_
20	.	.	O	_


#Le montant des fonds disponibles dans la liquidation judiciaire, indiqué par le mandataire, met en évidence leur insuffisance pour financer le retrait de l'intégralité des déchets.
1	Le	le	BO	_
2	montant	montant	EO	_
3	des	de	O	_
4	fonds	fonds	O	_
5	disponibles	disponible	O	_
6	dans	dans	O	_
7	la	le	BN	_
8	liquidation	liquidation	IN	_
9	judiciaire	judiciaire	EN	_
10	,	,	O	_
11	indiqué	indiquer	O	_
12	par	par	O	_
13	le	le	O	_
14	mandataire	mandataire	O	_
15	,	,	O	_
16	met	mettre	O	_
17	en	en	O	_
18	évidence	évidence	O	_
19	leur	leur	O	_
20	insuffisance	insuffisance	O	_
21	pour	pour	O	_
22	financer	financer	BN	_
23	le	le	BN	_
24	retrait	retrait	EN	_
25	de	de	O	_
26	l'	le	BO	_
27	intégralité	intégralité	O	_
28	des	de	O	_
29	déchets	déchet	O	_
30	.	.	O	_


#Le mandataire a sollicité France Domaine pour la réalisation d'une évaluation du site.
1	Le	le	BO	_
2	mandataire	mandataire	EO	_
3	a	avoir	BN	_
4	sollicité	solliciter	EN	_
5	France	France	BO	_
6	Domaine	Domaine	EO	_
7	pour	pour	O	_
8	la	le	BN	_
9	réalisation	réalisation	IN	_
10	d'	de	IN	_
11	une	un	IN	_
12	évaluation	évaluation	EN	_
13	du	de	O	_
14	site	site	BO	_
15	.	.	O	_


#68.0088
#Site industriel depuis 1830.
1	Site	site	BO	_
2	industriel	industriel	EO	_
3	depuis	depuis	BT	_
4	1830	1830	ET	_
5	.	.	ET	_


#Sur cette partie du site, ont principalement été exploités:
1	Sur	sur	O	_
2	cette	ce	O	_
3	partie	partie	O	_
4	du	de	O	_
5	site	site	O	_
6	,	,	O	_
7	ont	avoir	O	_
8	principalement	principalement	O	_
9	été	être	O	_
10	exploités	exploiter	EN	_
11	:	:	O	_


#-des activités de fabrication de matériels textiles par la SACM jusqu'en 1982, puis la SACM-T jusqu'en 1986, puis la SAMT jusqu'en 1988.
1	-des	-des	BA	_
2	activités	activité	IA	_
3	de	de	IA	_
4	fabrication	fabrication	IA	_
5	de	de	IA	_
6	matériels	matériel	IA	_
7	textiles	textile	EA	_
8	par	par	O	_
9	la	le	BO	_
10	SACM	SACM	EO	_
11	jusqu'	jusque	BT	_
12	en	en	IT	_
13	1982	1982	ET	_
14	,	,	O	_
15	puis	puis	BO	_
16	la	le	BO	_
17	SACM	SACM	IO	_
18	-T	-T	IO	_
19	jusqu'	jusque	BT	_
20	en	en	IT	_
21	1986	1986	ET	_
22	,	,	O	_
23	puis	puis	O	_
24	la	le	BO	_
25	SAMT	SAMT	EO	_
26	jusqu'	jusque	BT	_
27	en	en	IT	_
28	1988	1988	ET	_
29	.	.	O	_


#Ce dernier industriel a cessé toutes activités sans déclaration.
1	Ce	ce	BO	_
2	dernier	dernier	IO	_
3	industriel	industriel	EO	_
4	a	avoir	BN	_
5	cessé	cesser	IN	_
6	toutes	tout	IN	_
7	activités	activité	IN	_
8	sans	sans	IN	_
9	déclaration	déclaration	EN	_
10	.	.	O	_


#- des activités de traitement thermique et traitement de surface, le dernier exploitant est la société MAT qui a cessé son activité en 09/93, l'industriel n'existe plus.
1	-	-	O	_
2	des	de	BA	_
3	activités	activité	IA	_
4	de	de	IA	_
5	traitement	traitement	IA	_
6	thermique	thermique	IA	_
7	et	et	IA	_
8	traitement	traitement	BA	_
9	de	de	IA	_
10	surface	surface	EA	_
11	,	,	O	_
12	le	le	BO	_
13	dernier	dernier	BO	_
14	exploitant	exploitant	EO	_
15	est	être	O	_
16	la	le	BO	_
17	société	société	IO	_
18	MAT	mat	EO	_
19	qui	qui	O	_
20	a	avoir	BN	_
21	cessé	cesser	IN	_
22	son	son	IN	_
23	activité	activité	EN	_
24	en	en	BT	_
25	09/93	09/93	ET	_
26	,	,	O	_
27	l'	le	BO	_
28	industriel	industriel	BO	_
29	n'	n'	BN	_
30	existe	existe	IN	_
31	plus	plus	EN	_
32	.	.	O	_


#Actuellement, les batiments industriels de ce secteur ont été démolis.
1	Actuellement	actuellement	O	_
2	,	,	O	_
3	les	le	BO	_
4	batiments	batiment	IO	_
5	industriels	industriel	EO	_
6	de	de	O	_
7	ce	ce	BO	_
8	secteur	secteur	EO	_
9	ont	avoir	BN	_
10	été	être	IN	_
11	démolis	démolir	EN	_
12	.	.	O	_


#Aucune activité indutrielle n'est actuellement exploitée.
1	Aucune	aucun	BO	_
2	activité	activité	IO	_
3	indutrielle	indutriell	EO	_
4	n'	n'	O	_
5	est	être	O	_
6	actuellement	actuellement	ET	_
7	exploitée	exploiter	EN	_
8	.	.	O	_


#Une ESR a été réalisée pour le 20/07/2001 par FIMALAC qui met en évidence :
1	Une	un	O	_
2	ESR	esr	O	_
3	a	avoir	BN	_
4	été	être	IN	_
5	réalisée	réaliser	EN	_
6	pour	pour	BT	_
7	le	le	BT	_
8	20/07/2001	20/07/2001	IT	_
9	par	par	O	_
10	FIMALAC	FIMALAC	BO	_
11	qui	qui	O	_
12	met	mettre	O	_
13	en	en	O	_
14	évidence	évidence	O	_
15	:	:	O	_


#- une quantité importante de scories dans les sous sols sur la quasi-totalité du secteur étudié ( 25 0000 m3).
1	-	-	O	_
2	une	un	O	_
3	quantité	quantité	O	_
4	importante	important	O	_
5	de	de	O	_
6	scories	scorie	O	_
