
#54.0134
#La société ROCHLING PERMALI COMPOSITES exploite sur le terrain de la commune de MAXEVILLE des installations de transformation de polymères.
1	La	le	BO	_
2	société	société	IO	_
3	ROCHLING	ROCHLING	EO	_
4	PERMALI	PERMALI	EO	_
5	COMPOSITES	COMPOSITES	EO	_
6	exploite	exploite	BN	_
7	sur	sur	BL	_
8	le	le	IL	_
9	terrain	terrain	EO	_
10	de	de	IL	_
11	la	le	IL	_
12	commune	commune	IL	_
13	de	de	IL	_
14	MAXEVILLE	MAXEVILLE	EO	_
15	des	un	BR	_
16	installations	installation	IA	_
17	de	de	IA	_
18	transformation	transformation	IA	_
19	de	de	IA	_
20	polymères	polymère	EA	_
21	.	.	O	_


#Elle est soumise à autorisation au titre de la législation des installations classées pour la protection de l'environnement par l'arrêté préfectoral du 11 juin 2004.
1	Elle	lui	BO	_
2	est	être	BN	_
3	soumise	soumettre	IN	_
4	à	à	IN	_
5	autorisation	autorisation	EN	_
6	au	au	BR	_
7	titre	titre	IR	_
8	de	de	ER	_
9	la	le	BO	_
10	législation	législation	IO	_
11	des	de	IO	_
12	installations	installation	IO	_
13	classées	classer	EO	_
14	pour	pour	IA	_
15	la	le	IA	_
16	protection	protection	IA	_
17	de	de	IA	_
18	l'	le	BO	_
19	environnement	environnement	EO	_
20	par	par	O	_
21	l'	le	BO	_
22	arrêté	arrêté	IO	_
23	préfectoral	préfectoral	EO	_
24	du	de	O	_
25	11	11	BT	_
26	juin	juin	IT	_
27	2004	2004	ET	_
28	.	.	ET	_


#En 2008, la société cesse partiellement ses activités sur les parcelles 143 et 147 de la section AD.
1	En	en	BT	_
2	2008	2008	ET	_
3	,	,	ET	_
4	la	le	BO	_
5	société	société	EO	_
6	cesse	cesse	BN	_
7	partiellement	partiellement	EO	_
8	ses	son	BA	_
9	activités	activité	EA	_
10	sur	sur	BL	_
11	les	le	IL	_
12	parcelles	parcelle	IL	_
13	143	143	O	_
14	et	et	O	_
15	147	147	O	_
16	de	de	O	_
17	la	le	O	_
18	section	section	O	_
19	AD	ad	O	_
20	.	.	O	_


#Les investigations menées sur les terrains libérés suite à la cessation d'activité ont mis en évidence une contamination des sols en hydrocarbures aromatiques polycycliques (HAP), zinc, plomb et hydrocarbures totaux (HCT).
1	Les	le	BN	_
2	investigations	investigation	EN	_
3	menées	mener	EN	_
4	sur	sur	BL	_
5	les	le	BO	_
6	terrains	terrain	IO	_
7	libérés	libérer	EO	_
8	suite	suite	BR	_
9	à	à	ER	_
10	la	le	BN	_
11	cessation	cessation	EN	_
12	d'	de	EN	_
13	activité	activité	EN	_
14	ont	avoir	BR	_
15	mis	mettre	IR	_
16	en	en	IR	_
17	évidence	évidence	ER	_
18	une	un	BN	_
19	contamination	contamination	EN	_
20	des	de	O	_
21	sols	sol	EN	_
22	en	en	O	_
23	hydrocarbures	hydrocarbure	O	_
24	aromatiques	aromatique	O	_
25	polycycliques	polycyclique	O	_
26	(	(	O	_
27	HAP	hap	O	_
28	)	)	O	_
29	,	,	O	_
30	zinc	zinc	O	_
31	,	,	O	_
32	plomb	plomb	O	_
33	et	et	O	_
34	hydrocarbures	hydrocarbure	O	_
35	totaux	total	O	_
36	(	(	O	_
37	HCT	hct	O	_
38	)	)	O	_
39	.	.	O	_


#Aucune pollution des eaux souterraines n'a été détectée.
1	Aucune	aucun	O	_
2	pollution	pollution	O	_
3	des	de	O	_
4	eaux	eau	O	_
5	souterraines	souterrain	O	_
6	n'	n'	O	_
7	a	avoir	O	_
8	été	être	O	_
9	détectée	détecter	EN	_
10	.	.	O	_


#En 2011, l'inspection des installations classées apprend que 2100 tonnes de terres polluées ont été excavées sur les parcelles concernées par la cessation partielle d'activité.
1	En	en	BT	_
2	2011	2011	ET	_
3	,	,	ET	_
4	l'	le	BO	_
5	inspection	inspection	IO	_
6	des	de	IO	_
7	installations	installation	IO	_
8	classées	classer	EO	_
9	apprend	apprendre	O	_
10	que	que	O	_
11	2100	2100	BO	_
12	tonnes	tonne	IO	_
13	de	de	IO	_
14	terres	terre	IO	_
15	polluées	polluer	EO	_
16	ont	avoir	BN	_
17	été	être	IN	_
18	excavées	excaver	EN	_
19	sur	sur	BL	_
20	les	le	BO	_
21	parcelles	parcelle	EO	_
22	concernées	concerner	EO	_
23	par	par	EO	_
24	la	le	BN	_
25	cessation	cessation	BN	_
26	partielle	partiel	IN	_
27	d'	de	IN	_
28	activité	activité	EN	_
29	.	.	O	_


#Néanmoins, l'exploitant n'a pas transmis de plan de gestion, conformément à la méthodologie nationale sur les sites et sols pollués.
1	Néanmoins	néanmoins	O	_
2	,	,	O	_
3	l'	le	BO	_
4	exploitant	exploitant	EO	_
5	n'	n'	O	_
6	a	avoir	O	_
7	pas	pas	O	_
8	transmis	transmettre	O	_
9	de	de	BO	_
10	plan	plan	IO	_
11	de	de	IO	_
12	gestion	gestion	EO	_
13	,	,	O	_
14	conformément	conformément	O	_
15	à	à	O	_
16	la	le	O	_
17	méthodologie	méthodologie	O	_
18	nationale	national	O	_
19	sur	sur	O	_
20	les	le	O	_
21	sites	site	O	_
22	et	et	O	_
23	sols	sol	O	_
24	pollués	polluer	EO	_
25	.	.	O	_


#En 2012, l'inspection indique à l'exploitant que les mesures réalisées en fond de fouille sont insuffisantes (les HAP n'ont pas été recherchés) et que, compte tenu de l'incertitude d'une dépollution complète du secteur concerné, il convient de demander l'institution de servitudes d'utilité publique.
