
#59.0016
#- Activité principale: imprégnation de papiers destinés aux revêtements de sols.
1	-	-	PUNCT	O	O	2	punct
2	Activité	activité	NOUN	O	O	2	ROOT
3	principale	principal	ADJ	O	O	2	amod
4	:	:	PUNCT	O	O	2	punct
5	imprégnation	imprégnation	NOUN	BA	O	2	appos
6	de	de	ADP	IA	O	7	case
7	papiers	papier	NOUN	EA	O	5	nmod
8	destinés	destiner	VERB	BR	O	7	acl
9	aux	à	ADP	ER	O	10	case
10	revêtements	revêtement	NOUN	BA	O	8	obl:arg
11	de	de	ADP	O	O	12	case
12	sols	sol	NOUN	O	O	10	nmod
13	.	.	PUNCT	O	O	2	punct


#- Cessation d'activité: 22/11/2009.
1	-	-	PUNCT	O	O	2	punct
2	Cessation	cessation	NOUN	BN	O	2	ROOT
3	d'	de	ADP	IN	O	4	case
4	activité	activité	NOUN	EN	O	2	nmod
5	:	:	PUNCT	BT	O	2	punct
6	22/11/2009	22/11/2009	NOUN	IT	O	2	nmod
7	.	.	PUNCT	ET	O	2	punct


#- Surface: 6 hectares.
1	-	-	PUNCT	O	O	2	punct
2	Surface	surface	NOUN	O	O	2	ROOT
3	:	:	PUNCT	O	O	2	punct
4	6	6	NUM	O	O	5	nummod
5	hectares	hectare	NOUN	O	O	2	nmod
6	.	.	PUNCT	O	O	2	punct


#- Dossier de cessation d'activité: novembre 2009.
1	-	-	PUNCT	O	O	2	punct
2	Dossier	dossier	NOUN	O	O	2	ROOT
3	de	de	ADP	O	O	4	case
4	cessation	cessation	NOUN	BN	O	2	nmod
5	d'	de	ADP	IN	O	6	case
6	activité	activité	NOUN	EN	O	4	nmod
7	:	:	PUNCT	BT	O	2	punct
8	novembre	novembre	NOUN	IT	O	2	nmod
9	2009	2009	NUM	ET	O	8	nmod
10	.	.	NUM	ET	O	2	punct


#- Diagnostic initial réalisé le 31/03/2012 (12 sondages sols et 4 piézomètres)
1	-	-	PUNCT	BN	O	2	punct
2	Diagnostic	diagnostic	NOUN	IN	O	2	ROOT
3	initial	initial	ADJ	IN	O	2	amod
4	réalisé	réaliser	VERB	EN	O	2	acl
5	le	le	DET	BT	O	6	det
6	31/03/2012	31/03/2012	NUM	IT	O	4	obl:mod
7	(	(	PUNCT	O	O	2	punct
8	12	12	PUNCT	O	O	9	nummod
9	sondages	sondage	NOUN	O	O	2	nmod
10	sols	sol	NOUN	O	O	9	nmod
11	et	et	CCONJ	O	O	13	cc
12	4	4	NUM	O	O	13	nummod
13	piézomètres	piézomètre	NOUN	O	O	9	conj
14	)	)	PUNCT	O	O	2	punct


#- Arrêtés préfectoraux du 26/04/2010 et du 16/11/2010 encadrant et imposant la mise en sécurité et la remise en état du site.
1	-	-	PUNCT	O	O	2	punct
2	Arrêtés	arrêté	NOUN	BO	O	2	ROOT
3	préfectoraux	préfectoral	ADJ	EO	O	2	amod
4	du	de	ADP	BT	O	5	case
5	26/04/2010	26/04/2010	NOUN	IT	O	2	nmod
6	et	et	CCONJ	IT	O	8	cc
7	du	de	ADP	IT	O	8	case
8	16/11/2010	16/11/2010	NOUN	IT	O	5	conj
9	encadrant	encadrer	VERB	ET	O	2	acl
10	et	et	CCONJ	O	O	11	cc
11	imposant	imposer	VERB	BN	O	9	conj
12	la	le	DET	BN	O	13	det
13	mise	mise	NOUN	IN	O	11	obj
14	en	en	ADP	IN	O	15	case
15	sécurité	sécurité	NOUN	EN	O	13	nmod
16	et	et	CCONJ	O	O	18	cc
17	la	le	DET	BN	O	18	det
18	remise	remise	NOUN	IN	O	13	conj
