
#40.0088
#Ancien atelier de peinture et de traitement des bois exploité par la SA CASTRA  sur la commune de Castets (40).
1	Ancien	ancien	ADJ	BO	O	2	amod
2	atelier	atelier	NOUN	IO	O	2	ROOT
3	de	de	ADP	IO	O	4	case
4	peinture	peinture	NOUN	IO	O	2	nmod
5	et	et	CCONJ	IO	O	7	cc
6	de	de	ADP	IO	O	7	case
7	traitement	traitement	NOUN	BA	O	4	conj
8	des	de	ADP	IA	O	9	case
9	bois	bois	NOUN	EA	O	7	nmod
10	exploité	exploiter	VERB	BR	O	2	acl
11	par	par	ADP	ER	O	13	case
12	la	le	DET	BO	BI	13	det
13	SA	sa	NOUN	IO	II	10	obl:agent
14	CASTRA	CASTRA	PROPN	EO	EI	13	nmod
15	 	 	SPACE	BL	O	2	dep
16	sur	sur	ADP	BL	O	18	case
17	la	le	DET	IL	O	18	det
18	commune	commune	NOUN	IL	O	2	nmod
19	de	de	ADP	IL	EI	20	case
20	Castets	Castets	PROPN	IL	EI	18	nmod
21	(	(	PUNCT	EL	O	20	punct
22	40	40	PUNCT	EL	O	20	nummod
23	)	)	PUNCT	O	O	18	punct
24	.	.	PUNCT	O	O	2	punct


#Cette installation a été autorisée par l'arrêté préfectoral du 5 novembre 1987.
1	Cette	ce	DET	BO	O	2	det
2	installation	installation	NOUN	EO	O	5	nsubj:pass
3	a	avoir	AUX	BN	O	5	aux:tense
4	été	être	AUX	IN	O	5	aux:pass
5	autorisée	autoriser	VERB	EN	O	5	ROOT
6	par	par	ADP	BO	O	8	case
7	l'	le	DET	BO	O	8	det
8	arrêté	arrêté	NOUN	BO	O	5	obl:agent
9	préfectoral	préfectoral	ADJ	EO	O	8	amod
10	du	de	ADP	O	O	11	case
11	5	5	NUM	BT	O	8	nmod
12	novembre	novembre	NOUN	IT	O	11	nmod
13	1987	1987	NUM	ET	O	12	nmod
14	.	.	PUNCT	ET	O	5	punct


#Le 20/04/2010, la société CASTRA informe la DREAL qu'elle a quitté le site en 1992.
1	Le	le	DET	BT	O	2	det
2	20/04/2010	20/04/2010	NUM	IT	O	7	obl:mod
3	,	,	PUNCT	O	O	7	punct
4	la	le	DET	BO	BI	5	det
5	société	société	NOUN	IO	II	7	nsubj
6	CASTRA	CASTRA	PROPN	EO	EI	5	nmod
7	informe	informe	VERB	BN	O	7	ROOT
8	la	le	DET	BO	BI	9	det
9	DREAL	DREAL	PROPN	EO	EI	7	obj
10	qu'	que	SCONJ	O	O	13	mark
11	elle	lui	PRON	O	O	13	nsubj
12	a	avoir	AUX	BN	O	13	aux:tense
13	quitté	quitter	VERB	BN	O	7	ccomp
14	le	le	DET	IN	O	15	det
15	site	site	NOUN	EN	O	13	obj
16	en	en	ADP	BT	O	17	case
17	1992	1992	NUM	ET	O	13	obl:mod
18	.	.	PUNCT	O	O	7	punct


