
#93.0001
#Terrain situé en centre ville.
1	Terrain	terrain	NOUN	BR	O	1	ROOT
2	situé	situer	VERB	BL	O	1	acl
3	en	en	ADP	IL	O	4	case
4	centre	centre	NOUN	IL	O	2	obl:arg
5	ville	ville	NOUN	EL	O	4	nmod
6	.	.	PUNCT	O	O	1	punct


#Ancien site de production d'antiseptiques à usage industriel d'une surface d'environ 3 000 m2.
1	Ancien	ancien	ADJ	BO	O	2	amod
2	site	site	NOUN	EO	O	2	ROOT
3	de	de	ADP	BA	O	4	case
4	production	production	NOUN	IA	O	2	nmod
5	d'	de	ADP	IA	O	6	case
6	antiseptiques	antiseptique	NOUN	IA	BS	4	nmod
7	à	à	ADP	IA	O	8	case
8	usage	usage	NOUN	IA	O	6	nmod
9	industriel	industriel	ADJ	EA	O	8	amod
10	d'	de	ADP	O	O	12	case
11	une	un	DET	O	O	12	det
12	surface	surface	NOUN	O	O	2	nmod
13	d'	de	ADP	O	O	17	case
14	environ	environ	ADV	O	O	17	advmod
15	3	3	DET	O	O	17	det
16	000	000	DET	O	O	17	det
17	m2	m2	NOUN	O	O	12	nmod
18	.	.	PUNCT	O	O	2	punct


#La Sté PROGIVEN a cessé ses activités en 1990.
1	La	le	DET	BO	BI	2	det
2	Sté	sté	NOUN	IO	II	5	nsubj
3	PROGIVEN	PROGIVEN	PROPN	EO	EI	2	nmod
4	a	avoir	AUX	BN	O	5	aux:tense
5	cessé	cesser	VERB	IN	O	5	ROOT
6	ses	son	DET	IN	O	7	det
7	activités	activité	NOUN	EN	O	5	obj
8	en	en	ADP	BT	O	9	case
9	1990	1990	NUM	ET	O	5	obl:mod
10	.	.	PUNCT	ET	O	5	punct


#L'étude diagnostique a mis en évidence une pollution du sol et de la nappe par du perchloréthylène (PCE) et du pentachlorophénol (PCP).
1	L'	le	DET	O	O	2	det
2	étude	étude	NOUN	O	O	5	nsubj
3	diagnostique	diagnostique	ADJ	O	O	2	amod
4	a	avoir	AUX	O	O	5	aux:tense
5	mis	mettre	VERB	O	O	5	ROOT
6	en	en	ADP	O	O	7	case
7	évidence	évidence	NOUN	O	O	5	obl:arg
8	une	un	DET	BN	O	9	det
9	pollution	pollution	NOUN	EN	O	5	obj
10	du	de	ADP	O	O	11	case
11	sol	sol	NOUN	BO	O	9	nmod
12	et	et	CCONJ	O	O	15	cc
13	de	de	ADP	O	O	15	case
14	la	le	DET	BO	O	15	det
15	nappe	nappe	NOUN	EO	O	11	conj
16	par	par	ADP	O	O	18	case
17	du	de	DET	O	BS	18	det
18	perchloréthylène	perchloréthylène	NOUN	O	BS	9	nmod
19	(	(	PUNCT	O	O	18	punct
20	PCE	pce	NOUN	O	BS	18	appos
21	)	)	PUNCT	O	O	18	punct
22	et	et	CCONJ	O	O	24	cc
23	du	de	DET	O	BS	24	det
24	pentachlorophénol	pentachlorophénol	NOUN	O	BS	18	conj
25	(	(	PUNCT	O	O	24	punct
26	PCP	pcp	NOUN	O	BS	24	appos
27	)	)	PUNCT	O	O	24	punct
28	.	.	PUNCT	O	O	5	punct


#Le terrain présente des risques en cas d'utilisation comme jardin.
1	Le	le	DET	BO	O	2	det
2	terrain	terrain	NOUN	EO	O	3	nsubj
3	présente	présente	VERB	O	O	3	ROOT
4	des	un	DET	BO	O	5	det
5	risques	risque	NOUN	EO	O	3	obj
6	en	en	ADP	BR	O	7	case
7	cas	cas	NOUN	IR	O	3	obl:mod
8	d'	de	ADP	ER	O	9	case
9	utilisation	utilisation	NOUN	BT	O	7	nmod
10	comme	comme	ADP	BR	O	11	case
11	jardin	jardin	NOUN	EO	O	9	nmod
12	.	.	PUNCT	O	O	3	punct


#En cas d'affouillement, les personnes intervenant sur le chantier risquent d'inhaler ces produits.
1	En	en	ADP	O	O	2	case
2	cas	cas	NOUN	O	O	12	obl:mod
3	d'	de	ADP	O	O	4	case
4	affouillement	affouillement	NOUN	EN	O	2	nmod
5	,	,	PUNCT	O	O	12	punct
6	les	le	DET	O	O	7	det
7	personnes	personne	NOUN	O	O	12	nsubj
8	intervenant	intervenir	VERB	O	O	7	acl
9	sur	sur	ADP	O	O	11	case
10	le	le	DET	O	O	11	det
11	chantier	chantier	NOUN	O	O	8	obl:arg
12	risquent	risquer	VERB	O	O	12	ROOT
13	d'	de	ADP	O	O	14	mark
14	inhaler	inhaler	VERB	O	O	12	xcomp
15	ces	ce	DET	O	O	16	det
16	produits	produit	NOUN	O	O	14	obj
17	.	.	PUNCT	O	O	12	punct


#Le risque est significatif pour le PCE qui pourrait également envahir les caves et sous-sols de futures habitations.
1	Le	le	DET	BO	O	2	det
2	risque	risque	NOUN	EO	O	4	nsubj
3	est	être	AUX	O	O	4	cop
4	significatif	significatif	ADJ	O	O	4	ROOT
5	pour	pour	ADP	O	O	7	case
6	le	le	DET	O	BI	7	det
7	PCE	pce	NOUN	O	EI	4	obl:mod
8	qui	qui	PRON	O	O	9	nsubj
9	pourrait	pouvoir	VERB	O	O	7	acl:relcl
10	également	également	ADV	O	O	9	advmod
11	envahir	envahir	VERB	BN	O	9	xcomp
12	les	le	DET	O	O	13	det
13	caves	cave	NOUN	O	O	11	obj
14	et	et	CCONJ	O	O	15	cc
15	sous-sols	sous-sol	NOUN	O	O	13	conj
16	de	de	ADP	O	O	18	case
17	futures	futur	ADJ	O	O	18	amod
18	habitations	habitation	NOUN	O	O	13	nmod
19	.	.	PUNCT	O	O	4	punct


#Le site a été remis en état pour un usage industriel.
1	Le	le	DET	BO	O	2	det
2	site	site	NOUN	EO	O	5	nsubj:pass
3	a	avoir	AUX	BN	O	5	aux:tense
4	été	être	AUX	IN	O	5	aux:pass
5	remis	remettre	VERB	IN	O	5	ROOT
6	en	en	ADP	IN	O	7	case
7	état	état	NOUN	EN	O	5	obl:arg
8	pour	pour	ADP	O	O	10	case
9	un	un	DET	BN	O	10	det
10	usage	usage	NOUN	IN	O	5	obl:mod
11	industriel	industriel	ADJ	EN	O	10	amod
12	.	.	PUNCT	O	O	5	punct


#En cas d'aménagement pour un autre usage , la dépollution est la charge de l'aménageur.
1	En	en	ADP	O	O	2	case
2	cas	cas	NOUN	O	O	14	obl:mod
3	d'	de	ADP	O	O	4	case
4	aménagement	aménagement	NOUN	O	O	2	nmod
5	pour	pour	ADP	O	O	8	case
6	un	un	DET	O	O	8	det
7	autre	autre	ADJ	O	O	8	amod
8	usage	usage	NOUN	O	O	4	nmod
9	,	,	PUNCT	O	O	14	punct
10	la	le	DET	BN	O	11	det
11	dépollution	dépollution	NOUN	EN	O	14	nsubj
12	est	être	AUX	O	O	14	cop
13	la	le	DET	BO	O	14	det
14	charge	charge	NOUN	BO	O	14	ROOT
15	de	de	ADP	O	O	17	case
16	l'	le	DET	BO	O	17	det
17	aménageur	aménageur	NOUN	EO	O	14	nmod
18	.	.	PUNCT	O	O	14	punct


#Sauf élément nouveau il n'y a plus d'action de l'inspection des installations classées.
1	Sauf	sauf	ADP	O	O	2	case
2	élément	élément	NOUN	O	O	7	obl:mod
3	nouveau	nouveau	ADJ	O	O	2	amod
4	il	il	PRON	O	O	7	expl:subj
5	n'	n'	ADV	O	O	7	advmod
6	y	y	PRON	O	O	7	expl:comp
7	a	avoir	VERB	O	O	7	ROOT
8	plus	plus	ADV	O	O	7	advmod
9	d'	d'	DET	O	O	10	det
10	action	action	NOUN	BO	O	7	obj
11	de	de	ADP	O	O	13	case
12	l'	le	DET	BO	O	13	det
13	inspection	inspection	NOUN	IO	O	10	nmod
14	des	de	ADP	IO	O	15	case
15	installations	installation	NOUN	IO	O	13	nmod
16	classées	classer	VERB	EO	O	15	acl
17	.	.	PUNCT	O	O	7	punct


