
#67.0049
#La société NEOCOLLE a été autorisée à exploiter une usine de colle et un dépôt de liquides inflammables par arrêté préfectoral d'autorisation du 25 juillet 1956 sur un site à cheval sur les commune d'Ingwiller et de Menchhoffen.
1	La	le	DET	BO	BI	2	det
2	société	société	NOUN	IO	II	6	nsubj:pass
3	NEOCOLLE	NEOCOLLE	PROPN	EO	EI	2	flat:name
4	a	avoir	AUX	BN	O	6	aux:tense
5	été	être	AUX	IN	O	6	aux:pass
6	autorisée	autoriser	VERB	IN	O	6	ROOT
7	à	à	ADP	IN	O	8	mark
8	exploiter	exploiter	VERB	EN	O	6	xcomp
9	une	un	DET	BO	O	10	det
10	usine	usine	NOUN	IO	O	8	obj
11	de	de	ADP	IO	O	12	case
12	colle	colle	NOUN	IO	BU	10	nmod
13	et	et	CCONJ	O	O	15	cc
14	un	un	DET	BO	O	15	det
15	dépôt	dépôt	NOUN	BO	O	10	conj
16	de	de	ADP	IO	O	17	case
17	liquides	liquide	NOUN	IO	BU	15	nmod
18	inflammables	inflammable	ADJ	EN	EU	17	amod
19	par	par	ADP	O	O	20	case
20	arrêté	arrêté	NOUN	BO	O	8	obl:mod
21	préfectoral	préfectoral	ADJ	EO	O	20	amod
22	d'	de	ADP	EO	O	23	case
23	autorisation	autorisation	NOUN	EO	O	20	nmod
24	du	de	ADP	BT	O	25	case
25	25	25	NUM	IT	O	20	nmod
26	juillet	juillet	NOUN	IT	O	25	nmod
27	1956	1956	NUM	ET	O	26	nmod
28	sur	sur	ADP	BL	O	30	case
29	un	un	DET	BO	O	30	det
30	site	site	NOUN	EO	O	8	obl:mod
31	à	à	ADP	BL	O	32	case
32	cheval	cheval	NOUN	IL	O	30	nmod
33	sur	sur	ADP	IL	O	35	case
34	les	le	DET	IL	O	35	det
35	commune	commune	NOUN	IL	O	8	obl:mod
36	d'	de	ADP	IL	O	37	case
37	Ingwiller	Ingwiller	PROPN	IL	O	35	nmod
38	et	et	CCONJ	IL	O	40	cc
39	de	de	ADP	IL	O	40	case
40	Menchhoffen	Menchhoffen	PROPN	EL	O	37	conj
41	.	.	PUNCT	O	O	6	punct


#Elle a changé de nom en Kömmerling puis Albus.
1	Elle	lui	PRON	BN	O	3	nsubj
2	a	avoir	AUX	BN	O	3	aux:tense
3	changé	changer	VERB	IN	O	3	ROOT
4	de	de	ADP	IN	O	5	case
5	nom	nom	NOUN	EN	O	3	obl:arg
6	en	en	ADP	O	O	7	case
7	Kömmerling	Kömmerling	PROPN	EO	O	3	obl:mod
8	puis	puis	CCONJ	O	O	9	cc
9	Albus	Albus	PROPN	EO	O	7	conj
10	.	.	PUNCT	O	O	3	punct


#Elle a stoppé sa production le 30 novembre 2001 puis son stockage le 28 février 2002.
1	Elle	lui	PRON	BO	O	3	nsubj
2	a	avoir	AUX	BN	O	3	aux:tense
3	stoppé	stopper	VERB	IN	O	3	ROOT
4	sa	son	DET	BO	O	5	det
5	production	production	NOUN	EO	O	3	obj
6	le	le	DET	BT	O	7	det
7	30	30	NUM	IT	O	3	obl:mod
8	novembre	novembre	NOUN	IT	O	7	nmod
9	2001	2001	NUM	ET	O	8	nmod
10	puis	puis	CCONJ	O	O	12	cc
11	son	son	DET	BO	O	12	det
12	stockage	stockage	NOUN	BO	O	3	conj
13	le	le	DET	BT	O	14	det
14	28	28	NUM	IT	O	12	dep
15	février	février	NOUN	IT	O	14	nmod
16	2002	2002	NUM	ET	O	15	nmod
17	.	.	PUNCT	O	O	3	punct


