
#38.0052
#Le site est localisé sur la commune de Barraux, à environ 60 km au Nord de Grenoble, en Isère.
1	Le	le	DET	BO	O	2	det
2	site	site	NOUN	EO	O	4	nsubj:pass
3	est	être	AUX	O	O	4	aux:pass
4	localisé	localiser	VERB	BL	O	4	ROOT
5	sur	sur	ADP	IL	O	7	case
6	la	le	DET	IL	O	7	det
7	commune	commune	NOUN	IL	O	4	obl:mod
8	de	de	ADP	IL	O	9	case
9	Barraux	Barraux	PROPN	EL	O	7	nmod
10	,	,	PUNCT	O	O	4	punct
11	à	à	ADP	IL	O	14	case
12	environ	environ	ADV	IL	O	14	advmod
13	60	60	NUM	IL	O	14	nummod
14	km	kilomètre	NOUN	IL	O	4	obl:mod
15	au	au	ADP	IL	O	16	case
16	Nord	nord	NOUN	IL	O	14	nmod
17	de	de	ADP	IL	O	18	case
18	Grenoble	Grenoble	PROPN	IL	O	16	nmod
19	,	,	PUNCT	IL	O	14	punct
20	en	en	ADP	IL	O	21	case
21	Isère	Isère	PROPN	EL	O	14	nmod
22	.	.	PUNCT	O	O	4	punct


#Il occupe une surface de prés de 55 000 m².
1	Il	il	PRON	O	O	2	nsubj
2	occupe	occupe	VERB	O	O	2	ROOT
3	une	un	DET	O	O	4	det
4	surface	surface	NOUN	O	O	2	obj
5	de	de	ADP	O	O	10	case
6	prés	prés	ADV	O	O	10	advmod
7	de	de	ADP	O	O	10	dep
8	55	55	DET	O	O	10	det
9	000	000	DET	O	O	10	det
10	m²	m²	PUNCT	O	O	4	nmod
11	.	.	PUNCT	O	O	2	punct


#Le site est implanté à environ 400 mètres à l’ouest de la rivière Isère.
1	Le	le	DET	BO	O	2	det
2	site	site	NOUN	EO	O	4	nsubj:pass
3	est	être	AUX	BL	O	4	aux:pass
4	implanté	implanter	VERB	IL	O	4	ROOT
5	à	à	ADP	IL	O	8	case
6	environ	environ	ADV	IL	O	8	advmod
7	400	400	NUM	IL	O	8	nummod
8	mètres	mètre	NOUN	IL	O	4	obl:arg
9	à	à	ADP	IL	O	11	case
10	l’	l’	DET	IL	O	11	det
11	ouest	ouest	NOUN	IL	O	4	obl:mod
12	de	de	ADP	IL	O	14	case
13	la	le	DET	IL	O	14	det
14	rivière	rivière	NOUN	IL	O	11	nmod
15	Isère	Isère	PROPN	EL	O	14	nmod
16	.	.	PUNCT	O	O	4	punct


#D'après les campagnes piézométriques, la nappe a été rencontrée vers 5 mètres de profondeur (237 m NGF) et s’écoule vers le sud-est.
1	D'	de	ADP	O	O	4	case
2	après	après	ADP	O	O	1	fixed
3	les	le	DET	O	O	4	det
4	campagnes	campagne	NOUN	O	O	11	obl:mod
5	piézométriques	piézométrique	ADJ	O	O	4	amod
6	,	,	PUNCT	O	O	11	punct
7	la	le	DET	O	O	8	det
8	nappe	nappe	NOUN	O	O	11	nsubj:pass
9	a	avoir	AUX	BN	O	11	aux:tense
10	été	être	AUX	IN	O	11	aux:pass
11	rencontrée	rencontrer	VERB	EN	O	11	ROOT
12	vers	vers	ADP	EN	O	14	case
13	5	5	NUM	IN	O	14	nummod
14	mètres	mètre	NOUN	IN	O	11	obl:mod
15	de	de	ADP	IN	O	16	case
16	profondeur	profondeur	NOUN	IL	O	14	nmod
17	(	(	PUNCT	IL	O	14	punct
18	237	237	NUM	IL	O	19	nummod
19	m	m	NOUN	IL	O	14	appos
20	NGF	NGF	PROPN	IL	O	19	nmod
21	)	)	PUNCT	O	O	14	punct
22	et	et	CCONJ	O	O	24	cc
23	s’	s’	PRON	O	O	24	expl:comp
24	écoule	écoule	VERB	O	O	11	conj
25	vers	vers	ADP	BT	O	27	case
26	le	le	DET	IL	O	27	det
27	sud-est	sud-est	NOUN	IL	O	24	obl:arg
28	.	.	PUNCT	O	O	11	punct


#Cette nappe est exploitée pour l’approvisionnement en eau potable (la fonderie est située en limite de périmètre de protection du captage de la Mure), d’approvisionnement en eaux pour les industries ainsi que par des puits agricoles au sud du site.
1	Cette	ce	DET	O	O	2	det
2	nappe	nappe	NOUN	O	O	4	nsubj:pass
3	est	être	AUX	BN	O	4	aux:pass
4	exploitée	exploiter	VERB	EN	O	4	ROOT
5	pour	pour	ADP	O	O	7	case
6	l’	l’	DET	BA	O	7	det
7	approvisionnement	approvisionnement	NOUN	IA	O	4	obl:mod
8	en	en	ADP	IA	O	9	case
9	eau	eau	NOUN	IA	O	7	nmod
10	potable	potable	ADJ	EA	O	9	amod
11	(	(	PUNCT	O	O	7	punct
12	la	le	DET	O	O	13	det
13	fonderie	fonderie	NOUN	BA	O	15	nsubj:pass
14	est	être	AUX	BL	O	15	aux:pass
15	située	situer	VERB	IL	O	7	parataxis
16	en	en	ADP	IL	O	17	case
17	limite	limite	NOUN	IL	O	15	obl:arg
18	de	de	ADP	IL	O	19	case
19	périmètre	périmètre	NOUN	IL	O	17	nmod
20	de	de	ADP	IL	O	21	case
21	protection	protection	NOUN	IL	O	19	nmod
22	du	de	ADP	IL	O	23	case
23	captage	captage	NOUN	IL	O	21	nmod
24	de	de	ADP	IL	O	26	case
25	la	le	DET	IL	O	26	det
26	Mure	Mure	PROPN	EL	O	23	nmod
27	)	)	PUNCT	O	O	7	punct
28	,	,	PUNCT	O	O	30	punct
29	d’	d’	ADP	O	O	30	case
30	approvisionnement	approvisionnement	NOUN	IA	O	7	conj
31	en	en	ADP	IA	O	32	case
32	eaux	eau	NOUN	IA	O	30	nmod
33	pour	pour	ADP	O	O	35	case
34	les	le	DET	BO	O	35	det
35	industries	industrie	NOUN	EO	O	30	nmod
36	ainsi	ainsi	ADV	O	O	40	cc
37	que	que	SCONJ	O	O	36	fixed
38	par	par	ADP	O	O	40	case
39	des	un	DET	BO	O	40	det
40	puits	puits	NOUN	IO	O	7	conj
41	agricoles	agricole	ADJ	EO	O	40	amod
42	au	au	ADP	BL	O	43	case
43	sud	sud	NOUN	IL	O	40	nmod
44	du	de	ADP	IL	O	45	case
45	site	site	NOUN	EL	O	43	nmod
46	.	.	PUNCT	O	O	4	punct


#L’activité principale de la fonderie Giroud, débutée depuis 1961, est la fabrication de pièces en fonte à l'aide de fours à induction.
1	L’	l’	DET	O	O	2	det
2	activité	activité	NOUN	O	O	15	nsubj
3	principale	principal	ADJ	O	O	2	amod
4	de	de	ADP	O	O	6	case
5	la	le	DET	BO	O	6	det
6	fonderie	fonderie	NOUN	EO	BI	2	nmod
7	Giroud	Giroud	PROPN	EO	EI	6	nmod
8	,	,	PUNCT	O	O	2	punct
9	débutée	débuter	VERB	BN	O	2	acl
10	depuis	depuis	ADP	BT	O	11	case
11	1961	1961	NUM	ET	O	9	obl:mod
12	,	,	PUNCT	O	O	15	punct
13	est	être	AUX	O	O	15	cop
14	la	le	DET	BA	O	15	det
15	fabrication	fabrication	NOUN	BA	O	15	ROOT
16	de	de	ADP	IA	O	17	case
17	pièces	pièce	NOUN	IA	O	15	nmod
18	en	en	ADP	IA	O	19	case
19	fonte	fonte	NOUN	EA	O	17	nmod
20	à	à	ADP	O	O	22	case
21	l'	le	DET	O	O	22	det
22	aide	aide	NOUN	O	O	15	nmod
23	de	de	ADP	O	O	24	case
24	fours	four	NOUN	O	O	22	nmod
25	à	à	ADP	O	O	26	case
26	induction	induction	NOUN	O	O	24	nmod
27	.	.	PUNCT	O	O	15	punct


#En 1993, la famille GIROUD cède la totalité de ses parts au groupe suisse VON ROLL.
1	En	en	ADP	BT	O	2	case
2	1993	1993	NUM	ET	O	7	obl:mod
3	,	,	PUNCT	O	O	7	punct
4	la	le	DET	BO	BI	5	det
5	famille	famille	NOUN	IO	II	7	nsubj
6	GIROUD	GIROUD	PROPN	EO	EI	5	nmod
7	cède	céder	VERB	EN	O	7	ROOT
8	la	le	DET	BO	O	9	det
9	totalité	totalité	NOUN	IN	O	7	obj
10	de	de	ADP	IN	O	12	case
11	ses	son	DET	BO	O	12	det
12	parts	part	NOUN	EO	O	9	nmod
13	au	au	ADP	O	O	14	case
14	groupe	groupe	NOUN	BO	BI	7	obl:arg
15	suisse	suisse	ADJ	IO	BI	14	amod
16	VON	VON	PROPN	IO	EI	14	appos
17	ROLL	ROLL	PROPN	EO	EI	16	flat:name
18	.	.	PUNCT	O	O	7	punct


#En 2003, l'entreprise est placée en redressement judiciaire.
1	En	en	ADP	BT	O	2	case
2	2003	2003	PUNCT	ET	O	7	obl:mod
3	,	,	PUNCT	ET	O	7	punct
