
#67.0010
#Cette décharge de matériaux inertes contient des terres souillées par des hydrocarbures et des aromatiques.
1	Cette	ce	DET	BO	O	2	det
2	décharge	décharge	NOUN	IO	O	6	nsubj
3	de	de	ADP	IO	O	4	case
4	matériaux	matériau	NOUN	IO	BU	2	nmod
5	inertes	inerte	ADJ	EO	EU	4	amod
6	contient	contenir	VERB	O	O	6	ROOT
7	des	un	DET	O	O	8	det
8	terres	terre	NOUN	BO	O	6	obj
9	souillées	souiller	VERB	EO	O	8	acl
10	par	par	ADP	O	O	12	case
11	des	un	DET	O	O	12	det
12	hydrocarbures	hydrocarbure	NOUN	O	BS	9	obl:agent
13	et	et	CCONJ	O	O	15	cc
14	des	un	DET	O	O	15	det
15	aromatiques	aromatique	NOUN	O	O	12	conj
16	.	.	PUNCT	O	O	6	punct


#Pas d’impact sur les eaux souterraines
1	Pas	pas	ADV	O	O	3	advmod
2	d’	d’	ADP	O	O	3	case
3	impact	impact	NOUN	O	O	3	ROOT
4	sur	sur	ADP	O	O	6	case
5	les	le	DET	O	O	6	det
6	eaux	eau	NOUN	O	O	3	nmod
7	souterraines	souterrain	ADJ	O	O	6	amod


#Ce dépôt fait partie des dépôts identifiés dans le cadre d'une étude réalisée en 1991 suite à l'apparition d'une dégradation organoleptique de l'eau du captage de Lingolsheim.
1	Ce	ce	DET	O	O	2	det
2	dépôt	dépôt	NOUN	O	O	3	nsubj
3	fait	faire	VERB	O	O	3	ROOT
4	partie	partie	NOUN	O	O	3	obj
5	des	de	ADP	O	O	6	case
6	dépôts	dépôt	NOUN	O	O	3	obl:arg
7	identifiés	identifier	VERB	O	O	6	acl
8	dans	dans	ADP	BR	O	10	case
9	le	le	DET	IR	O	10	det
10	cadre	cadre	NOUN	IR	O	7	obl:mod
11	d'	de	ADP	ER	O	13	case
12	une	un	DET	BN	O	13	det
13	étude	étude	NOUN	IN	O	10	nmod
14	réalisée	réaliser	VERB	EN	O	13	acl
15	en	en	ADP	BT	O	16	case
16	1991	1991	NUM	ET	O	14	obl:mod
17	suite	suite	NOUN	BR	O	20	case
18	à	à	ADP	ER	O	17	fixed
19	l'	le	DET	BN	O	20	det
20	apparition	apparition	NOUN	EN	O	14	obl:mod
21	d'	de	ADP	O	O	23	case
22	une	un	DET	O	O	23	det
23	dégradation	dégradation	NOUN	O	O	20	nmod
24	organoleptique	organoleptique	ADJ	O	O	23	amod
25	de	de	ADP	O	O	27	case
26	l'	le	DET	BO	O	27	det
27	eau	eau	NOUN	EO	O	23	nmod
28	du	de	ADP	IL	O	29	case
29	captage	captage	NOUN	IL	O	27	nmod
30	de	de	ADP	IL	O	31	case
31	Lingolsheim	Lingolsheim	PROPN	EL	O	29	nmod
32	.	.	PUNCT	O	O	3	punct


#Aucun lien entre les deux n'a cependant pu être établi.
1	Aucun	aucun	DET	O	O	2	det
2	lien	lien	NOUN	O	O	9	nsubj
3	entre	entre	ADP	O	O	5	case
4	les	le	DET	O	O	5	det
5	deux	deux	PRON	O	O	2	nmod
6	n'	n'	ADV	O	O	9	advmod
7	a	avoir	AUX	O	O	9	aux:tense
8	cependant	cependant	ADV	O	O	9	advmod
9	pu	pouvoir	VERB	O	O	9	ROOT
10	être	être	AUX	O	O	11	aux:pass
11	établi	établir	VERB	O	O	9	xcomp
12	.	.	PUNCT	O	O	9	punct


