
#68.0016
#Jusqu’en 1974, l’usine PCUK (produits chimiques Ugine Kuhlmann) installée à Huningue (Haut‑Rhin), a produit un pesticide, le lindane ou γ HCH.
1	Jusqu’	jusqu’	ADP	BT	O	3	case
2	en	en	ADP	IT	O	3	case
3	1974	1974	NUM	ET	O	22	obl:mod
4	,	,	PUNCT	O	O	22	punct
5	l’	l’	DET	BO	O	6	det
6	usine	usine	NOUN	IO	O	22	nsubj
7	PCUK	PCUK	PROPN	EO	BI	6	nmod
8	(	(	PUNCT	O	O	6	punct
9	produits	produit	NOUN	O	O	6	appos
10	chimiques	chimique	ADJ	O	BI	9	amod
11	Ugine	Ugine	PROPN	BO	EI	6	nmod
12	Kuhlmann	Kuhlmann	PROPN	EO	EI	11	flat:name
13	)	)	PUNCT	O	O	6	punct
14	installée	installer	VERB	BN	O	6	acl
15	à	à	ADP	IN	O	16	case
16	Huningue	Huningue	PROPN	IN	O	14	obl:arg
17	(	(	PUNCT	IN	O	16	punct
18	Haut‑Rhin	Haut‑Rhin	PROPN	IN	O	16	appos
19	)	)	PUNCT	O	O	16	punct
20	,	,	PUNCT	O	O	22	punct
21	a	avoir	AUX	BA	O	22	aux:tense
22	produit	produire	VERB	EN	O	22	ROOT
23	un	un	DET	BO	O	24	det
24	pesticide	pesticide	NOUN	EO	BS	22	obj
25	,	,	PUNCT	O	O	27	punct
26	le	le	DET	O	BS	27	det
27	lindane	lindane	NOUN	O	BS	24	conj
28	ou	ou	CCONJ	O	BS	29	cc
29	γ	γ	PUNCT	O	BS	24	conj
30	HCH	hch	NOUN	O	BS	24	nmod
31	.	.	PUNCT	O	O	22	punct


#C’est le seul isomère inodore de l’hexachlorocyclohexane (HCH) et cette particularité a rendu sa commercialisation possible.
1	C’	c’	PRON	O	BS	5	nsubj
2	est	être	AUX	O	O	5	cop
3	le	le	DET	O	O	5	det
4	seul	seul	ADJ	O	O	5	amod
5	isomère	isomère	NOUN	O	BS	5	ROOT
6	inodore	inodore	ADJ	O	ES	5	amod
7	de	de	ADP	O	O	9	case
8	l’	l’	DET	O	O	9	det
9	hexachlorocyclohexane	hexachlorocyclohexane	NOUN	O	BS	5	nmod
10	(	(	PUNCT	O	O	9	punct
11	HCH	hch	NOUN	O	BS	9	appos
12	)	)	PUNCT	O	O	9	punct
13	et	et	CCONJ	O	O	17	cc
14	cette	ce	DET	O	O	15	det
15	particularité	particularité	NOUN	O	O	17	nsubj
16	a	avoir	AUX	BN	O	17	aux:tense
