
#69.0379
#Par courrier en date du 16 janvier 2015, l’exploitant a fait part de la mise à l’arrêt de ses activités survenues au 4ème trimestre 2014.
1	Par	par	ADP	O	O	2	case
2	courrier	courrier	NOUN	O	O	13	obl:mod
3	en	en	ADP	BT	O	4	case
4	date	date	NOUN	IT	O	2	nmod
5	du	de	ADP	IT	O	6	case
6	16	16	NUM	IT	O	4	nmod
7	janvier	janvier	NOUN	IT	O	6	nmod
8	2015	2015	PUNCT	ET	O	7	nmod
9	,	,	PUNCT	ET	O	13	punct
10	l’	l’	DET	BO	O	11	det
11	exploitant	exploitant	NOUN	EO	O	13	nsubj
12	a	avoir	AUX	BN	O	13	aux:tense
13	fait	faire	VERB	IN	O	13	ROOT
14	part	part	NOUN	EN	O	13	obj
15	de	de	ADP	O	O	17	case
16	la	le	DET	BN	O	17	det
17	mise	mise	NOUN	IN	O	13	obl:arg
18	à	à	ADP	IN	O	20	case
19	l’	l’	DET	IN	O	20	det
20	arrêt	arrêt	NOUN	IN	O	17	nmod
21	de	de	ADP	IN	O	23	case
22	ses	son	DET	IN	O	23	det
23	activités	activité	NOUN	EN	O	17	nmod
24	survenues	survenir	VERB	EN	O	23	acl
25	au	au	ADP	BT	O	27	case
26	4ème	4èm	ADJ	IT	O	27	amod
27	trimestre	trimestre	NOUN	IT	O	24	obl:arg
28	2014	2014	PUNCT	ET	O	27	nummod
29	.	.	PUNCT	ET	O	13	punct


#Le site implanté 38 rue Poizat sur la commune de Villeurbanne occupe une superficie de 10150 m2 (Coordonnées lambert II X=798840 ; Y= 2087275).
1	Le	le	DET	BO	O	2	det
2	site	site	NOUN	EO	O	12	nsubj
3	implanté	implanter	VERB	BR	O	2	acl
4	38	38	NUM	BL	O	5	nummod
5	rue	rue	NOUN	BL	O	3	obl:mod
6	Poizat	Poizat	PROPN	BL	O	5	nmod
7	sur	sur	ADP	BL	O	9	case
8	la	le	DET	IL	O	9	det
9	commune	commune	NOUN	IL	O	3	obl:mod
10	de	de	ADP	IL	O	11	case
11	Villeurbanne	Villeurbanne	PROPN	EL	O	9	nmod
12	occupe	occupe	VERB	O	O	12	ROOT
13	une	un	DET	O	O	14	det
14	superficie	superficie	NOUN	O	O	12	obj
15	de	de	ADP	O	O	17	case
16	10150	10150	NUM	O	O	17	nummod
17	m2	m2	NOUN	O	O	14	nmod
18	(	(	PUNCT	O	O	12	punct
19	Coordonnées	coordonnée	NOUN	O	O	19	ROOT
20	lambert	lambert	PROPN	O	O	19	nmod
21	II	ii	ADJ	O	O	20	nummod
22	X=798840	x=798840	NOUN	O	O	19	nmod
23	 	 	SPACE	O	O	19	dep
24	;	;	PUNCT	O	O	19	punct
25	Y=	y=	NOUN	O	O	25	ROOT
26	2087275	2087275	NUM	O	O	25	nummod
27	)	)	PUNCT	O	O	25	punct
28	.	.	PUNCT	O	O	25	punct


#Il comporte un bâtiment principal ; le reste étant recouvert d’enrobé.
1	Il	il	PRON	O	O	2	nsubj
2	comporte	comporte	VERB	O	O	2	ROOT
3	un	un	DET	BO	O	4	det
4	bâtiment	bâtiment	NOUN	IO	O	2	obj
5	principal	principal	ADJ	EO	O	4	amod
6	 	 	SPACE	O	O	2	dep
7	;	;	PUNCT	O	O	2	punct
8	le	le	DET	O	O	9	det
9	reste	reste	NOUN	O	O	11	nsubj:pass
10	étant	être	AUX	O	O	11	aux:pass
11	recouvert	recouvrir	VERB	O	O	11	ROOT
12	d’	d’	ADP	O	O	13	case
13	enrobé	enrobé	NOUN	O	O	11	obl:arg
14	.	.	PUNCT	O	O	11	punct


#L’activité industrielle y est présente depuis 1815, historiquement au nom des Etablissements GUILOTTE pour la fabrication de ressorts à lame.
1	L’	l’	DET	BA	O	2	det
2	activité	activité	NOUN	IA	O	6	nsubj
3	industrielle	industriel	ADJ	EA	O	2	amod
4	y	y	PRON	O	O	6	iobj
5	est	être	AUX	BN	O	6	cop
6	présente	présent	ADJ	EN	O	6	ROOT
7	depuis	depuis	ADP	BT	O	8	case
8	1815	1815	NUM	IT	O	6	obl:mod
9	,	,	PUNCT	O	O	6	punct
10	historiquement	historiquement	ADV	O	O	6	advmod
11	au	au	ADP	O	O	12	case
12	nom	nom	NOUN	O	O	6	obl:mod
13	des	de	ADP	O	BI	14	case
14	Etablissements	etablissement	NOUN	IO	II	12	nmod
15	GUILOTTE	GUILOTTE	PROPN	EO	EI	14	nmod
16	pour	pour	ADP	O	O	18	case
17	la	le	DET	BA	O	18	det
18	fabrication	fabrication	NOUN	BA	O	6	obl:mod
19	de	de	ADP	IA	O	20	case
20	ressorts	ressort	NOUN	IA	O	18	nmod
21	à	à	ADP	IA	O	22	case
22	lame	lame	NOUN	EA	O	20	nmod
23	.	.	PUNCT	O	O	6	punct


#En 1965, cette société devient les établissements CHEVALIER SAFIR.
1	En	en	ADP	BT	O	2	case
2	1965	1965	NUM	ET	O	6	obl:mod
3	,	,	PUNCT	O	O	6	punct
4	cette	ce	DET	BO	O	5	det
5	société	société	NOUN	EO	O	6	nsubj
6	devient	devenir	VERB	BR	O	6	ROOT
7	les	le	DET	BO	BI	8	det
8	établissements	établissement	NOUN	IO	II	6	xcomp
9	CHEVALIER	CHEVALIER	PROPN	EO	EI	8	nmod
10	SAFIR	SAFIR	PROPN	EO	EI	8	nmod
11	.	.	PUNCT	O	O	6	punct


#Les différentes activités pratiquées ou installations sur site étaient les suivantes :
1	Les	le	DET	O	O	3	det
2	différentes	différent	ADJ	O	O	3	amod
3	activités	activité	NOUN	O	O	11	nsubj
4	pratiquées	pratiquer	VERB	O	O	3	acl
