#38.0162

#La société SNAM (Société Nouvelle d'Affinage des Métaux) est implantée depuis 1981 sur le site de Saint-Quentin-Fallavier, au sein du parc d'activité de Chesnes.  Elle est autorisée par les arrêtés préfectoraux n° 90-4718 du 3 octobre 1990 et n° 93-5865 du 29 octobre 1993.
1	La	le	DET	_	_	2	det	_	_
2	société	société	NOUN	_	_	13	nsubj:pass	_	_
3	SNAM	SNAM	PROPN	_	_	2	nmod	_	_
4	(	(	PUNCT	_	_	2	punct	_	_
5	Société	société	NOUN	_	_	2	appos	_	_
6	Nouvelle	nouveau	ADJ	_	_	5	amod	_	_
7	d'	de	ADP	_	_	8	case	_	_
8	Affinage	affinage	NOUN	_	_	5	nmod	_	_
9	des	de	ADP	_	_	10	case	_	_
10	Métaux	métal	NOUN	_	_	8	nmod	_	_
11	)	)	PUNCT	_	_	2	punct	_	_
12	est	être	AUX	_	_	13	aux:pass	_	_
13	implantée	implanter	VERB	_	_	13	ROOT	_	_
14	depuis	depuis	ADP	_	_	15	case	_	_
15	1981	1981	NUM	_	_	13	obl:mod	_	_
16	sur	sur	ADP	_	_	18	case	_	_
17	le	le	DET	_	_	18	det	_	_
18	site	site	NOUN	_	_	13	obl:arg	_	_
19	de	de	ADP	_	_	20	case	_	_
20	Saint-Quentin-Fallavier	Saint-Quentin-Fallavier	PROPN	_	_	18	nmod	_	_
21	,	,	PUNCT	_	_	13	punct	_	_
22	au	au	ADP	_	_	23	case	_	_
23	sein	sein	NOUN	_	_	13	obl:mod	_	_
24	du	de	ADP	_	_	25	case	_	_
25	parc	parc	NOUN	_	_	23	nmod	_	_
26	d'	de	ADP	_	_	27	case	_	_
27	activité	activité	NOUN	_	_	25	nmod	_	_
28	de	de	ADP	_	_	29	case	_	_
29	Chesnes	Chesnes	PROPN	_	_	25	nmod	_	_
30	.	.	PUNCT	_	_	13	punct	_	_
31	 	 	SPACE	_	_	34	dep	_	_
32	Elle	lui	PRON	_	_	34	nsubj:pass	_	_
33	est	être	AUX	_	_	34	aux:pass	_	_
34	autorisée	autoriser	VERB	_	_	34	ROOT	_	_
35	par	par	ADP	_	_	37	case	_	_
36	les	le	DET	_	_	37	det	_	_
37	arrêtés	arrêté	NOUN	_	_	34	obl:agent	_	_
38	préfectoraux	préfectoral	ADJ	_	_	37	amod	_	_
39	n°	numéro	NOUN	_	_	37	appos	_	_
40	90	90	NOUN	_	_	39	nmod	_	_
41	-	-	NOUN	_	_	39	nmod	_	_
42	4718	4718	NOUN	_	_	39	nmod	_	_
43	du	de	ADP	_	_	44	case	_	_
44	3	3	NUM	_	_	37	nmod	_	_
45	octobre	octobre	NOUN	_	_	44	nmod	_	_
46	1990	1990	NUM	_	_	45	nmod	_	_
47	et	et	CCONJ	_	_	48	cc	_	_
48	n°	numéro	NOUN	_	_	37	conj	_	_
49	93	93	NOUN	_	_	48	nmod	_	_
50	-	-	NOUN	_	_	48	nmod	_	_
51	5865	5865	NOUN	_	_	48	nmod	_	_
52	du	de	ADP	_	_	53	case	_	_
53	29	29	NUM	_	_	48	nmod	_	_
54	octobre	octobre	NOUN	_	_	53	nmod	_	_
55	1993	1993	NUM	_	_	54	nmod	_	_
56	.	.	PUNCT	_	_	34	punct	_	_


#Elle est localisée sur les parcelles cadastrales n°85 (usine SNAM – 5129 m²) et 86 (ancienne usine Team Tex – 5021 m²) section CK.
1	Elle	lui	PRON	_	_	3	nsubj:pass	_	_
2	est	être	AUX	_	_	3	aux:pass	_	_
3	localisée	localiser	VERB	_	_	3	ROOT	_	_
4	sur	sur	ADP	_	_	6	case	_	_
5	les	le	DET	_	_	6	det	_	_
6	parcelles	parcelle	NOUN	_	_	3	obl:arg	_	_
7	cadastrales	cadastral	ADJ	_	_	6	amod	_	_
8	n°	numéro	NOUN	_	_	6	nmod	_	_
9	85	85	NUM	_	_	8	nummod	_	_
10	(	(	PUNCT	_	_	6	punct	_	_
11	usine	usine	NOUN	_	_	6	appos	_	_
12	SNAM	SNAM	PROPN	_	_	11	nmod	_	_
13	–	–	PUNCT	_	_	6	punct	_	_
14	5129	5129	NUM	_	_	15	nummod	_	_
15	m²	m²	PUNCT	_	_	6	nmod	_	_
16	)	)	PUNCT	_	_	6	punct	_	_
17	et	et	CCONJ	_	_	18	cc	_	_
18	86	86	NUM	_	_	6	conj	_	_
19	(	(	PUNCT	_	_	18	punct	_	_
20	ancienne	ancien	ADJ	_	_	21	amod	_	_
21	usine	usine	NOUN	_	_	18	appos	_	_
22	Team	Team	PROPN	_	_	21	nmod	_	_
23	Tex	Tex	PROPN	_	_	22	flat:name	_	_
24	–	–	PUNCT	_	_	18	punct	_	_
25	5021	5021	NUM	_	_	26	nummod	_	_
26	m²	m²	PUNCT	_	_	18	obl:mod	_	_
27	)	)	PUNCT	_	_	18	punct	_	_
28	section	section	NOUN	_	_	3	obl:mod	_	_
29	CK	ck	NOUN	_	_	28	nmod	_	_
30	.	.	PUNCT	_	_	3	punct	_	_


#L'activité principale de Team Tex était la fabrication de sièges automobiles pour enfant.
1	L'	le	DET	_	_	2	det	_	_
2	activité	activité	NOUN	_	_	9	nsubj	_	_
3	principale	principal	ADJ	_	_	2	amod	_	_
4	de	de	ADP	_	_	5	case	_	_
5	Team	Team	PROPN	_	_	2	nmod	_	_
6	Tex	Tex	PROPN	_	_	5	flat:name	_	_
7	était	être	AUX	_	_	9	cop	_	_
8	la	le	DET	_	_	9	det	_	_
9	fabrication	fabrication	NOUN	_	_	9	ROOT	_	_
10	de	de	ADP	_	_	11	case	_	_
11	sièges	siège	NOUN	_	_	9	nmod	_	_
12	automobiles	automobile	ADJ	_	_	11	amod	_	_
13	pour	pour	ADP	_	_	14	case	_	_
14	enfant	enfant	NOUN	_	_	11	nmod	_	_
15	.	.	PUNCT	_	_	9	punct	_	_


#A l'origine, l'établissement traitait des déchets contenant du mercure et du cadmium par distillation pour extraire ces métaux.
1	A	à	ADP	_	_	3	case	_	_
2	l'	le	DET	_	_	3	det	_	_
3	origine	origine	NOUN	_	_	7	obl:mod	_	_
4	,	,	PUNCT	_	_	7	punct	_	_
5	l'	le	DET	_	_	6	det	_	_
6	établissement	établissement	NOUN	_	_	7	nsubj	_	_
7	traitait	traiter	VERB	_	_	7	ROOT	_	_
8	des	un	DET	_	_	9	det	_	_
9	déchets	déchet	NOUN	_	_	7	obj	_	_
10	contenant	contenir	VERB	_	_	9	acl	_	_
11	du	de	DET	_	_	12	det	_	_
12	mercure	mercure	NOUN	_	_	10	obj	_	_
13	et	et	CCONJ	_	_	15	cc	_	_
14	du	de	DET	_	_	15	det	_	_
15	cadmium	cadmium	NOUN	_	_	12	conj	_	_
16	par	par	ADP	_	_	17	case	_	_
17	distillation	distillation	NOUN	_	_	10	obl:mod	_	_
18	pour	pour	ADP	_	_	19	mark	_	_
19	extraire	extraire	VERB	_	_	7	advcl	_	_
20	ces	ce	DET	_	_	21	det	_	_
21	métaux	métal	NOUN	_	_	19	obj	_	_
22	.	.	PUNCT	_	_	7	punct	_	_


#Depuis, l'activité du site a évolué, le traitement des déchets contenant du mercure a notamment été stoppé en 1984 et l'arrêt total de la distillation du cadmium est intervenu en 2000.
1	Depuis	depuis	ADV	_	_	8	advmod	_	_
2	,	,	PUNCT	_	_	8	punct	_	_
3	l'	le	DET	_	_	4	det	_	_
4	activité	activité	NOUN	_	_	8	nsubj	_	_
5	du	de	ADP	_	_	6	case	_	_
6	site	site	NOUN	_	_	4	nmod	_	_
7	a	avoir	AUX	_	_	8	aux:tense	_	_
8	évolué	évoluer	VERB	_	_	8	ROOT	_	_
9	,	,	PUNCT	_	_	8	punct	_	_
10	le	le	DET	_	_	11	det	_	_
11	traitement	traitement	NOUN	_	_	20	nsubj:pass	_	_
12	des	de	ADP	_	_	13	case	_	_
13	déchets	déchet	NOUN	_	_	11	nmod	_	_
14	contenant	contenir	VERB	_	_	13	acl	_	_
