#68.0080

#Site industriel en activité depuis 1830.
1	Site	site	NOUN	_	_	1	ROOT	_	_
2	industriel	industriel	ADJ	_	_	1	amod	_	_
3	en	en	ADP	_	_	4	case	_	_
4	activité	activité	NOUN	_	_	1	nmod	_	_
5	depuis	depuis	ADP	_	_	6	case	_	_
6	1830	1830	NUM	_	_	1	nmod	_	_
7	.	.	PUNCT	_	_	1	punct	_	_


#Wartsila France sas s'est implantée sur une partie d'un site industriel précédemment exploités par la société SACM, pour des activités similaires (fonderie, fabrication et développement de moteurs diésels, stockage hydrocarbures ).
1	Wartsila	Wartsila	PROPN	_	_	6	nsubj	_	_
2	France	France	PROPN	_	_	1	flat:name	_	_
3	sas	sas	PROPN	_	_	1	flat:name	_	_
4	s'	se	PRON	_	_	6	expl:comp	_	_
5	est	être	AUX	_	_	6	aux:tense	_	_
6	implantée	implanter	VERB	_	_	6	ROOT	_	_
7	sur	sur	ADP	_	_	9	case	_	_
8	une	un	DET	_	_	9	det	_	_
9	partie	partie	NOUN	_	_	6	obl:arg	_	_
10	d'	de	ADP	_	_	12	case	_	_
11	un	un	DET	_	_	12	det	_	_
12	site	site	NOUN	_	_	9	nmod	_	_
13	industriel	industriel	ADJ	_	_	12	amod	_	_
14	précédemment	précédemment	ADV	_	_	15	advmod	_	_
15	exploités	exploiter	VERB	_	_	12	acl	_	_
16	par	par	ADP	_	_	18	case	_	_
17	la	le	DET	_	_	18	det	_	_
18	société	société	NOUN	_	_	15	obl:agent	_	_
19	SACM	SACM	PROPN	_	_	18	flat:name	_	_
20	,	,	PUNCT	_	_	6	punct	_	_
21	pour	pour	ADP	_	_	23	case	_	_
22	des	un	DET	_	_	23	det	_	_
23	activités	activité	NOUN	_	_	6	obl:mod	_	_
24	similaires	similaire	ADJ	_	_	23	amod	_	_
25	(	(	PUNCT	_	_	23	punct	_	_
26	fonderie	fonderie	NOUN	_	_	23	appos	_	_
27	,	,	PUNCT	_	_	28	punct	_	_
28	fabrication	fabrication	NOUN	_	_	26	conj	_	_
29	et	et	CCONJ	_	_	30	cc	_	_
30	développement	développement	NOUN	_	_	26	conj	_	_
31	de	de	ADP	_	_	32	case	_	_
32	moteurs	moteur	NOUN	_	_	26	nmod	_	_
33	diésels	diésel	ADJ	_	_	32	amod	_	_
34	,	,	PUNCT	_	_	35	punct	_	_
35	stockage	stockage	NOUN	_	_	23	conj	_	_
36	hydrocarbures	hydrocarbure	NOUN	_	_	35	nmod	_	_
37	)	)	PUNCT	_	_	6	punct	_	_
38	.	.	PUNCT	_	_	38	ROOT	_	_


#Le site initialement occupé par Wartsila france a ensuite été scindé en deux à partir de 2005, la société Mitsubishi Equipement Alsace reprenant une partie des activités de la société Wartsila sur le site de la fonderie.
1	Le	le	DET	_	_	2	det	_	_
2	site	site	NOUN	_	_	11	nsubj:pass	_	_
3	initialement	initialement	ADV	_	_	4	advmod	_	_
4	occupé	occuper	VERB	_	_	2	acl	_	_
5	par	par	ADP	_	_	6	case	_	_
6	Wartsila	Wartsila	PROPN	_	_	4	obl:agent	_	_
7	france	france	PROPN	_	_	6	flat:name	_	_
8	a	avoir	AUX	_	_	11	aux:tense	_	_
9	ensuite	ensuite	ADV	_	_	11	advmod	_	_
10	été	être	AUX	_	_	11	aux:pass	_	_
11	scindé	scinder	VERB	_	_	11	ROOT	_	_
12	en	en	ADP	_	_	13	case	_	_
13	deux	deux	PRON	_	_	11	obl:arg	_	_
14	à	à	ADP	_	_	11	advmod	_	_
15	partir	partir	VERB	_	_	14	fixed	_	_
16	de	de	ADP	_	_	17	case	_	_
17	2005	2005	NUM	_	_	14	nmod	_	_
18	,	,	NUM	_	_	11	punct	_	_
19	la	le	DET	_	_	20	det	_	_
20	société	société	NOUN	_	_	24	nsubj	_	_
21	Mitsubishi	Mitsubishi	PROPN	_	_	20	nmod	_	_
22	Equipement	Equipement	PROPN	_	_	21	flat:name	_	_
23	Alsace	Alsace	PROPN	_	_	21	flat:name	_	_
24	reprenant	reprendre	VERB	_	_	11	advcl	_	_
25	une	un	DET	_	_	26	det	_	_
26	partie	partie	NOUN	_	_	24	obj	_	_
27	des	de	ADP	_	_	28	case	_	_
28	activités	activité	NOUN	_	_	26	nmod	_	_
29	de	de	ADP	_	_	31	case	_	_
30	la	le	DET	_	_	31	det	_	_
31	société	société	NOUN	_	_	28	nmod	_	_
32	Wartsila	Wartsila	PROPN	_	_	31	nmod	_	_
33	sur	sur	ADP	_	_	35	case	_	_
34	le	le	DET	_	_	35	det	_	_
35	site	site	NOUN	_	_	24	obl:mod	_	_
36	de	de	ADP	_	_	38	case	_	_
37	la	le	DET	_	_	38	det	_	_
38	fonderie	fonderie	NOUN	_	_	35	nmod	_	_
39	.	.	PUNCT	_	_	11	punct	_	_


