#91.0018

#Ancienne déposante de matières de vidanges, de curage, fosses septiques, sur une superficie d'environ de 5000 m².
1	Ancienne	ancien	ADJ	_	_	2	amod	_	_
2	déposante	déposant	NOUN	_	_	2	ROOT	_	_
3	de	de	ADP	_	_	4	case	_	_
4	matières	matière	NOUN	_	_	2	nmod	_	_
5	de	de	ADP	_	_	6	case	_	_
6	vidanges	vidange	NOUN	_	_	4	nmod	_	_
7	,	,	PUNCT	_	_	9	punct	_	_
8	de	de	ADP	_	_	9	case	_	_
9	curage	curage	NOUN	_	_	6	conj	_	_
10	,	,	PUNCT	_	_	11	punct	_	_
11	fosses	fosse	NOUN	_	_	6	conj	_	_
12	septiques	septique	ADJ	_	_	11	amod	_	_
13	,	,	PUNCT	_	_	2	punct	_	_
14	sur	sur	ADP	_	_	16	case	_	_
15	une	un	DET	_	_	16	det	_	_
16	superficie	superficie	NOUN	_	_	2	nmod	_	_
17	d'	de	ADP	_	_	18	case	_	_
18	environ	environ	ADV	_	_	16	advmod	_	_
19	de	de	ADP	_	_	21	case	_	_
20	5000	5000	NUM	_	_	21	nummod	_	_
21	m²	m²	NOUN	_	_	16	nmod	_	_
22	.	.	PUNCT	_	_	2	punct	_	_


#Le site aujourd'hui est clôturé, non exploité et non occupé.
1	Le	le	DET	_	_	2	det	_	_
2	site	site	NOUN	_	_	5	nsubj:pass	_	_
3	aujourd'hui	aujourd'hui	ADV	_	_	2	advmod	_	_
4	est	être	AUX	_	_	5	aux:pass	_	_
5	clôturé	clôturer	VERB	_	_	5	ROOT	_	_
6	,	,	PUNCT	_	_	8	punct	_	_
7	non	non	ADV	_	_	8	advmod	_	_
8	exploité	exploiter	VERB	_	_	5	conj	_	_
9	et	et	CCONJ	_	_	11	cc	_	_
10	non	non	ADV	_	_	11	advmod	_	_
11	occupé	occuper	VERB	_	_	5	conj	_	_
12	.	.	PUNCT	_	_	5	punct	_	_


#Le site a été exploité de 1974 à 1993.
1	Le	le	DET	_	_	2	det	_	_
2	site	site	NOUN	_	_	5	nsubj:pass	_	_
3	a	avoir	AUX	_	_	5	aux:tense	_	_
4	été	être	AUX	_	_	5	aux:pass	_	_
5	exploité	exploiter	VERB	_	_	5	ROOT	_	_
6	de	de	ADP	_	_	7	case	_	_
7	1974	1974	NUM	_	_	5	obl:mod	_	_
8	à	à	ADP	_	_	9	case	_	_
9	1993	1993	NUM	_	_	7	nmod	_	_
10	.	.	PUNCT	_	_	5	punct	_	_


#Les déchets ont été déposés dans 15 alvéoles.
1	Les	le	DET	_	_	2	det	_	_
2	déchets	déchet	NOUN	_	_	5	nsubj:pass	_	_
3	ont	avoir	AUX	_	_	5	aux:tense	_	_
4	été	être	AUX	_	_	5	aux:pass	_	_
5	déposés	déposer	VERB	_	_	5	ROOT	_	_
6	dans	dans	ADP	_	_	8	case	_	_
7	15	15	NUM	_	_	8	nummod	_	_
8	alvéoles	alvéole	NOUN	_	_	5	obl:arg	_	_
9	.	.	PUNCT	_	_	5	punct	_	_


#Le site se situe au milieu des bois.
1	Le	le	DET	_	_	2	det	_	_
2	site	site	NOUN	_	_	4	nsubj	_	_
3	se	se	PRON	_	_	4	expl:comp	_	_
4	situe	situe	VERB	_	_	4	ROOT	_	_
5	au	au	ADP	_	_	6	case	_	_
6	milieu	milieu	NOUN	_	_	4	obl:arg	_	_
7	des	de	ADP	_	_	8	case	_	_
8	bois	bois	NOUN	_	_	6	nmod	_	_
9	.	.	PUNCT	_	_	4	punct	_	_


#Deux études ont été réalisées par la société MIGNON sur ce site en 1994 et 1997.
1	Deux	Deux	NUM	_	_	2	nummod	_	_
2	études	étude	NOUN	_	_	5	nsubj:pass	_	_
3	ont	avoir	AUX	_	_	5	aux:tense	_	_
4	été	être	AUX	_	_	5	aux:pass	_	_
5	réalisées	réaliser	VERB	_	_	5	ROOT	_	_
6	par	par	ADP	_	_	8	case	_	_
7	la	le	DET	_	_	8	det	_	_
8	société	société	NOUN	_	_	5	obl:agent	_	_
9	MIGNON	MIGNON	PROPN	_	_	8	flat:name	_	_
10	sur	sur	ADP	_	_	12	case	_	_
11	ce	ce	DET	_	_	12	det	_	_
12	site	site	NOUN	_	_	5	obl:mod	_	_
13	en	en	ADP	_	_	14	case	_	_
14	1994	1994	NUM	_	_	5	obl:mod	_	_
15	et	et	CCONJ	_	_	16	cc	_	_
16	1997	1997	NUM	_	_	14	conj	_	_
17	.	.	PUNCT	_	_	5	punct	_	_


#Elles ont conclu à la conformité des déchets déposés au regard de l'autorisation délivrée.
1	Elles	lui	PRON	_	_	3	nsubj	_	_
2	ont	avoir	AUX	_	_	3	aux:tense	_	_
3	conclu	conclure	VERB	_	_	3	ROOT	_	_
4	à	à	ADP	_	_	6	case	_	_
5	la	le	DET	_	_	6	det	_	_
6	conformité	conformité	NOUN	_	_	3	obl:arg	_	_
7	des	de	ADP	_	_	8	case	_	_
8	déchets	déchet	NOUN	_	_	6	nmod	_	_
9	déposés	déposer	VERB	_	_	8	acl	_	_
10	au	au	ADP	_	_	11	case	_	_
11	regard	regard	NOUN	_	_	9	obl:mod	_	_
12	de	de	ADP	_	_	14	case	_	_
13	l'	le	DET	_	_	14	det	_	_
14	autorisation	autorisation	NOUN	_	_	11	nmod	_	_
15	délivrée	délivrer	VERB	_	_	14	acl	_	_
16	.	.	PUNCT	_	_	3	punct	_	_


#Les déchets sont très peu lixiviables : en effet les analyses faites au niveau du substratum du site (sous les alvéoles) montrent des teneurs inférieures au seuil de détection.
1	Les	le	DET	_	_	2	det	_	_
2	déchets	déchet	NOUN	_	_	6	nsubj	_	_
3	sont	être	AUX	_	_	6	cop	_	_
4	très	très	ADV	_	_	5	advmod	_	_
5	peu	peu	ADV	_	_	6	advmod	_	_
6	lixiviables	lixiviable	ADJ	_	_	6	ROOT	_	_
7	:	:	PUNCT	_	_	6	punct	_	_
8	en	en	ADP	_	_	9	case	_	_
