#69.0293

#Le site occupe une superficie de 7 620 m² sur la commune de Vaulx en Velin, dans le département du Rhône.
1	Le	le	DET	_	_	2	det	_	_
2	site	site	NOUN	_	_	3	nsubj	_	_
3	occupe	occupe	VERB	_	_	3	ROOT	_	_
4	une	un	DET	_	_	5	det	_	_
5	superficie	superficie	NOUN	_	_	3	obj	_	_
6	de	de	ADP	_	_	9	case	_	_
7	7	7	DET	_	_	9	det	_	_
8	620	620	DET	_	_	9	det	_	_
9	m²	m²	NOUN	_	_	5	nmod	_	_
10	sur	sur	ADP	_	_	12	case	_	_
11	la	le	DET	_	_	12	det	_	_
12	commune	commune	NOUN	_	_	3	obl:mod	_	_
13	de	de	ADP	_	_	14	case	_	_
14	Vaulx	Vaulx	PROPN	_	_	12	nmod	_	_
15	en	en	ADP	_	_	16	case	_	_
16	Velin	Velin	PROPN	_	_	14	nmod	_	_
17	,	,	PUNCT	_	_	12	punct	_	_
18	dans	dans	ADP	_	_	20	case	_	_
19	le	le	DET	_	_	20	det	_	_
20	département	département	NOUN	_	_	12	nmod	_	_
21	du	de	ADP	_	_	22	case	_	_
22	Rhône	Rhône	PROPN	_	_	20	nmod	_	_
23	.	.	PUNCT	_	_	3	punct	_	_


#Il se situe sur la rive est du Rhône, à 600 m au sud du canal de Jonage.
1	Il	il	PRON	_	_	3	nsubj	_	_
2	se	se	PRON	_	_	3	expl:comp	_	_
3	situe	situe	VERB	_	_	3	ROOT	_	_
4	sur	sur	ADP	_	_	6	case	_	_
5	la	le	DET	_	_	6	det	_	_
6	rive	rive	NOUN	_	_	3	obl:arg	_	_
7	est	est	ADJ	_	_	6	nmod	_	_
8	du	de	ADP	_	_	9	case	_	_
9	Rhône	Rhône	PROPN	_	_	6	nmod	_	_
10	,	,	PUNCT	_	_	3	punct	_	_
11	à	à	ADP	_	_	13	case	_	_
12	600	600	NUM	_	_	13	nummod	_	_
13	m	m	NOUN	_	_	3	obl:mod	_	_
14	au	au	ADP	_	_	15	case	_	_
15	sud	sud	NOUN	_	_	3	obl:mod	_	_
16	du	de	ADP	_	_	17	case	_	_
17	canal	canal	NOUN	_	_	15	nmod	_	_
18	de	de	ADP	_	_	19	case	_	_
19	Jonage	Jonage	PROPN	_	_	17	nmod	_	_
20	.	.	PUNCT	_	_	3	punct	_	_


#La nappe d'accompagnement du Rhône s'écoule au droit du site en direction du nord-ouest.
1	La	le	DET	_	_	2	det	_	_
2	nappe	nappe	NOUN	_	_	8	nsubj	_	_
3	d'	de	ADP	_	_	4	case	_	_
4	accompagnement	accompagnement	NOUN	_	_	2	nmod	_	_
5	du	de	ADP	_	_	6	case	_	_
6	Rhône	Rhône	PROPN	_	_	4	nmod	_	_
7	s'	se	PRON	_	_	8	expl:comp	_	_
8	écoule	écoule	VERB	_	_	8	ROOT	_	_
9	au	au	ADP	_	_	10	case	_	_
10	droit	droit	NOUN	_	_	8	obl:arg	_	_
11	du	de	ADP	_	_	12	case	_	_
12	site	site	NOUN	_	_	10	nmod	_	_
13	en	en	ADP	_	_	14	case	_	_
14	direction	direction	NOUN	_	_	8	obl:mod	_	_
15	du	de	ADP	_	_	16	case	_	_
16	nord-ouest	nord-ouest	NOUN	_	_	14	nmod	_	_
17	.	.	PUNCT	_	_	8	punct	_	_


#Son niveau statique se situe à approximativement 15 m de profondeur.
1	Son	son	DET	_	_	2	det	_	_
2	niveau	niveau	NOUN	_	_	5	nsubj	_	_
3	statique	statique	ADJ	_	_	2	amod	_	_
4	se	se	PRON	_	_	5	expl:comp	_	_
5	situe	situe	VERB	_	_	5	ROOT	_	_
6	à	à	ADP	_	_	9	case	_	_
7	approximativement	approximativement	ADV	_	_	9	advmod	_	_
8	15	15	NUM	_	_	9	nummod	_	_
9	m	m	NOUN	_	_	5	obl:arg	_	_
10	de	de	ADP	_	_	11	case	_	_
11	profondeur	profondeur	NOUN	_	_	9	nmod	_	_
12	.	.	PUNCT	_	_	5	punct	_	_


#Elle est exploitée par le captage pour l'alimentation en eau potable de Crépieux-Charmy situé à 4 km au nord-ouest du site (à l'aval hydraulique de ce dernier).
1	Elle	lui	PRON	_	_	3	nsubj:pass	_	_
2	est	être	AUX	_	_	3	aux:pass	_	_
3	exploitée	exploiter	VERB	_	_	3	ROOT	_	_
4	par	par	ADP	_	_	6	case	_	_
5	le	le	DET	_	_	6	det	_	_
6	captage	captage	NOUN	_	_	3	obl:agent	_	_
7	pour	pour	ADP	_	_	9	case	_	_
8	l'	le	DET	_	_	9	det	_	_
9	alimentation	alimentation	NOUN	_	_	6	nmod	_	_
10	en	en	ADP	_	_	11	case	_	_
11	eau	eau	NOUN	_	_	9	nmod	_	_
12	potable	potable	ADJ	_	_	11	amod	_	_
13	de	de	ADP	_	_	14	case	_	_
14	Crépieux	Crépieux	PROPN	_	_	11	nmod	_	_
15	-	-	PROPN	_	_	11	nmod	_	_
16	Charmy	Charmy	PROPN	_	_	11	nmod	_	_
17	situé	situer	VERB	_	_	9	acl	_	_
18	à	à	ADP	_	_	20	case	_	_
19	4	4	NUM	_	_	20	nummod	_	_
20	km	kilomètre	NOUN	_	_	17	obl:arg	_	_
21	au	au	ADP	_	_	22	case	_	_
22	nord-ouest	nord-ouest	NOUN	_	_	20	nmod	_	_
23	du	de	ADP	_	_	24	case	_	_
24	site	site	NOUN	_	_	20	nmod	_	_
25	(	(	PUNCT	_	_	6	punct	_	_
26	à	à	ADP	_	_	28	case	_	_
27	l'	le	DET	_	_	28	det	_	_
28	aval	aval	NOUN	_	_	6	nmod	_	_
29	hydraulique	hydraulique	ADJ	_	_	28	amod	_	_
30	de	de	ADP	_	_	32	case	_	_
31	ce	ce	DET	_	_	32	det	_	_
32	dernier	dernier	ADJ	_	_	28	nmod	_	_
33	)	)	PUNCT	_	_	3	punct	_	_
34	.	.	PUNCT	_	_	3	punct	_	_


#L'activité a débuté sur le site par l'implantation des  ATELIERS BOIS SERVICE.
1	L'	le	DET	_	_	2	det	_	_
2	activité	activité	NOUN	_	_	4	nsubj	_	_
3	a	avoir	AUX	_	_	4	aux:tense	_	_
4	débuté	débuter	VERB	_	_	4	ROOT	_	_
5	sur	sur	ADP	_	_	7	case	_	_
6	le	le	DET	_	_	7	det	_	_
7	site	site	NOUN	_	_	4	obl:mod	_	_
8	par	par	ADP	_	_	10	case	_	_
9	l'	le	DET	_	_	10	det	_	_
10	implantation	implantation	NOUN	_	_	4	obl:mod	_	_
11	des	de	ADP	_	_	12	case	_	_
12	 	 	SPACE	_	_	10	dep	_	_
13	ATELIERS	atelier	NOUN	_	_	10	nmod	_	_
14	BOIS	BOIS	PROPN	_	_	13	nmod	_	_
15	SERVICE	SERVICE	PROPN	_	_	13	nmod	_	_
16	.	.	PUNCT	_	_	4	punct	_	_


#Il était alors exercé sur le site une activité de travail du bois comprenant des installations de mise en œuvre de produit de préservation du bois.
1	Il	il	PRON	_	_	4	nsubj:pass	_	_
2	était	être	AUX	_	_	4	aux:pass	_	_
3	alors	alors	ADV	_	_	4	advmod	_	_
4	exercé	exercer	VERB	_	_	4	ROOT	_	_
5	sur	sur	ADP	_	_	7	case	_	_
6	le	le	DET	_	_	7	det	_	_
7	site	site	NOUN	_	_	4	obl:mod	_	_
8	une	un	DET	_	_	9	det	_	_
9	activité	activité	NOUN	_	_	4	obl:mod	_	_
10	de	de	ADP	_	_	11	case	_	_
11	travail	travail	NOUN	_	_	9	nmod	_	_
12	du	de	ADP	_	_	13	case	_	_
13	bois	bois	NOUN	_	_	11	nmod	_	_
14	comprenant	comprendre	VERB	_	_	9	acl	_	_
15	des	un	DET	_	_	16	det	_	_
16	installations	installation	NOUN	_	_	14	obj	_	_
17	de	de	ADP	_	_	18	case	_	_
18	mise	mise	NOUN	_	_	16	nmod	_	_
19	en	en	ADP	_	_	20	case	_	_
20	œuvre	œuvre	NOUN	_	_	18	nmod	_	_
21	de	de	ADP	_	_	22	case	_	_
22	produit	produit	NOUN	_	_	18	nmod	_	_
23	de	de	ADP	_	_	24	case	_	_
24	préservation	préservation	NOUN	_	_	22	nmod	_	_
25	du	de	ADP	_	_	26	case	_	_
26	bois	bois	NOUN	_	_	24	nmod	_	_
27	.	.	PUNCT	_	_	4	punct	_	_


#Ces activités ont été autorisées par l'arrêté préfectoral du 24/11/2003.
1	Ces	ce	DET	_	_	2	det	_	_
2	activités	activité	NOUN	_	_	5	nsubj:pass	_	_
3	ont	avoir	AUX	_	_	5	aux:tense	_	_
4	été	être	AUX	_	_	5	aux:pass	_	_
5	autorisées	autoriser	VERB	_	_	5	ROOT	_	_
6	par	par	ADP	_	_	8	case	_	_
7	l'	le	DET	_	_	8	det	_	_
8	arrêté	arrêté	NOUN	_	_	5	obl:agent	_	_
9	préfectoral	préfectoral	ADJ	_	_	8	amod	_	_
10	du	de	ADP	_	_	11	case	_	_
11	24/11/2003	24/11/2003	NUM	_	_	8	nmod	_	_
12	.	.	PUNCT	_	_	5	punct	_	_


#En mai 2008, la société CHARPENTEC rachète les ATELIERS BOIS SERVICE.
1	En	en	ADP	_	_	2	case	_	_
2	mai	mai	NOUN	_	_	8	obl:mod	_	_
3	2008	2008	PUNCT	_	_	2	nmod	_	_
4	,	,	PUNCT	_	_	8	punct	_	_
5	la	le	DET	_	_	6	det	_	_
6	société	société	NOUN	_	_	8	nsubj	_	_
7	CHARPENTEC	CHARPENTEC	PROPN	_	_	6	nmod	_	_
8	rachète	racheter	VERB	_	_	8	ROOT	_	_
9	les	le	DET	_	_	10	det	_	_
10	ATELIERS	atelier	NOUN	_	_	8	obj	_	_
11	BOIS	BOIS	PROPN	_	_	10	nmod	_	_
12	SERVICE	SERVICE	PROPN	_	_	10	nmod	_	_
13	.	.	PUNCT	_	_	8	punct	_	_


#Elle tombera en liquidation judiciaire le 19/04/2011 et sera radiée du registre du commerce le 23/01/2013.
1	Elle	lui	PRON	_	_	2	nsubj	_	_
2	tombera	tomber	VERB	_	_	2	ROOT	_	_
3	en	en	ADP	_	_	4	case	_	_
4	liquidation	liquidation	NOUN	_	_	2	obl:arg	_	_
5	judiciaire	judiciaire	ADJ	_	_	4	amod	_	_
6	le	le	DET	_	_	7	det	_	_
7	19/04/2011	19/04/2011	NUM	_	_	2	obl:mod	_	_
8	et	et	CCONJ	_	_	10	cc	_	_
9	sera	être	AUX	_	_	10	aux:pass	_	_
10	radiée	radier	VERB	_	_	2	conj	_	_
11	du	de	ADP	_	_	12	case	_	_
12	registre	registre	NOUN	_	_	10	obl:arg	_	_
13	du	de	ADP	_	_	14	case	_	_
14	commerce	commerce	NOUN	_	_	12	nmod	_	_
15	le	le	DET	_	_	16	det	_	_
16	23/01/2013	23/01/2013	NOUN	_	_	10	obl:mod	_	_
17	.	.	PUNCT	_	_	2	punct	_	_


#Le site est aujourd'hui en friche.
1	Le	le	DET	_	_	2	det	_	_
2	site	site	NOUN	_	_	6	nsubj	_	_
3	est	être	AUX	_	_	6	cop	_	_
4	aujourd'hui	aujourd'hui	ADV	_	_	6	advmod	_	_
5	en	en	ADP	_	_	6	case	_	_
6	friche	friche	NOUN	_	_	6	ROOT	_	_
7	.	.	PUNCT	_	_	6	punct	_	_


#Le premier dossier de demande d'autorisation d'exploiter des ATELIERS BOIS SERVICE a été remis à l'Inspection des Installations Classées en date du 21/01/1999.
1	Le	le	DET	_	_	3	det	_	_
2	premier	premier	ADJ	_	_	3	amod	_	_
3	dossier	dossier	NOUN	_	_	16	nsubj:pass	_	_
4	de	de	ADP	_	_	5	case	_	_
5	demande	demande	NOUN	_	_	3	nmod	_	_
6	d'	de	ADP	_	_	7	case	_	_
7	autorisation	autorisation	NOUN	_	_	5	nmod	_	_
8	d'	de	ADP	_	_	9	mark	_	_
9	exploiter	exploiter	VERB	_	_	7	acl	_	_
10	des	un	DET	_	_	11	det	_	_
11	ATELIERS	atelier	NOUN	_	_	9	obj	_	_
12	BOIS	bois	NOUN	_	_	11	nmod	_	_
13	SERVICE	SERVICE	PROPN	_	_	12	nmod	_	_
14	a	avoir	AUX	_	_	16	aux:tense	_	_
15	été	être	AUX	_	_	16	aux:pass	_	_
16	remis	remettre	VERB	_	_	16	ROOT	_	_
17	à	à	ADP	_	_	19	case	_	_
18	l'	le	DET	_	_	19	det	_	_
19	Inspection	inspection	NOUN	_	_	16	obl:arg	_	_
20	des	de	ADP	_	_	21	case	_	_
21	Installations	installation	NOUN	_	_	19	nmod	_	_
22	Classées	classer	VERB	_	_	21	acl	_	_
23	en	en	ADP	_	_	24	case	_	_
24	date	date	NOUN	_	_	16	obl:mod	_	_
25	du	de	ADP	_	_	26	case	_	_
26	21/01/1999	21/01/1999	NOUN	_	_	24	nmod	_	_
27	.	.	PUNCT	_	_	16	punct	_	_


#Suite à plusieurs courriers de l'administration un second dossier a été rédigé au mois d'avril 2002.
1	Suite	suite	NOUN	_	_	4	case	_	_
2	à	à	ADP	_	_	1	fixed	_	_
3	plusieurs	plusieurs	DET	_	_	4	det	_	_
4	courriers	courrier	NOUN	_	_	13	obl:mod	_	_
5	de	de	ADP	_	_	7	case	_	_
6	l'	le	DET	_	_	7	det	_	_
7	administration	administration	NOUN	_	_	4	nmod	_	_
