
#45.0070
#La société RAFFINERIE DU MIDI était autorisée par arrêté préfectoral du 16 mai 1975 à exploiter un dépôt pétrolier situé 28 rue de Frédeville sur le territoire de la commune de SAINT JEAN DE BRAYE.
1	La	DET	BI	_
2	société	NOUN	II	_
3	RAFFINERIE	PROPN	EI	_
4	DU	PROPN	EI	_
5	MIDI	NOUN	EI	_
6	était	AUX	O	_
7	autorisée	VERB	O	_
8	par	ADP	O	_
9	arrêté	VERB	O	_
10	préfectoral	ADJ	O	_
11	du	DET	O	_
12	16	NUM	O	_
13	mai	NOUN	O	_
14	1975	NUM	O	_
15	à	ADP	O	_
16	exploiter	VERB	O	_
17	un	DET	O	_
18	dépôt	NOUN	BD	_
19	pétrolier	ADJ	ED	_
20	situé	VERB	O	_
21	28	NUM	O	_
22	rue	NOUN	O	_
23	de	ADP	O	_
24	Frédeville	PROPN	O	_
25	sur	ADP	O	_
26	le	DET	O	_
27	territoire	NOUN	O	_
28	de	ADP	O	_
29	la	DET	O	_
30	commune	NOUN	O	_
31	de	ADP	O	_
32	SAINT	NOUN	EI	_
33	JEAN	VERB	EI	_
34	DE	ADP	EI	_
35	BRAYE	PROPN	EI	_
36	.	PUNCT	O	_


#Précédemment, la société SHELL a exploité ce dépôt pétrolier de 1925 à 1974.
1	Précédemment	ADV	O	_
2	,	PUNCT	O	_
3	la	DET	BI	_
4	société	NOUN	II	_
5	SHELL	ADJ	EI	_
6	a	AUX	O	_
7	exploité	VERB	O	_
8	ce	DET	O	_
9	dépôt	NOUN	BD	_
10	pétrolier	ADJ	ED	_
11	de	ADP	O	_
12	1925	NUM	O	_
13	à	ADP	O	_
14	1974	NUM	O	_
15	.	PUNCT	O	_


#Ce dernier a été confié à la société RAFFINERIE DU MIDI en 1974 et ce jusqu’en 1995, date à laquelle l’arrêt de son exploitation a été décidé.
1	Ce	DET	O	_
2	dernier	ADJ	O	_
3	a	AUX	O	_
4	été	AUX	O	_
5	confié	VERB	O	_
6	à	ADP	O	_
7	la	DET	BI	_
8	société	NOUN	II	_
9	RAFFINERIE	PROPN	EI	_
10	DU	PROPN	EI	_
11	MIDI	NOUN	EI	_
12	en	ADP	O	_
13	1974	NUM	O	_
14	et	CCONJ	O	_
15	ce	DET	O	_
16	jusqu’	NOUN	O	_
17	en	ADP	O	_
18	1995	NUM	O	_
19	,	PUNCT	O	_
20	date	NOUN	O	_
21	à	ADP	O	_
22	laquelle	PRON	O	_
23	l’	ADJ	O	_
24	arrêt	NOUN	O	_
25	de	ADP	O	_
26	son	DET	O	_
27	exploitation	NOUN	O	_
28	a	AUX	O	_
29	été	AUX	O	_
30	décidé	VERB	O	_
31	.	PUNCT	O	_


#La société RAFFINERIE DU MIDI a déclaré en préfecture la cessation d’activité et le démantèlement des installations de ce dépôt en janvier 1999.
1	La	DET	BI	_
2	société	NOUN	II	_
3	RAFFINERIE	PROPN	EI	_
4	DU	DET	EI	_
5	MIDI	NOUN	EI	_
6	a	AUX	O	_
7	déclaré	VERB	O	_
8	en	ADP	O	_
9	préfecture	NOUN	O	_
10	la	DET	O	_
11	cessation	NOUN	O	_
12	d’	DET	O	_
13	activité	NOUN	O	_
14	et	CCONJ	O	_
15	le	DET	O	_
16	démantèlement	VERB	O	_
17	des	DET	O	_
18	installations	NOUN	O	_
19	de	ADP	O	_
20	ce	DET	O	_
21	dépôt	NOUN	O	_
22	en	ADP	O	_
23	janvier	NOUN	O	_
24	1999	NUM	O	_
25	.	PUNCT	O	_


#Le site d'une superficie d'environ 17 700 m² est situé en secteur résidentiel bordé au sud à une distance de 20 mètres par la voie ferrée, à l'Est à 50 mètres par le lotissement "La Clairière", à l'Ouest par un pré et à 150 mètres par l'usine des forges RACAUD et au Nord par la rue de Frédeville.
1	Le	DET	O	_
2	site	NOUN	O	_
3	d'	ADP	O	_
4	une	DET	O	_
5	superficie	NOUN	O	_
6	d'	ADP	O	_
7	environ	ADV	O	_
8	17	NUM	O	_
9	700	NUM	O	_
10	m²	NOUN	O	_
11	est	AUX	O	_
12	situé	VERB	O	_
13	en	ADP	O	_
14	secteur	NOUN	O	_
15	résidentiel	ADJ	O	_
16	bordé	PROPN	O	_
17	au	PROPN	O	_
18	sud	PROPN	O	_
19	à	ADP	O	_
20	une	DET	O	_
21	distance	NOUN	O	_
22	de	ADP	O	_
23	20	NUM	O	_
24	mètres	NOUN	O	_
25	par	ADP	O	_
26	la	DET	O	_
27	voie	NOUN	O	_
28	ferrée	ADJ	O	_
29	,	PUNCT	O	_
30	à	ADP	O	_
31	l'	DET	O	_
32	Est	PROPN	O	_
33	à	ADP	O	_
34	50	NUM	O	_
35	mètres	NOUN	O	_
36	par	ADP	O	_
37	le	DET	O	_
38	lotissement	NOUN	O	_
39	"	PUNCT	O	_
40	La	DET	O	_
41	Clairière	NOUN	O	_
42	"	PUNCT	O	_
43	,	PUNCT	O	_
44	à	ADP	O	_
45	l'	DET	O	_
46	Ouest	PROPN	O	_
47	par	ADP	O	_
48	un	DET	O	_
49	pré	NOUN	O	_
50	et	CCONJ	O	_
51	à	ADP	O	_
52	150	NUM	O	_
53	mètres	NOUN	O	_
54	par	ADP	O	_
55	l'	DET	O	_
56	usine	NOUN	O	_
57	des	DET	O	_
58	forges	PROPN	BI	_
59	RACAUD	PROPN	EI	_
60	et	CCONJ	O	_
61	au	PROPN	O	_
62	Nord	ADJ	O	_
63	par	ADP	O	_
64	la	DET	O	_
65	rue	NOUN	O	_
66	de	ADP	O	_
67	Frédeville	PROPN	O	_
68	.	PUNCT	O	_


#Le terrain d'emprise est implanté en zone UBz de la commune de SAINT JEAN DE BRAYE qui relève de la zone d'aménagement concertée (ZAC) du Grand Hameau, sur laquelle est prévu un projet d'écoquartier.
1	Le	DET	O	_
2	terrain	NOUN	O	_
3	d'	ADP	O	_
4	emprise	NOUN	O	_
5	est	AUX	O	_
6	implanté	VERB	O	_
7	en	ADP	O	_
8	zone	NOUN	O	_
9	UBz	NOUN	O	_
10	de	ADP	O	_
11	la	DET	O	_
12	commune	NOUN	O	_
13	de	ADP	O	_
14	SAINT	NOUN	BI	_
15	JEAN	VERB	EI	_
16	DE	ADP	EI	_
17	BRAYE	PROPN	EI	_
18	qui	PRON	O	_
19	relève	VERB	O	_
20	de	ADP	O	_
21	la	DET	O	_
22	zone	NOUN	O	_
23	d'	ADP	O	_
24	aménagement	NOUN	O	_
25	concertée	VERB	O	_
26	(	PUNCT	O	_
27	ZAC	NOUN	O	_
28	)	PUNCT	O	_
29	du	DET	O	_
30	Grand	ADJ	O	_
31	Hameau	NOUN	O	_
32	,	PUNCT	O	_
33	sur	ADP	O	_
34	laquelle	PRON	O	_
35	est	AUX	O	_
36	prévu	VERB	O	_
37	un	DET	O	_
38	projet	NOUN	O	_
39	d'	ADP	O	_
40	écoquartier	NOUN	O	_
41	.	PUNCT	O	_


#En 2015 le foncier a été acquis par LANDFORSE (société d'investissement dédiée à l'acquisition de foncier dégradés et de friches industriel), qui souhaite reconvertir le site pour un usage résidentiel.
1	En	ADP	O	_
2	2015	NUM	O	_
3	le	DET	O	_
4	foncier	NOUN	O	_
5	a	AUX	O	_
6	été	AUX	O	_
7	acquis	VERB	O	_
8	par	ADP	O	_
9	LANDFORSE	PROPN	EI	_
10	(	PUNCT	O	_
11	société	NOUN	O	_
12	d'	ADP	O	_
13	investissement	NOUN	O	_
14	dédiée	VERB	O	_
15	à	ADP	O	_
16	l'	DET	O	_
17	acquisition	NOUN	O	_
18	de	ADP	O	_
19	foncier	NOUN	O	_
20	dégradés	VERB	O	_
21	et	CCONJ	O	_
22	de	ADP	O	_
23	friches	NOUN	O	_
24	industriel	ADJ	O	_
25	)	PUNCT	O	_
26	,	PUNCT	O	_
27	qui	PRON	O	_
28	souhaite	VERB	O	_
29	reconvertir	VERB	O	_
30	le	DET	O	_
31	site	NOUN	O	_
32	pour	ADP	O	_
33	un	DET	O	_
34	usage	NOUN	O	_
35	résidentiel	ADJ	O	_
36	.	PUNCT	O	_


#Des études environnementales ont été menées par différents bureaux d’études sur le site :
1	Des	DET	O	_
2	études	NOUN	O	_
3	environnementales	ADJ	O	_
4	ont	AUX	O	_
5	été	AUX	O	_
6	menées	VERB	O	_
7	 	SPACE	O	_
8	par	ADP	O	_
9	différents	ADJ	O	_
10	bureaux	NOUN	O	_
11	d’	VERB	O	_
12	études	NOUN	O	_
13	sur	ADP	O	_
14	le	DET	O	_
15	site	NOUN	O	_
16	:	PUNCT	O	_


#2000 : diagnostic du sol et du sous-sol et évaluation simplifiée des risques (ERS),
1	2000	NUM	O	_
2	 	SPACE	O	_
3	:	PUNCT	O	_
4	diagnostic	NOUN	O	_
5	du	DET	O	_
6	sol	NOUN	O	_
7	et	CCONJ	O	_
8	du	DET	O	_
9	sous-sol	PROPN	O	_
10	et	CCONJ	O	_
11	évaluation	NOUN	O	_
12	simplifiée	ADP	O	_
13	des	DET	O	_
14	risques	NOUN	O	_
15	(	PUNCT	O	_
16	ERS	NOUN	O	_
17	)	PUNCT	O	_
18	,	PUNCT	O	_


#2003 : diagnostic complémentaire de pollution et actualisation de l’ERS,
1	2003	NUM	O	_
2	 	SPACE	O	_
3	:	PUNCT	O	_
4	diagnostic	NOUN	O	_
5	complémentaire	ADJ	O	_
6	de	ADP	O	_
7	pollution	NOUN	O	_
8	et	CCONJ	O	_
9	actualisation	NOUN	O	_
10	de	ADP	O	_
11	l’	NUM	O	_
12	ERS	PROPN	O	_
13	,	PUNCT	O	_


#2007 : diagnostic approfondi de pollution et plan de gestion.
1	2007	NUM	O	_
2	 	SPACE	O	_
3	:	PUNCT	O	_
4	diagnostic	NOUN	O	_
5	approfondi	VERB	O	_
6	de	ADP	O	_
7	pollution	NOUN	O	_
8	et	CCONJ	O	_
9	plan	NOUN	O	_
10	de	ADP	O	_
11	gestion	NOUN	O	_
12	.	PUNCT	O	_


#Ces dernières ont mis en évidence :
1	Ces	DET	O	_
2	dernières	NOUN	O	_
