
#76.0063
#Site de Martin-Eglise (parcelles 38, 39,40) situé en rive droite de la rivière l'Arques :
1	Site	NOUN	O	_
2	de	ADP	O	_
3	Martin	PROPN	O	_
4	-	PUNCT	O	_
5	Eglise	NOUN	O	_
6	(	PUNCT	O	_
7	parcelles	NOUN	O	_
8	38	NUM	O	_
9	,	PUNCT	O	_
10	39,40	NUM	O	_
11	)	PUNCT	O	_
12	situé	VERB	O	_
13	en	ADP	O	_
14	rive	ADJ	O	_
15	droite	NOUN	O	_
16	de	ADP	O	_
17	la	DET	O	_
18	rivière	NOUN	O	_
19	l'	DET	O	_
20	Arques	PROPN	O	_
21	:	PUNCT	O	_


#- anomalies en hydrocarbures totaux, plomb et nickel dans la nappe, liées partiellement aux anciennes cuves à carburants enterrées,
1	-	PUNCT	O	_
2	anomalies	NOUN	O	_
3	en	ADP	O	_
4	hydrocarbures	NOUN	BS	_
5	totaux	ADJ	ES	_
6	,	PUNCT	O	_
7	plomb	PROPN	BS	_
8	et	CCONJ	O	_
9	nickel	NOUN	BS	_
10	dans	ADP	O	_
11	la	DET	O	_
12	nappe	PROPN	O	_
13	,	PUNCT	O	_
14	liées	VERB	O	_
15	partiellement	ADV	O	_
16	aux	ADJ	O	_
17	anciennes	ADJ	O	_
18	cuves	NOUN	ED	_
19	à	ADP	O	_
20	carburants	ADJ	BU	_
21	enterrées	VERB	O	_
22	,	PUNCT	O	_


#- anomalie métallique dans les sols.
1	-	PUNCT	O	_
2	anomalie	NOUN	O	_
3	métallique	ADJ	O	_
4	dans	ADP	O	_
5	les	DET	O	_
6	sols	NOUN	O	_
7	.	PUNCT	O	_


#Nappe impropre à tout usage domestique, mais non exploitée dans la région.
1	Nappe	PROPN	O	_
2	impropre	VERB	O	_
3	à	ADP	O	_
4	tout	DET	O	_
5	usage	NOUN	O	_
6	domestique	ADJ	O	_
7	,	PUNCT	O	_
8	mais	CCONJ	O	_
9	non	ADV	O	_
10	exploitée	VERB	O	_
11	dans	ADP	O	_
12	la	DET	O	_
13	région	NOUN	O	_
14	.	PUNCT	O	_


#Impact possible de la nappe sur l'Arques ou sur d'éventuels captages industriels proches.
1	Impact	NOUN	O	_
2	possible	ADJ	O	_
3	de	ADP	O	_
4	la	DET	O	_
5	nappe	NOUN	O	_
6	sur	ADP	O	_
7	l'	DET	O	_
8	Arques	PROPN	O	_
9	ou	CCONJ	O	_
10	sur	ADP	O	_
11	d'	DET	O	_
12	éventuels	ADJ	O	_
13	captages	NOUN	O	_
14	industriels	ADJ	O	_
15	proches	ADJ	O	_
16	.	PUNCT	O	_


#Site de Rouxmesnil-Bouteilles (parcelle 42) : pollution du sol par des BTEX + présence de mâchefers sur  la parcelle (environ 20 000 m3) et de divers remblais de démolition et de terrassement.
1	Site	NOUN	O	_
2	de	ADP	O	_
3	Rouxmesnil	PROPN	O	_
4	-	PUNCT	O	_
5	Bouteilles	NOUN	O	_
6	(	PUNCT	O	_
7	parcelle	NOUN	O	_
8	42	NUM	O	_
9	)	PUNCT	O	_
10	:	PUNCT	O	_
11	pollution	NOUN	O	_
12	du	DET	O	_
13	sol	NOUN	O	_
14	par	ADP	O	_
15	des	DET	BS	_
16	BTEX	NOUN	BS	_
17	+	ADP	O	_
18	présence	NOUN	O	_
19	de	ADP	O	_
20	mâchefers	PROPN	O	_
21	sur	ADP	O	_
22	 	SPACE	O	_
23	la	DET	O	_
24	parcelle	NOUN	O	_
25	(	PUNCT	O	_
26	environ	ADV	O	_
27	20	NUM	O	_
28	000	NUM	O	_
29	m3	NOUN	O	_
30	)	PUNCT	O	_
31	et	CCONJ	O	_
32	de	ADP	O	_
33	divers	ADJ	O	_
34	remblais	NOUN	O	_
35	de	ADP	O	_
36	démolition	NOUN	O	_
37	et	CCONJ	O	_
38	de	ADP	O	_
39	terrassement	NOUN	O	_
40	.	PUNCT	O	_


#Terrain ayant servi de décharge pour de nombreux fûts, déchets de peinture, solvants.
1	Terrain	NOUN	O	_
2	ayant	AUX	O	_
3	servi	VERB	O	_
4	de	ADP	O	_
5	décharge	NOUN	O	_
6	pour	ADP	O	_
7	de	DET	O	_
8	nombreux	ADJ	O	_
9	fûts	NOUN	O	_
10	,	PUNCT	O	_
11	déchets	NOUN	O	_
12	de	ADP	O	_
13	peinture	NOUN	O	_
14	,	PUNCT	O	_
15	solvants	NOUN	O	_
16	.	PUNCT	O	_


#Parcelle située en rive gauche de l'Arques.
1	Parcelle	ADJ	O	_
2	située	VERB	O	_
3	en	ADP	O	_
4	rive	NOUN	O	_
5	gauche	ADJ	O	_
6	de	ADP	O	_
7	l'	DET	O	_
8	Arques	PROPN	O	_
9	.	PUNCT	O	_


#Site de Martin-Eglise :
1	Site	NOUN	O	_
2	de	ADP	O	_
3	Martin	PROPN	O	_
4	-	PUNCT	O	_
5	Eglise	NOUN	O	_
6	:	PUNCT	O	_


#- Arrêté Préfectoral du 09/09/97 : remise en état du site
1	-	PUNCT	O	_
2	Arrêté	VERB	O	_
3	Préfectoral	ADJ	O	_
4	du	DET	O	_
5	09/09/97	NOUN	O	_
6	:	PUNCT	O	_
7	remise	NOUN	O	_
8	en	ADP	O	_
9	état	NOUN	O	_
10	du	DET	O	_
11	site	NOUN	O	_


#- Etude par la société ANTEA (rapport novembre 1997)  : historique du site, diagnostic du sous-sol (prélèvements et analyses), évaluation succincte des risques vis à vis de l'environnement.
1	-	PUNCT	O	_
2	Etude	NOUN	O	_
3	par	ADP	O	_
4	la	DET	BI	_
5	société	NOUN	II	_
6	ANTEA	PROPN	EI	_
7	(	PUNCT	O	_
8	rapport	NOUN	O	_
9	novembre	NOUN	O	_
10	1997	NUM	O	_
11	)	PUNCT	O	_
12	 	SPACE	O	_
13	:	PUNCT	O	_
14	historique	NOUN	O	_
15	du	DET	O	_
16	site	NOUN	O	_
17	,	PUNCT	O	_
18	diagnostic	VERB	O	_
19	du	DET	O	_
20	sous-sol	PROPN	O	_
21	(	PUNCT	O	_
22	prélèvements	NOUN	O	_
23	et	CCONJ	O	_
