
#33.0472
#La société SMAC dispose d’une autorisation, délivrée par arrêté préfectoral du 16 janvier 1961, à exploiter une centrale d’enrobage à chaud, au titre de la législation sur les installations classées, sur le territoire de la commune de Bordeaux.
1	La	DET	BI	_
2	société	NOUN	II	_
3	SMAC	ADJ	EI	_
4	dispose	VERB	O	_
5	d’	VERB	O	_
6	une	DET	O	_
7	autorisation	NOUN	O	_
8	,	PUNCT	O	_
9	délivrée	VERB	O	_
10	par	ADP	O	_
11	arrêté	VERB	O	_
12	préfectoral	ADJ	O	_
13	du	DET	O	_
14	16	NUM	O	_
15	janvier	NOUN	O	_
16	1961	NUM	O	_
17	,	PUNCT	O	_
18	à	ADP	O	_
19	exploiter	VERB	O	_
20	une	DET	O	_
21	centrale	ADJ	O	_
22	d’	VERB	O	_
23	enrobage	NOUN	O	_
24	à	ADP	O	_
25	chaud	PROPN	O	_
26	,	PUNCT	O	_
27	au	PROPN	O	_
28	titre	NOUN	O	_
29	de	ADP	O	_
30	la	DET	O	_
31	législation	NOUN	O	_
32	sur	ADP	O	_
33	les	DET	O	_
34	installations	NOUN	O	_
35	classées	VERB	O	_
36	,	PUNCT	O	_
37	sur	ADP	O	_
38	le	DET	O	_
39	territoire	NOUN	O	_
40	de	ADP	O	_
41	la	DET	O	_
42	commune	NOUN	O	_
43	de	ADP	O	_
44	Bordeaux	PROPN	O	_
45	.	PUNCT	O	_


#Par courrier du 15 septembre 2014, la société a déclaré, à Monsieur le Préfet de la Gironde, la cessation de toute activité classée sur son site de Bordeaux à compter du 30 novembre 2014.
1	Par	ADP	O	_
2	courrier	NOUN	O	_
3	du	DET	O	_
4	15	NUM	O	_
5	septembre	NOUN	O	_
6	2014	NUM	O	_
7	,	PUNCT	O	_
8	la	DET	BI	_
9	société	NOUN	II	_
10	a	AUX	O	_
11	déclaré	VERB	O	_
12	,	PUNCT	O	_
13	à	ADP	O	_
14	Monsieur	NOUN	O	_
15	le	DET	BI	_
16	Préfet	NOUN	EI	_
17	de	ADP	O	_
18	la	DET	BI	_
19	Gironde	PROPN	EI	_
20	,	PUNCT	O	_
21	la	DET	O	_
22	cessation	NOUN	O	_
23	de	ADP	O	_
24	toute	DET	O	_
25	activité	NOUN	O	_
26	classée	ADJ	O	_
27	sur	ADP	O	_
28	son	DET	O	_
29	site	NOUN	O	_
30	de	ADP	O	_
31	Bordeaux	NOUN	O	_
32	à	ADP	O	_
33	compter	VERB	O	_
34	du	DET	O	_
35	30	NUM	O	_
36	novembre	NOUN	O	_
37	2014	NUM	O	_
38	.	PUNCT	O	_


#Il est à noter que la société SMAC conserve ce terrain pour un usage de bureau et de stockage de matériels.
1	Il	PRON	O	_
2	est	AUX	O	_
3	à	ADP	O	_
4	noter	VERB	O	_
5	que	SCONJ	O	_
6	la	DET	BI	_
7	société	NOUN	II	_
8	SMAC	ADJ	EI	_
9	conserve	VERB	O	_
10	ce	DET	O	_
11	terrain	NOUN	O	_
12	pour	ADP	O	_
13	un	DET	O	_
14	usage	NOUN	O	_
15	de	ADP	O	_
16	bureau	NOUN	O	_
17	et	CCONJ	O	_
18	de	ADP	O	_
19	stockage	NOUN	O	_
20	de	ADP	O	_
21	matériels	NOUN	O	_
22	.	PUNCT	O	_


#1.
1	1	NUM	O	_
2	.	PUNCT	O	_


#Mise en sécurité du site
1	Mise	NOUN	O	_
2	en	ADP	O	_
3	sécurité	NOUN	O	_
4	du	DET	O	_
5	site	NOUN	O	_


#Conformément à l’article R.512-39-1 du code de l’environnement, l’exploitant a indiqué les mesures prises ou prévues pour assurer la sécurité du site, à savoir :
1	Conformément	ADV	O	_
2	à	ADP	O	_
3	l’	PROPN	O	_
4	article	NOUN	O	_
5	R.512	PROPN	O	_
6	-	PUNCT	O	_
7	39	NUM	O	_
8	-	PUNCT	O	_
9	1	NUM	O	_
10	du	DET	O	_
11	code	NOUN	O	_
12	de	ADP	O	_
13	l’	PROPN	O	_
14	environnement	NOUN	O	_
15	,	PUNCT	O	_
16	l’	PROPN	O	_
17	exploitant	VERB	O	_
18	a	AUX	O	_
19	indiqué	VERB	O	_
20	les	DET	O	_
21	mesures	NOUN	O	_
22	prises	VERB	O	_
23	ou	CCONJ	O	_
24	prévues	NOUN	O	_
25	pour	ADP	O	_
26	assurer	VERB	O	_
27	la	DET	O	_
28	sécurité	NOUN	O	_
29	du	DET	O	_
30	site	NOUN	O	_
31	,	PUNCT	O	_
32	à	ADP	O	_
33	savoir	VERB	O	_
34	 	SPACE	O	_
35	:	PUNCT	O	_


#-l’évacuation et l’élimination des produits dangereux et des déchets présents sur le site : les bordereaux de suivi des déchets suivants ont été joints à la notification : bitume, eau mélangée à des hydrocarbures, terres polluées ;
1	-l’	DET	O	_
2	évacuation	NOUN	O	_
3	et	CCONJ	O	_
4	l’	ADJ	O	_
5	élimination	VERB	O	_
6	des	DET	BU	_
7	produits	NOUN	IU	_
8	dangereux	ADJ	EU	_
9	et	CCONJ	O	_
10	des	DET	O	_
11	déchets	NOUN	O	_
12	présents	ADJ	O	_
13	sur	ADP	O	_
14	le	DET	O	_
15	site	NOUN	O	_
16	 	SPACE	O	_
17	:	PUNCT	O	_
18	les	DET	O	_
19	bordereaux	NOUN	O	_
20	de	ADP	O	_
21	suivi	VERB	O	_
22	des	DET	O	_
23	déchets	NOUN	O	_
24	suivants	ADJ	O	_
25	ont	AUX	O	_
26	été	AUX	O	_
27	joints	VERB	O	_
28	à	ADP	O	_
29	la	DET	O	_
30	notification	NOUN	O	_
31	 	SPACE	BU	_
32	:	PUNCT	BU	_
33	bitume	PROPN	BU	_
34	,	PUNCT	O	_
35	eau	NOUN	O	_
36	mélangée	VERB	O	_
37	à	ADP	O	_
38	des	DET	BS	_
39	hydrocarbures	NOUN	BS	_
40	,	PUNCT	O	_
41	terres	NOUN	O	_
42	polluées	VERB	O	_
43	 	SPACE	O	_
44	;	PUNCT	O	_


#-les interdictions ou limitations d’accès au site : le site est clôturé et l’accès au site est limité au personnel autorisé ;
1	-les	PRON	O	_
2	interdictions	NOUN	O	_
3	ou	CCONJ	O	_
4	limitations	NOUN	O	_
5	d’	NUM	O	_
6	accès	NOUN	O	_
7	au	PROPN	O	_
8	site	NOUN	O	_
9	 	SPACE	O	_
10	:	PUNCT	O	_
11	le	DET	O	_
12	site	NOUN	O	_
13	est	AUX	O	_
14	clôturé	VERB	O	_
15	et	CCONJ	O	_
16	l’	NUM	O	_
17	accès	NOUN	O	_
18	au	PROPN	O	_
19	site	NOUN	O	_
20	est	AUX	O	_
21	limité	ADJ	O	_
22	au	PROPN	O	_
23	personnel	ADJ	O	_
24	autorisé	VERB	O	_
25	 	SPACE	O	_
26	;	PUNCT	O	_


#suppression des risques d’incendie et d’explosion : les réseaux d’électricité et de gaz qui alimentaient la centrale d’enrobage ont été coupés, les cuves d’hydrocarbures qui ne sont plus nécessaires au fonctionnement du site ont été évacuées ;
1	suppression	NOUN	O	_
2	des	DET	O	_
3	risques	NOUN	O	_
4	d’	NUM	O	_
5	incendie	NOUN	O	_
6	et	CCONJ	O	_
7	d’	VERB	O	_
8	explosion	NOUN	O	_
9	 	SPACE	O	_
10	:	PUNCT	O	_
11	les	DET	O	_
12	réseaux	NOUN	O	_
13	d’	NUM	O	_
14	électricité	NOUN	O	_
15	et	CCONJ	O	_
16	de	ADP	O	_
17	gaz	SCONJ	O	_
18	qui	PRON	O	_
19	alimentaient	VERB	O	_
20	la	DET	O	_
21	centrale	ADJ	O	_
22	d’	VERB	O	_
23	enrobage	NOUN	O	_
24	ont	AUX	O	_
25	été	AUX	O	_
26	coupés	VERB	O	_
27	,	PUNCT	BD	_
28	les	DET	BD	_
29	cuves	NOUN	ED	_
30	d’	NUM	EU	_
31	hydrocarbures	NOUN	EU	_
32	qui	PRON	O	_
33	ne	ADV	O	_
34	sont	AUX	O	_
35	plus	ADV	O	_
36	nécessaires	ADJ	O	_
37	au	PROPN	O	_
38	fonctionnement	VERB	O	_
39	du	DET	O	_
40	site	NOUN	O	_
41	ont	AUX	O	_
42	été	AUX	O	_
43	évacuées	VERB	O	_
44	 	SPACE	O	_
45	;	PUNCT	O	_


#-surveillance des effets de l’installation sur son environnement : 4 piézomètres ont été installés pour vérifier l’absence d’impact de l’ancienne activité et de la dépollution du site, sur les eaux souterraines.
1	-surveillance	NOUN	O	_
2	des	DET	O	_
3	effets	NOUN	O	_
4	de	ADP	O	_
5	l’	NUM	O	_
6	installation	NOUN	O	_
7	sur	ADP	O	_
8	son	DET	O	_
9	environnement	NOUN	O	_
10	 	SPACE	O	_
11	:	PUNCT	O	_
12	4	NUM	O	_
13	piézomètres	NOUN	O	_
14	ont	AUX	O	_
15	été	AUX	O	_
16	installés	VERB	O	_
17	pour	ADP	O	_
18	vérifier	NOUN	O	_
19	l’	NUM	O	_
20	absence	NOUN	O	_
21	d’	VERB	O	_
22	impact	NOUN	O	_
23	de	ADP	O	_
24	l’	PROPN	O	_
25	ancienne	ADJ	O	_
26	activité	NOUN	O	_
27	et	CCONJ	O	_
28	de	ADP	O	_
29	la	DET	O	_
30	dépollution	NOUN	O	_
31	du	DET	O	_
32	site	NOUN	O	_
33	,	PUNCT	O	_
34	sur	ADP	O	_
35	les	DET	O	_
36	eaux	NOUN	O	_
37	souterraines	ADJ	O	_
38	.	PUNCT	O	_


#2.
1	2	NUM	O	_
2	.	PUNCT	O	_


#Mesure de maitrise de risques
1	Mesure	NOUN	O	_
2	de	ADP	O	_
3	maitrise	NOUN	O	_
4	de	ADP	O	_
5	risques	NOUN	O	_


