
#68.0033
#La société UNIVAR, anciennement LAMBERT RIVIERE, réalisait le stockage et la commercialisation de produits chimiques en vrac et en fûts sur le site de Riedisheim.
1	La	le	BI	_
2	société	société	II	_
3	UNIVAR	UNIVAR	EI	_
4	,	,	O	_
5	anciennement	anciennement	O	_
6	LAMBERT	LAMBERT	EI	_
7	RIVIERE	RIVIERE	EI	_
8	,	,	O	_
9	réalisait	réaliser	O	_
10	le	le	O	_
11	stockage	stockage	O	_
12	et	et	O	_
13	la	le	O	_
14	commercialisation	commercialisation	O	_
15	de	de	O	_
16	produits	produit	BU	_
17	chimiques	chimique	EU	_
18	en	en	O	_
19	vrac	vrac	O	_
20	et	et	O	_
21	en	en	O	_
22	fûts	fût	O	_
23	sur	sur	O	_
24	le	le	O	_
25	site	site	O	_
26	de	de	O	_
27	Riedisheim	Riedisheim	O	_
28	.	.	O	_


#Les produits étaient nombreux et variés; ils comprenaient principalement des solvants organochlorés, des hydrocarbures, des alcools et des cétones.
1	Les	le	O	_
2	produits	produit	O	_
3	étaient	être	O	_
4	nombreux	nombreux	O	_
5	et	et	O	_
6	variés	varier	O	_
7	;	;	O	_
8	ils	il	O	_
9	comprenaient	comprendre	O	_
10	principalement	principalement	O	_
11	des	un	O	_
12	solvants	solvant	BS	_
13	organochlorés	organochloré	BS	_
14	,	,	O	_
15	des	un	O	_
16	hydrocarbures	hydrocarbure	BS	_
17	,	,	O	_
18	des	un	O	_
19	alcools	alcool	BS	_
20	et	et	O	_
21	des	un	O	_
22	cétones	cétone	BS	_
23	.	.	O	_


#Du fait de ces activités, le sols et la nappe sont pollués par des solvants chlorés et des hydrocarbures.
1	Du	de	O	_
2	fait	fait	O	_
3	de	de	O	_
4	ces	ce	O	_
5	activités	activité	O	_
6	,	,	O	_
7	le	le	O	_
8	sols	sol	O	_
9	et	et	O	_
10	la	le	O	_
11	nappe	nappe	O	_
12	sont	être	O	_
13	pollués	polluer	O	_
14	par	par	O	_
15	des	un	O	_
16	solvants	solvant	BU	_
