
#25.0059
#La société SHELL DIRECT reprise par PETROLES SHELL depuis octobre 2003 a exploité sur le site un dépôt d'hydrocarbures soumis à déclaration jusqu'en 2000.
1	La	le	BI	_
2	société	société	II	_
3	SHELL	SHELL	EI	_
4	DIRECT	DIRECT	EI	_
5	reprise	reprendre	O	_
6	par	par	O	_
7	PETROLES	PETROLES	EI	_
8	SHELL	SHELL	EI	_
9	depuis	depuis	O	_
10	octobre	octobre	O	_
11	2003	2003	O	_
12	a	avoir	O	_
13	exploité	exploiter	O	_
14	sur	sur	O	_
15	le	le	O	_
16	site	site	O	_
17	un	un	O	_
18	dépôt	dépôt	O	_
19	d'	de	O	_
20	hydrocarbures	hydrocarbure	BS	_
21	soumis	soumettre	O	_
22	à	à	O	_
23	déclaration	déclaration	O	_
24	jusqu'	jusque	O	_
25	en	en	O	_
26	2000	2000	O	_
27	.	.	O	_


#Ce dépôt avait précédemment été exploité depuis les années 1924 par les sociétés MOBIL OIL, COREDIS (filiale de MOBIL OIL puis de BP FRANCE), SOCOTHERM puis SHELL DIRECT (depuis le 31/12/1997).
1	Ce	ce	O	_
2	dépôt	dépôt	O	_
3	avait	avoir	O	_
4	précédemment	précédemment	O	_
5	été	être	O	_
6	exploité	exploiter	O	_
7	depuis	depuis	O	_
8	les	le	O	_
9	années	année	O	_
10	1924	1924	O	_
11	par	par	O	_
12	les	le	BI	_
13	sociétés	société	II	_
14	MOBIL	MOBIL	EI	_
15	OIL	OIL	EI	_
16	,	,	O	_
17	COREDIS	COREDIS	EI	_
18	(	(	O	_
19	filiale	filiale	O	_
20	de	de	O	_
21	MOBIL	MOBIL	EI	_
22	OIL	OIL	EI	_
23	puis	puis	O	_
24	de	de	O	_
25	BP	BP	EI	_
26	FRANCE	FRANCE	EI	_
27	)	)	O	_
28	,	,	O	_
29	SOCOTHERM	SOCOTHERM	EI	_
30	puis	puis	EI	_
31	SHELL	SHELL	EI	_
32	DIRECT	direct	EI	_
33	(	(	O	_
34	depuis	depuis	O	_
35	le	le	O	_
