
#38.0056
#En application de la circulaire ministérielle du 3 avril 1996 relative à la réalisation de diagnostics initiaux et de l’évaluation simplifiée des risques sur les sites industriels en activité, la Préfecture de l’Isère a demandé à la société RHODIA de Roussillon, par arrêté préfectoral n° 98-8366 du 1er décembre 1998, de réaliser une étude simplifiée des risques (ESR).
1	En	en	O	_
2	application	application	O	_
3	de	de	O	_
4	la	le	O	_
5	circulaire	circulaire	O	_
6	ministérielle	ministériel	O	_
7	du	de	O	_
8	3	3	O	_
9	avril	avril	O	_
10	1996	1996	O	_
11	relative	relatif	O	_
12	à	à	O	_
13	la	le	O	_
14	réalisation	réalisation	O	_
15	de	de	O	_
16	diagnostics	diagnostic	O	_
17	initiaux	initial	O	_
18	et	et	O	_
19	de	de	O	_
20	l’	l’	O	_
21	évaluation	évaluation	O	_
22	simplifiée	simplifier	O	_
23	des	de	O	_
24	risques	risque	O	_
25	sur	sur	O	_
26	les	le	O	_
27	sites	site	O	_
28	industriels	industriel	O	_
29	en	en	O	_
30	activité	activité	O	_
31	,	,	O	_
32	la	le	O	_
33	Préfecture	préfecture	O	_
34	de	de	O	_
35	l’	l’	O	_
36	Isère	Isère	O	_
37	a	avoir	O	_
38	demandé	demander	O	_
39	à	à	O	_
40	la	le	BI	_
41	société	société	II	_
42	RHODIA	RHODIA	EI	_
43	de	de	O	_
44	Roussillon	Roussillon	O	_
45	,	,	O	_
46	par	par	O	_
47	arrêté	arrêté	O	_
48	préfectoral	préfectoral	O	_
49	n°	numéro	O	_
50	98	98	O	_
51	-	-	O	_
52	8366	8366	O	_
53	du	de	O	_
54	1er	premier	O	_
55	décembre	décembre	O	_
56	1998	1998	O	_
57	,	,	O	_
58	de	de	O	_
59	réaliser	réaliser	O	_
60	une	un	O	_
61	étude	étude	O	_
62	simplifiée	simplifier	O	_
63	des	de	O	_
64	risques	risque	O	_
65	(	(	O	_
66	ESR	esr	O	_
67	)	)	O	_
68	.	.	O	_


#L'étude de sol a été imposée par arrêté préfectoral n° 98.8366 du 1° décembre 1998 initialement a RHODIA intermédiaires.
1	L'	le	O	_
2	étude	étude	O	_
3	de	de	O	_
4	sol	sol	O	_
5	a	avoir	O	_
6	été	être	O	_
7	imposée	imposer	O	_
8	par	par	O	_
9	arrêté	arrêté	O	_
10	préfectoral	préfectoral	O	_
11	n°	numéro	O	_
12	98.8366	98.8366	O	_
13	du	de	O	_
14	1	1	O	_
15	°	°	O	_
16	décembre	décembre	O	_
17	1998	1998	O	_
18	initialement	initialement	O	_
19	a	à	O	_
20	RHODIA	RHODIA	O	_
21	intermédiaires	intermédiaire	O	_
22	.	.	O	_


#Cette obligation a été transposée aux autres nouveaux exploitants et ce dans l'arrêté préfectoral cadre pris par chacun d'entre eux.
1	Cette	ce	O	_
2	obligation	obligation	O	_
3	a	avoir	O	_
4	été	être	O	_
5	transposée	transposer	O	_
6	aux	à	O	_
7	autres	autre	O	_
8	nouveaux	nouveau	O	_
9	exploitants	exploitant	O	_
10	et	et	O	_
11	ce	ce	O	_
12	dans	dans	O	_
13	l'	le	O	_
14	arrêté	arrêté	O	_
15	préfectoral	préfectoral	O	_
16	cadre	cadre	O	_
17	pris	prendre	O	_
18	par	par	O	_
19	chacun	chacun	O	_
20	d'	de	O	_
21	entre	entre	O	_
22	eux	lui	O	_
23	.	.	O	_


#L'étude de sol est à remettre avant le 31/12/2001.
1	L'	le	O	_
2	étude	étude	O	_
3	de	de	O	_
4	sol	sol	O	_
5	est	être	O	_
6	à	à	O	_
7	remettre	remettre	O	_
8	avant	avant	O	_
9	le	le	O	_
10	31/12/2001	31/12/2001	O	_
11	.	.	O	_


#Le bureau d’études ATE GEOCLEAN a été missionné pour réaliser l’évaluation simplifiée des risques (ESR).
1	Le	le	O	_
2	bureau	bureau	O	_
3	d’	d’	O	_
4	études	étude	O	_
5	ATE	ATE	EI	_
6	GEOCLEAN	GEOCLEAN	EI	_
7	a	avoir	O	_
8	été	être	O	_
9	missionné	missionner	O	_
10	pour	pour	O	_
11	réaliser	réaliser	O	_
12	l’	l’	O	_
