
#06.0016
#Ancienne usine à gaz de GdF à ROQUEBRUNE Cap -Martin - 06-
1	Ancienne	ancien	O	_
2	usine	usine	O	_
3	à	à	O	_
4	gaz	gaz	BI	_
5	de	de	II	_
6	GdF	GdF	EI	_
7	à	à	EI	_
8	ROQUEBRUNE	ROQUEBRUNE	EI	_
9	Cap	Cap	EI	_
10	-Martin	-Martin	O	_
11	-	-	O	_
12	06-	06-	O	_


#* Le terrain est situé au centre ville.
1	*	*	O	_
2	Le	le	O	_
3	terrain	terrain	O	_
4	est	être	O	_
5	situé	situer	O	_
6	au	au	O	_
7	centre	centre	O	_
8	ville	vill	O	_
9	.	.	O	_


#Il a une superficie d’environ 14575 m² et a accueilli de 1893 à 1959 une usine fabriquant du gaz à partir de la distillation de la houille.
1	Il	il	O	_
2	a	avoir	O	_
3	une	un	O	_
4	superficie	superficie	O	_
5	d’	d’	O	_
6	environ	environ	O	_
7	14575	14575	O	_
8	m²	m²	O	_
9	et	et	O	_
10	a	avoir	O	_
11	accueilli	accueillir	O	_
12	de	de	O	_
13	1893	1893	O	_
14	à	à	O	_
15	1959	1959	O	_
16	une	un	O	_
17	usine	usine	O	_
18	fabriquant	fabriquer	O	_
19	du	de	O	_
20	gaz	gaz	O	_
21	à	à	O	_
22	partir	partir	O	_
23	de	de	O	_
24	la	le	O	_
25	distillation	distillation	O	_
26	de	de	O	_
27	la	le	O	_
28	houille	houille	O	_
29	.	.	O	_


#* Les installations de l’usine ont été démantelées.
1	*	*	O	_
2	Les	le	O	_
3	installations	installation	O	_
4	de	de	O	_
5	l’	l’	O	_
6	usine	usine	O	_
7	ont	avoir	O	_
8	été	être	O	_
9	démantelées	démanteler	O	_
10	.	.	O	_


#Les anciens locaux de l’usine ont servi de manufacture de sandales après son démantèlement.
1	Les	le	O	_
2	anciens	ancien	O	_
3	locaux	local	O	_
4	de	de	O	_
5	l’	l’	O	_
6	usine	usine	O	_
7	ont	avoir	O	_
8	servi	servir	O	_
9	de	de	O	_
10	manufacture	manufacture	O	_
11	de	de	O	_
12	sandales	sandale	O	_
13	après	après	O	_
14	son	son	O	_
15	démantèlement	démantèlement	O	_
16	.	.	O	_


#* Le site, avant réhabilitation, était occupé par EDF/GDF services (agence, parc de matériel, benne à déchet, terrains de tennis…) et par des ateliers municipaux.
1	*	*	O	_
2	Le	le	O	_
3	site	site	O	_
4	,	,	O	_
5	avant	avant	O	_
6	réhabilitation	réhabilitation	O	_
7	,	,	O	_
8	était	être	O	_
9	occupé	occuper	O	_
10	par	par	O	_
11	EDF	EDF	BI	_
12	/	/	BI	_
13	GDF	GDF	BI	_
14	services	service	EI	_
15	(	(	O	_
16	agence	agence	O	_
17	,	,	O	_
18	parc	parc	O	_
19	de	de	O	_
20	matériel	matériel	O	_
21	,	,	O	_
22	benne	benne	O	_
23	à	à	O	_
24	déchet	déchet	O	_
25	,	,	O	_
26	terrains	terrain	O	_
27	de	de	O	_
28	tennis	tennis	O	_
29	…	…	O	_
30	)	)	O	_
31	et	et	O	_
32	par	par	O	_
33	des	un	O	_
34	ateliers	atelier	O	_
35	municipaux	municipal	O	_
36	.	.	O	_


#Gaz de France a hiérarchisé ses actions sur les 467 sites d’anciennes usines à gaz qu’il gère, répartis sur l’ensemble du territoire.
1	Gaz	Gaz	BI	_
2	de	de	II	_
3	France	France	EI	_
4	a	avoir	O	_
5	hiérarchisé	hiérarchiser	O	_
6	ses	son	O	_
7	actions	action	O	_
8	sur	sur	O	_
9	les	le	O	_
10	467	467	O	_
11	sites	site	O	_
