
#44.0067
#Le dépôt de Saint-Nazaire a été construit en 1961 en vue de l'implantation de la société MIROLINE, sur une ancienne friche, occupée avant les années 1950 par les voies ferrées menant à l'ancienne gare de Saint-Nazaire.
1	Le	le	O	_
2	dépôt	dépôt	O	_
3	de	de	O	_
4	Saint-Nazaire	Saint-Nazaire	O	_
5	a	avoir	O	_
6	été	être	O	_
7	construit	construire	O	_
8	en	en	O	_
9	1961	1961	O	_
10	en	en	O	_
11	vue	vue	O	_
12	de	de	O	_
13	l'	le	O	_
14	implantation	implantation	O	_
15	de	de	O	_
16	la	le	BI	_
17	société	société	II	_
18	MIROLINE	MIROLINE	EI	_
19	,	,	O	_
20	sur	sur	O	_
21	une	un	O	_
22	ancienne	ancien	O	_
23	friche	friche	O	_
24	,	,	O	_
25	occupée	occuper	O	_
26	avant	avant	O	_
27	les	le	O	_
28	années	année	O	_
29	1950	1950	O	_
30	par	par	O	_
31	les	le	O	_
32	voies	voie	O	_
33	ferrées	ferré	O	_
34	menant	mener	O	_
35	à	à	O	_
36	l'	le	O	_
37	ancienne	ancien	O	_
38	gare	gare	O	_
39	de	de	O	_
40	Saint-Nazaire	Saint-Nazaire	O	_
41	.	.	O	_


#L'emplacement de ces voies ferrées était 500 m au sud du dépôt.
1	L'	le	O	_
2	emplacement	emplacement	O	_
3	de	de	O	_
4	ces	ce	O	_
5	voies	voie	O	_
6	ferrées	ferré	O	_
7	était	être	O	_
8	500	500	O	_
9	m	m	O	_
10	au	au	O	_
11	sud	sud	O	_
12	du	de	O	_
13	dépôt	dépôt	O	_
14	.	.	O	_


#A sa création, le dépôt, autorisé par arrêté préfectoral du 17/08/1962, était utilisé principalement pour le stockage de fioul lourd destiné à l'E.
1	A	à	O	_
2	sa	son	O	_
3	création	création	O	_
4	,	,	O	_
5	le	le	O	_
6	dépôt	dépôt	O	_
7	,	,	O	_
8	autorisé	autoriser	O	_
9	par	par	O	_
10	arrêté	arrêté	O	_
11	préfectoral	préfectoral	O	_
12	du	de	O	_
13	17/08/1962	17/08/1962	O	_
14	,	,	O	_
15	était	être	O	_
16	utilisé	utiliser	O	_
17	principalement	principalement	O	_
18	pour	pour	O	_
19	le	le	O	_
20	stockage	stockage	O	_
21	de	de	O	_
22	fioul	fioul	BU	_
23	lourd	lourd	EU	_
24	destiné	destiner	O	_
25	à	à	O	_
26	l'	le	O	_
27	E.	e.	O	_


#.C.
1	.C.	.c.	O	_


#. (Exxon Mobil Chemical France).
1	.	.	O	_
2	(	(	O	_
3	Exxon	Exxon	BI	_
4	Mobil	Mobil	EI	_
5	Chemical	Chemical	EI	_
6	France	France	EI	_
7	)	)	O	_
8	.	.	O	_


#Du fioul léger a ensuite été stocké.
1	Du	de	O	_
2	fioul	fioul	BU	_
3	léger	léger	O	_
4	a	avoir	O	_
5	ensuite	ensuite	O	_
6	été	être	O	_
7	stocké	stocker	O	_
8	.	.	O	_


#En 1981 les bacs 1 à 9, situés à l'ouest du site, ont été nettoyés et mis à disposition de la société CARGILL France pour le stockage d'huiles végétales alimentaires: soja, colza et tournesol.
1	En	en	O	_
2	1981	1981	O	_
3	les	le	O	_
4	bacs	bac	O	_
5	1	1	O	_
6	à	à	O	_
7	9	9	O	_
8	,	,	O	_
9	situés	situer	O	_
10	à	à	O	_
11	l'	le	O	_
12	ouest	ouest	O	_
13	du	de	O	_
14	site	site	O	_
15	,	,	O	_
16	ont	avoir	O	_
17	été	être	O	_
18	nettoyés	nettoyer	O	_
19	et	et	O	_
