
#38.0162
#La société SNAM (Société Nouvelle d'Affinage des Métaux) est implantée depuis 1981 sur le site de Saint-Quentin-Fallavier, au sein du parc d'activité de Chesnes.  Elle est autorisée par les arrêtés préfectoraux n° 90-4718 du 3 octobre 1990 et n° 93-5865 du 29 octobre 1993.
1	La	le	BI	_
2	société	société	II	_
3	SNAM	SNAM	EI	_
4	(	(	O	_
5	Société	société	O	_
6	Nouvelle	nouveau	O	_
7	d'	de	O	_
8	Affinage	affinage	O	_
9	des	de	O	_
10	Métaux	métal	O	_
11	)	)	O	_
12	est	être	O	_
13	implantée	implanter	O	_
14	depuis	depuis	O	_
15	1981	1981	O	_
16	sur	sur	O	_
17	le	le	O	_
18	site	site	O	_
19	de	de	O	_
20	Saint-Quentin-Fallavier	Saint-Quentin-Fallavier	O	_
21	,	,	O	_
22	au	au	O	_
23	sein	sein	O	_
24	du	de	O	_
25	parc	parc	O	_
26	d'	de	O	_
27	activité	activité	O	_
28	de	de	O	_
29	Chesnes	Chesnes	O	_
30	.	.	O	_
31	 	 	O	_
32	Elle	lui	O	_
33	est	être	O	_
34	autorisée	autoriser	O	_
35	par	par	O	_
36	les	le	O	_
37	arrêtés	arrêté	O	_
38	préfectoraux	préfectoral	O	_
39	n°	numéro	O	_
40	90	90	O	_
41	-	-	O	_
42	4718	4718	O	_
43	du	de	O	_
44	3	3	O	_
45	octobre	octobre	O	_
46	1990	1990	O	_
47	et	et	O	_
48	n°	numéro	O	_
49	93	93	O	_
50	-	-	O	_
51	5865	5865	O	_
52	du	de	O	_
53	29	29	O	_
54	octobre	octobre	O	_
55	1993	1993	O	_
56	.	.	O	_


#Elle est localisée sur les parcelles cadastrales n°85 (usine SNAM – 5129 m²) et 86 (ancienne usine Team Tex – 5021 m²) section CK.
1	Elle	lui	O	_
2	est	être	O	_
3	localisée	localiser	O	_
4	sur	sur	O	_
5	les	le	O	_
6	parcelles	parcelle	O	_
7	cadastrales	cadastral	O	_
8	n°	numéro	O	_
9	85	85	O	_
10	(	(	O	_
