
#26.0013
#Le site sur lequel a été prescrite une Évaluation Simplifiée des Risques (ESR) le 24 février 1999, occupe la moitié de la superficie du site historique de l'Ancienne Cartoucherie au centre de la ville de Bourg-lès-Valence.
1	Le	le	O	_
2	site	site	O	_
3	sur	sur	O	_
4	lequel	lequel	O	_
5	a	avoir	O	_
6	été	être	O	_
7	prescrite	prescrire	O	_
8	une	un	O	_
9	Évaluation	évaluation	O	_
10	Simplifiée	simplifier	O	_
11	des	de	O	_
12	Risques	risque	O	_
13	(	(	O	_
14	ESR	esr	O	_
15	)	)	O	_
16	le	le	O	_
17	24	24	O	_
18	février	février	O	_
19	1999	1999	O	_
20	,	,	O	_
21	occupe	occupe	O	_
22	la	le	O	_
23	moitié	moitié	O	_
24	de	de	O	_
25	la	le	O	_
26	superficie	superficie	O	_
27	du	de	O	_
28	site	site	O	_
29	historique	historique	O	_
30	de	de	O	_
31	l'	le	O	_
32	Ancienne	ancien	O	_
33	Cartoucherie	cartoucherie	O	_
34	au	au	O	_
35	centre	centre	O	_
36	de	de	O	_
37	la	le	O	_
38	ville	ville	O	_
39	de	de	O	_
40	Bourg-lès-Valence	Bourg-lès-Valence	O	_
41	.	.	O	_


#Le site de production représente une surface de 5,84 ha, dont 2,85 ha de bâtiments couverts au sein desquels est réalisé le montage des machines de tri postal produites par l'entreprise.
1	Le	le	O	_
2	site	site	O	_
3	de	de	O	_
4	production	production	O	_
5	représente	représente	O	_
6	une	un	O	_
7	surface	surface	O	_
8	de	de	O	_
9	5,84	5,84	O	_
10	ha	ha	O	_
11	,	,	O	_
12	dont	dont	O	_
13	2,85	2,85	O	_
14	ha	ha	O	_
15	de	de	O	_
16	bâtiments	bâtiment	O	_
17	couverts	couvert	O	_
18	au	au	O	_
19	sein	sein	O	_
20	desquels	desquels	O	_
21	est	être	O	_
22	réalisé	réaliser	O	_
23	le	le	O	_
24	montage	montage	O	_
25	des	de	O	_
26	machines	machine	O	_
27	de	de	O	_
28	tri	tri	O	_
29	postal	postal	O	_
30	produites	produire	O	_
31	par	par	O	_
32	l'	le	O	_
33	entreprise	entreprise	O	_
34	.	.	O	_


#Un nombre important de sociétés se sont succédées sur ce site depuis la création d'une usine d'armement fondé en 1855 par l'Etat Français (cartoucherie, armement jusqu'en 1964 - reconversion vers l'électronique – mécanique de grande précision jusqu'en 1974 - machines de tri postal depuis).
1	Un	un	O	_
2	nombre	nombre	O	_
3	important	important	O	_
4	de	de	O	_
5	sociétés	société	O	_
6	se	se	O	_
7	sont	être	O	_
8	succédées	succéder	O	_
9	sur	sur	O	_
10	ce	ce	O	_
11	site	site	O	_
12	depuis	depuis	O	_
13	la	le	O	_
14	création	création	O	_
15	d'	de	O	_
16	une	un	O	_
17	usine	usine	O	_
18	d'	de	O	_
19	armement	armement	O	_
20	fondé	fonder	O	_
21	en	en	O	_
22	1855	1855	O	_
23	par	par	O	_
24	l'	le	O	_
25	Etat	etat	O	_
26	Français	français	O	_
27	(	(	O	_
28	cartoucherie	cartoucherie	O	_
29	,	,	O	_
30	armement	armement	O	_
31	jusqu'	jusque	O	_
32	en	en	O	_
33	1964	1964	O	_
34	-	-	O	_
35	reconversion	reconversion	O	_
36	vers	vers	O	_
37	l'	le	O	_
38	électronique	électronique	O	_
