#80.0051

#La société est spécialisée dans le conditionnement de tringles à rideau.
1	La	le	DET	_	_	2	det	_	_
2	société	société	NOUN	_	_	4	nsubj:pass	_	_
3	est	être	AUX	_	_	4	aux:pass	_	_
4	spécialisée	spécialiser	VERB	_	_	4	ROOT	_	_
5	dans	dans	ADP	_	_	7	case	_	_
6	le	le	DET	_	_	7	det	_	_
7	conditionnement	conditionnement	NOUN	_	_	4	obl:arg	_	_
8	de	de	ADP	_	_	9	case	_	_
9	tringles	tringle	NOUN	_	_	7	nmod	_	_
10	à	à	ADP	_	_	11	case	_	_
11	rideau	rideau	NOUN	_	_	9	nmod	_	_
12	.	.	PUNCT	_	_	4	punct	_	_


#Début 2007, la dénomination de la raison sociale 'Newell Window Fashions' devient 'L'@telier du jour'
1	Début	début	NOUN	_	_	15	obl:mod	_	_
2	2007	2007	PUNCT	_	_	1	nmod	_	_
3	,	,	PUNCT	_	_	15	punct	_	_
4	la	le	DET	_	_	5	det	_	_
5	dénomination	dénomination	NOUN	_	_	15	nsubj	_	_
6	de	de	ADP	_	_	8	case	_	_
7	la	le	DET	_	_	8	det	_	_
8	raison	raison	NOUN	_	_	5	nmod	_	_
9	sociale	social	ADJ	_	_	8	amod	_	_
10	'	'	PUNCT	_	_	11	punct	_	_
11	Newell	Newell	PROPN	_	_	5	nmod	_	_
12	Window	Window	X	_	_	11	flat:name	_	_
13	Fashions	Fashions	X	_	_	11	flat:foreign	_	_
14	'	'	PUNCT	_	_	11	punct	_	_
15	devient	devenir	VERB	_	_	15	ROOT	_	_
16	'	'	PUNCT	_	_	15	punct	_	_
17	L'@telier	l'@telier	NOUN	_	_	15	xcomp	_	_
18	du	de	ADP	_	_	19	case	_	_
19	jour	jour	NOUN	_	_	17	nmod	_	_
20	'	'	PUNCT	_	_	17	punct	_	_


#Une fonderie a existé dans les locaux de 1936 à 1975.
1	Une	un	DET	_	_	2	det	_	_
2	fonderie	fonderie	NOUN	_	_	4	nsubj	_	_
3	a	avoir	AUX	_	_	4	aux:tense	_	_
4	existé	exister	VERB	_	_	4	ROOT	_	_
5	dans	dans	ADP	_	_	7	case	_	_
6	les	le	DET	_	_	7	det	_	_
7	locaux	local	NOUN	_	_	4	obl:mod	_	_
8	de	de	ADP	_	_	9	case	_	_
